,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2015-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00128387068025331,0.011755650271410378,0.07430721729068954,0.1989886934783241,0.41011122660220345,0.5678019447800106,0.6706998572447663,0.73238591770795,0.725430682948053,0.7318443763721276,0.7062868011783819
2015-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00100940339488302,0.009382005738807944,0.06464464476403022,0.19596741306475515,0.41166504104866747,0.5449357831596554,0.6501190136679755,0.7335671023954338,0.7226655921817907,0.7485100635983032,0.7022818698539366
2015-01-03,0.0,0.0,0.0,0.0,0.0,0.0,6.330663643305263e-07,0.0034866507238686703,0.011691629491827636,0.07670895540705838,0.19346926748190063,0.37403988707174046,0.513111859246102,0.6429907203984723,0.7423412822036413,0.7639287316454936,0.802954574375482,0.879621617385174
2015-01-04,0.0,0.0,0.0,0.00046209592419581925,0.0,0.0,0.0,7.953425586518817e-05,0.00791171956526046,0.053996624943142064,0.16015666509229626,0.35539927800939025,0.48989038946929575,0.5873203421290853,0.6790526450841649,0.6696381420025895,0.6509224117855978,0.6467877107086855
2015-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019397957469320336,0.012484284196682313,0.06319149642434675,0.16772553047494526,0.3289045146428617,0.4315382016507956,0.5443836573534628,0.6123258739799783,0.6150045881029148,0.6693643139362921,0.8303414387618793
2015-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.285498756651201e-06,0.003770127829534281,0.038826341946248295,0.12441124429581288,0.29742164615065286,0.43181009895822425,0.5399288790321045,0.637221879001085,0.6188907665958039,0.6087719604808908,0.5925290751551857
2015-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.283730012096831e-05,0.0033015999503306953,0.03758645928523296,0.11492134883084767,0.2738725981183309,0.41137321322357556,0.5366980498435564,0.6314583845047818,0.6261059670311783,0.6177428344695239,0.6950128509659607
2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.283730012096831e-05,0.0033015999503306953,0.03758645928523296,0.11492134883084767,0.2738725981183309,0.41137321322357556,0.5366980498435564,0.6314583845047818,0.6261059670311783,0.6177428344695239,0.6950128509659607
2015-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.523748511450964e-05,0.005020977301964017,0.04414243878803978,0.13612053640726296,0.3229281377826439,0.4614868190790363,0.5798724598985239,0.6795467885474473,0.6398408184925476,0.6323528857035841,0.6318791431203424
2015-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007229165765504102,0.004734299840036329,0.04046622750016908,0.12327600824420251,0.27912915230731133,0.4214956622039835,0.5458244827705794,0.6442070156612412,0.6605084120338823,0.6853496419924788,0.7428537990579054
2015-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013867865481663943,0.004913114115527513,0.03450661460710017,0.11403314612312515,0.27936169159728985,0.42682136964042616,0.5437369155462233,0.6271722308282852,0.6081009502831278,0.5925213567115603,0.6056591398587637
2015-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022744894250788378,0.008285706963918045,0.04802694598728874,0.11463977026773205,0.24222119597385244,0.34433707446728196,0.4810497682639967,0.6118794195724608,0.6443655231291682,0.696250585554823,0.9265055767642358
2015-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1604904883228377e-06,0.002993265293194701,0.026267506096741444,0.08963593634576333,0.23398873933955117,0.3709805948821388,0.49066329969558126,0.5877669868106726,0.5533295006417186,0.5047272673337821,0.4709670903078127
2015-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002346507060281377,0.004681314531734698,0.038128209964570746,0.1062491604080076,0.23135563300597198,0.3672682921242052,0.4938808066661236,0.5725030321987111,0.5749728375327164,0.6199503656959087,0.6706172060479103
2015-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.93195097458433e-06,0.0020400235759389365,0.023518078422405574,0.07290496261220963,0.1982765001807992,0.33773724106800984,0.4630071479662115,0.5601387910574124,0.5544523013914417,0.521096229898587,0.5331736630993781
2015-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026934799163192014,0.029901093960469197,0.09009072594016954,0.2312516323576097,0.3738880837874723,0.5121473963395247,0.6086022808056456,0.5905104936156125,0.6074096971235596,0.5978112892634441
2015-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.928718243837709e-05,0.0017689720414643946,0.025711194684858118,0.07557311279994491,0.19785101246672382,0.34517467299721055,0.46734488013258185,0.5646836026485402,0.5709198729696803,0.5681176197315337,0.6274908080484503
2015-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002171435332098524,0.02306632957999236,0.0773268372007256,0.21648834854569302,0.3644926976160524,0.49651230764600013,0.6140858529920655,0.5840751033269032,0.5585186087224185,0.5785069010698158
2015-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007090235961587754,0.003964940599635019,0.03085217271347294,0.0752854733404114,0.189045657684277,0.33062046213380253,0.47906938757126294,0.5797718715781842,0.5567170462696127,0.5875008885904454,0.7618688691052399
2015-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74515628753105e-06,0.0028470557670912775,0.020574238640809164,0.06652342506022536,0.18877617775962957,0.32707390930342706,0.46211253685257664,0.5691784598736805,0.5376504076970897,0.5571879768392741,0.5245101931336484
2015-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017059984151833265,0.002176105973739875,0.025460547310805267,0.06587077659214238,0.16999489017473118,0.30413436421711804,0.4239087714684251,0.4995835716339839,0.4957022224142754,0.5584522771323539,0.6739012986229238
2015-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001359843981204467,0.0022925773096117027,0.017606931863007557,0.052398768597076456,0.15345938986718197,0.2930790093119969,0.41187852502154165,0.5176932594457073,0.4941144025653248,0.45257039719008035,0.399076267039622
2015-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5121728776549326e-05,0.001923082518633693,0.0202423943791419,0.05886186927704379,0.16321858543094014,0.31434742843017716,0.45965840509130357,0.5479873870858293,0.5089130065101493,0.5080942269369626,0.6211456677890035
2015-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.12691636992726e-07,0.0011950795656039883,0.016253894461943016,0.0461341580170402,0.13903862570576722,0.2842590005196256,0.41116729081508546,0.49874426257296545,0.5039361152131594,0.494938862662691,0.5200015935880837
2015-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019609307056829535,0.016710679336588374,0.05506878483941628,0.15587694556953682,0.30635742899712565,0.45597613918206237,0.5674272819203409,0.5528899913513184,0.5261725717294395,0.568164164816522
2015-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0832733001295502e-05,0.0013854827213312401,0.01957880130253064,0.05386668409339267,0.14217185458382364,0.285149054948005,0.4075560738214813,0.5094659890125744,0.5335183188840917,0.5810531283692381,0.6703934409866186
2015-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017823678424187723,0.017931711266435044,0.04372680696395947,0.14189515897013996,0.2850315735252439,0.42047775505251633,0.5377958386902374,0.5039039694669504,0.44836635617900295,0.42586942320520665
2015-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5295289719177685e-05,0.0011033532645643716,0.015787246875119117,0.046492895308904915,0.1302366749729704,0.2511630253141871,0.39574679076727587,0.48815661001240934,0.5285863955687339,0.6492556320599427,0.8809905208618076
2015-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002048578354467731,0.013281541281205556,0.03609041314671063,0.1227621293558867,0.25034963879959277,0.38038043168767843,0.4934302412293476,0.4485029871442537,0.39332516303662535,0.33412808131499194
2015-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004736491304913871,0.013755309642957566,0.03875051836754245,0.1116351577594722,0.2494430232275506,0.38455098875848226,0.46295373085773855,0.440325252317186,0.49172293377898824,0.5270252816470459
2015-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011576207570514196,0.011327353890377746,0.029310621840765685,0.0942050505734469,0.22591078458300523,0.36018696563374064,0.44533800566313014,0.41883357887664346,0.3790118761812207,0.36294338597264947
