,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2013-01-01,0,0,0,0,0,0,0,0.04108556506620077,0.24377048065691614,0.5270222258085051,0.763793774406817,0.895764901607219,0.8910207014050617,0.9435363009227792,0.9628108592258762,0.9469529528106566,0.8623592512517944,0.8324837596289886
2013-01-02,0,0,0,0,0,0,0,0.02117000988552417,0.14558899095449418,0.6240784303474639,0.7260254811116621,0.8495597123539327,0.8563989435325241,0.9215339451945267,0.9424747722985432,0.9180145308159827,0.8706976536261942,0.8851817797127167
2013-01-03,0,0,0,0,0,0,0,0.03256781690831453,0.25227784916287405,0.601617235729556,0.7238962344098296,0.8495914547227285,0.8721459431057712,0.9358572385941043,0.9564812163410131,0.8895840699897183,0.8432067490554668,0.8107199391307381
2013-01-04,0,0,0,0,0,0,0,0.02040729707380401,0.13267216560229717,0.6259705284613548,0.696927049450996,0.8323915434640717,0.8411890183463676,0.8992958957460839,0.9323599198444462,0.9306546927625107,0.9079539421304,0.980174605455859
2013-01-05,0,0,0,0,0,0,0,0.15643543456671452,0.22115628377883942,0.5737150602584047,0.7130724563876127,0.8547121954980278,0.85367389372864,0.8762737905083695,0.9061748815256615,0.8957500682784322,0.7593850244688981,0.9889108381051734
2013-01-06,0,0,0,0,0,0,0,0.17864123046624555,0.23675726930421154,0.6408265083575639,0.6385665036294959,0.7537231768940441,0.7853916905269978,0.8382469548329324,0.8824252611127309,0.8951836493629278,0.7941259931324295,0.9889108381051734
2013-01-07,0,0,0,0,0,0,0,0.016413896839693815,0.18715174524803496,0.5855787986720326,0.6937593050157946,0.8225038753047782,0.8374196197899535,0.9107367164174717,0.9305708238758726,0.9162524925013119,0.8253971035450639,0.7637639040902224
2013-01-08,0,0,0,0,0,0,0,0.03352106399159119,0.162138855612958,0.43507834691235914,0.6137289079698685,0.7789348959824821,0.805809513660086,0.8939791639335368,0.9133571047064294,0.8999674253656971,0.8595555505127216,0.8801782605944158
2013-01-09,0,0,0,0,0,0,0,0.017701287336067212,0.18125379545771805,0.5422507905543369,0.6014983002276709,0.7643173456217076,0.7823737442672861,0.8711229609181353,0.9205103116736576,0.8865337443069218,0.8079251535395992,0.8174724264071598
2013-01-10,0,0,0,0,0,0,0,0.028843389622273393,0.18952902717124415,0.5084281615765031,0.6502364074701936,0.8090948042545486,0.8266876111968212,0.8956466325026325,0.927639150470235,0.9197194218984427,0.8544928819682998,0.8302122261960061
