,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2008-01-01,0,0,0,0,0,0,0,0.0958417558485542,0.250602269117907,0.5601593509719023,0.45503074066257404,0.6212951323476857,0.7169116842746535,0.8347871513495894,0.912068702066129,0.8968741046245025,0.7930355400024297,0.7433428761414859
2008-01-02,0,0,0,0,0,0,0,0.12036215434562539,0.09647649378602206,0.3364275291960052,0.367808145287835,0.53845413185327,0.628812428279219,0.771269449271387,0.7870503536173333,0.7818635171737568,0.7643887271705733,0.848694068577322
2008-01-03,0,0,0,0,0,0,0,0.003934182375619396,0.13482337317012785,0.5444566506896951,0.41385382541402543,0.592117291801489,0.6699425039728151,0.8005925078569587,0.8817786279319114,0.8766546784982506,0.7655190776983092,0.6610492038020375
2008-01-04,0,0,0,0,0,0,0,0.0,0.10056806208398317,0.3603111474522004,0.349372023950293,0.5713796620329792,0.6588185265745358,0.8199861763658909,0.8587882487962676,0.8373247899478116,0.6988190994899545,0.7233582661228242
2008-01-05,0,0,0,0,0,0,0,0.0,0.12046629444276848,0.47950004045887956,0.3848136197493839,0.5480737269094704,0.646548113587357,0.7894684884896033,0.867072410287463,0.8396892325589167,0.7154291556797165,0.7204320565943851
2008-01-06,0,0,0,0,0,0,0,0.0,0.17935273114757863,0.4329554483022834,0.42828125006598805,0.60791495040642,0.6784646877626073,0.8277898502060588,0.8845604345582615,0.8775284643083305,0.7811585991905958,0.7107630514379393
2008-01-07,0,0,0,0,0,0,0,5.691814312212802e-05,0.01826196522226471,0.5195952806317913,0.39126944505745603,0.5447561792819321,0.6564313506917742,0.7667895447839601,0.8334698982737901,0.8632656919948976,0.7831121603594943,0.9145159681333503
2008-01-08,0,0,0,0,0,0,0,0.10191526305262896,0.2325349825710829,0.5366130089774777,0.4311269853217341,0.5842027322667768,0.6829403622160344,0.8183274698438631,0.8952522197197074,0.8769595500489098,0.8192598111669386,0.6898932104848752
2008-01-09,0,0,0,0,0,0,0,0.0,0.0021062757943124235,0.4125553852925395,0.32409086495846384,0.45576143789158774,0.570106422975086,0.7018406602635844,0.7382265773648443,0.7719549954709551,0.7754320680219988,0.6898932104848752
2008-01-10,0,0,0,0,0,0,0,0.0,0.08539385919811371,0.19553108366428928,0.2963784369232421,0.5208525923983968,0.6230310777326544,0.7566034905130309,0.7940460449521302,0.7671326602006452,0.6711666911551362,0.7406720540400995
2008-01-11,0,0,0,0,0,0,0,0.0,0.08570773034360077,0.27643445574544817,0.33544803681722213,0.5145430453985792,0.6171136197480369,0.7600697070117898,0.8022910022574753,0.7689250732801813,0.6791924442247996,0.7406720540400995
2008-01-12,0,0,0,0,0,0,0,0.0028885237980247848,0.16779194656250407,0.5344721759283119,0.35261888417008935,0.520462121099774,0.631647093292511,0.7605352376366747,0.8473303947845802,0.8307544450869756,0.7276213583997403,0.7606363761918488
2008-01-13,0,0,0,0,0,0,0,0.0,0.17509869985089854,0.4052420430218327,0.36159843604007713,0.5583907468548532,0.6494428517366087,0.7943234660002474,0.8664045452251257,0.8368255833597098,0.7552149768676224,0.7165943182162142
