,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2000-04-14,0.0,0.0,0.0020260238448186973,0.0142508436294638,0.025313083415527963,0.0346635636724311,0.0363317411433469,0.05224719958151043,0.08965048258819171,0.11787893056322203,0.12503671763882382,0.15446843915543618,0.2748400119081246,0.417476981499787,0.5477860694725838,0.516180592191749,0.5575075477630408,0.6544979078829132
2000-04-15,-5.413634766484414e-20,0.0,4.220883010038953e-05,0.00032661603955854335,0.0007629717298560302,0.0018904098820380084,0.005280743058522397,0.013773899015660946,0.027470041461795523,0.05065437147635681,0.08126149960882512,0.1711635171279653,0.3288897097564749,0.4655126109665895,0.5716877054544595,0.5568325134940351,0.5857664782626618,0.6541423542054686
2000-04-16,0.0,0.0,0.0007681878971554188,0.007184316375992007,0.020831154726884956,0.03737922403434569,0.06042033188287636,0.11107917303374193,0.21735898528755132,0.4319448103660657,0.6565163313530543,0.7382342838350129,0.6921473768726942,0.6557848748089088,0.6916122705381159,0.7168359385985625,0.781224222227005,0.8146159796692374
2000-04-17,0.0,0.0,0.0,0.0,0.0007248925215853658,0.008809440880375944,0.02211018969432174,0.058891657448935264,0.15676066020516424,0.40193114822624004,0.6710477289696072,0.7937605664450684,0.8492352389487473,0.8871612280214763,0.8793456634064752,0.86873793951436,0.8245167443727744,0.785360606534248
2000-04-18,0.0,0.0,0.0,0.0,0.0,0.0015414098989895472,0.00570549642490585,0.018357988063593955,0.06332599812973308,0.29357638315054163,0.6867681274314544,0.8556640442434502,0.9084936893701737,0.9167700757466201,0.8964291473465824,0.8749795291925286,0.8269400126006717,0.7843044424399576
2000-04-19,0.0,0.0,0.0,0.0,0.0,0.0007922395476791847,0.0023971871636956567,0.01387036827219575,0.0637209006193494,0.2839566896271282,0.612049538245856,0.7829962241287359,0.8507518204626253,0.8734180806646795,0.866916379685547,0.858780342397984,0.8415412152440673,0.843868995879012
2000-04-20,0.0,0.0,0.0,0.0,6.134304702657541e-05,0.0020626291572087827,0.003411446592008823,0.010362732345562752,0.04019032707078679,0.2173267997619694,0.5563327759920534,0.7688766736448884,0.8608540730114213,0.8972159784472932,0.8920094319844406,0.8761024428464848,0.8433338193450945,0.8019139770429115
2000-04-21,0.0,0.0,0.0,0.0,0.00019726458764119,0.003993244616713813,0.010351257938932696,0.020720014742027285,0.05538306645545513,0.2032089426181188,0.48323685946034683,0.6977378545797966,0.8027950556991145,0.8582684925847099,0.8784567670644916,0.8645430488573925,0.8154698780549735,0.7590092345762313
2000-04-22,0.0,0.0,0.0,0.0,0.0,0.0008002874462866631,0.0024064825595260693,0.013888823176452562,0.04702839081838312,0.20236239960979796,0.4753241857935912,0.694815963487307,0.8067186944528408,0.849769158605211,0.8769122051707431,0.8762773867572684,0.8574577057076916,0.831407302152313
2000-04-23,0.0,0.0,5.517824692150056e-05,0.0007326647425412152,0.0003167202280572105,0.001028642743125046,0.0023787346999836556,0.010326207993600062,0.03686489508803389,0.15761853516298366,0.42334293799637684,0.6652784969392058,0.7885315899258397,0.8596842534349323,0.8868068352277277,0.8653884683884414,0.7964431508617792,0.7621177475691124
2000-04-24,0.0,0.0013755541002372167,0.003440848639229624,0.003549533178059125,0.005471732106129158,0.008990607761414691,0.015656521756213744,0.030717919056157342,0.07544302881686717,0.22690472611942672,0.45053070465371153,0.6558378787696109,0.767842128514955,0.8342342175399893,0.8745036984028451,0.8774790777359303,0.8756894898036375,0.9009173631353068
2000-04-25,0.0,0.0013755541002372167,0.003440848639229624,0.003876954520916046,0.007213453191543986,0.016440909960441348,0.02211044452290458,0.03875394805263118,0.08748160937587235,0.23654503629152007,0.4488122837142628,0.6531681366998638,0.7633368407668512,0.8302309005465991,0.8748452618314951,0.8842673213866092,0.887724449436437,0.9014212755915612
2000-04-26,-2.962901493151408e-20,5.002014909953515e-05,0.0001769288594064521,0.000562232974648217,0.0012169224999203224,0.002686775044819422,0.005458717605872853,0.013297954078677558,0.032128627401510575,0.08379324378852614,0.15904291983172852,0.26600905339689523,0.4090682324386708,0.5281347237802169,0.6179605418029946,0.6044777116754311,0.6255726131077725,0.679848066514476
2000-04-27,-1.223420286211167e-20,5.094644815693395e-05,0.00018020531976583083,0.0005708257128700998,0.0011537723066520418,0.002264254344838764,0.0036371151462844305,0.008464099232914446,0.02433140373073878,0.07479229708515917,0.14980550415137706,0.2580477847841379,0.40338364058071075,0.5243067316848923,0.615330972760271,0.6018614720030526,0.623345144935895,0.6784773413962972
2000-04-28,0.0,5.190770189574403e-05,0.00018360542013877104,0.000581596009339347,0.0011691356223339881,0.002270236362039445,0.0036329084764415666,0.00789396935740258,0.021847790488008945,0.06976336969078976,0.1433082213087198,0.25134557190144313,0.3981541594319729,0.5207344966426315,0.6134928390075302,0.6011770370049099,0.6226609130128992,0.6779662369308812
2000-04-29,3.695091366519726e-05,0.0013156480562916777,0.0003772851019826809,0.002504294186888643,0.001265612841786837,0.004840041402862236,0.005483009825327047,0.007447918583551656,0.02105134096345189,0.07302208963481951,0.21059105710413517,0.4154977159859958,0.5609874118936841,0.6413917302769911,0.6823982923294369,0.6062840380329845,0.5198030738939006,0.5196169032555487
2000-04-30,0.0,0.0,0.0,0.00023946788599355233,0.0011193308904597174,0.0005558438873366737,0.0004616838490500035,0.0026189769547349264,0.014285849706452252,0.06695027310887193,0.2093909128097581,0.41523254074293214,0.5607458809741986,0.6411970042795011,0.6820608140513241,0.6060408638914694,0.5198030738939006,0.5196169032555487
2000-05-01,0.0,0.0,0.0,0.0,0.0,0.00012979497778846442,0.0002351998864687115,0.0049852392323468785,0.01703899721439786,0.06476159655126192,0.20564488872192244,0.4116567605117066,0.5606281805715623,0.6412314657876313,0.6820608140513241,0.6060408638914694,0.5198030738939006,0.5196169032555487
2000-05-02,7.105944935614858e-07,7.820685109165599e-05,0.00019439177633341433,0.0006455452032282229,0.0012374833022297678,0.00240425993487949,0.0037728989151965477,0.008114967095558711,0.02223269043145371,0.07099814223185216,0.14906156581235372,0.25981881376936233,0.40543723972151025,0.5253473244587631,0.6151351309335811,0.5996986540241177,0.6151372057877217,0.6665130460402313
2000-05-03,-9.249057363756421e-19,0.0,0.0009061503878078098,0.004691454074285501,0.0061791852213161766,0.010936498232885958,0.01674262188226,0.05562891236306918,0.18540206898646594,0.38306966050988067,0.550627921955887,0.6715812402150684,0.7490962159797866,0.7963906606727482,0.8162745305127934,0.8118863948295583,0.7984152441383258,0.7696397811179788
2000-05-04,-9.249057363756421e-19,0.0,0.0,0.0004193407743986366,0.00029648716845590147,0.0016202648730486587,0.004073210666912828,0.036863101282980704,0.16042695697680742,0.3658596165668173,0.5636788436261208,0.6909735604472131,0.7486016388202926,0.7904208492139698,0.8118231931938578,0.7990648294779719,0.7798010184968477,0.7778674133077849
2000-05-05,-7.340521717267001e-19,0.0,0.0,0.0,0.0,0.0009151723946297955,0.0029304149351944957,0.02657043791189215,0.10934661555011682,0.27232041272056495,0.4490394907589312,0.5880324580808499,0.667073157479269,0.7325077062592549,0.7689910088860418,0.7560269852429385,0.7431919308481649,0.7491817497268486
2000-05-06,-4.99155476774156e-19,0.0,0.0,0.0,0.0,0.0015838012379579005,0.0022057862318194373,0.01596783190289855,0.07827718162031871,0.21743072157468887,0.3906163327291869,0.5702193185393853,0.6911647666515082,0.7617288716120632,0.8184495054098846,0.810091988060914,0.7702151287545016,0.7909104565357591
2000-05-07,-3.9638817273241803e-19,0.0,0.0,0.0,0.0,0.001589292054392298,0.002246040518611266,0.013738277420464441,0.06360902644190637,0.18408483503287307,0.35616810821181416,0.544187963749508,0.6660999655945252,0.7648356824924211,0.8174403412454182,0.7937273738877495,0.763365966164406,0.7347653626892374
2000-05-08,-6.45965911119496e-19,0.0,0.0,0.0,0.0,0.0003727509679260618,0.0020695949737654135,0.013670089768452435,0.05991087514607059,0.17593320067476906,0.34182719706647785,0.5316444560408445,0.6757362987775054,0.75613377360305,0.814007446027703,0.8129728008263102,0.8193475271363365,0.8562062028784391
2000-05-09,-3.5234504242881603e-19,0.0,0.0,0.0,0.00019726458764119,0.0011227522313217919,0.0019791812218338933,0.013702001604492562,0.052563547930071564,0.15022398328465048,0.301074699577318,0.5018014551792657,0.6412124527911849,0.7354462267987575,0.7966916268738125,0.7805628064626211,0.7996616860472123,0.7939361672239384
2000-05-10,-3.5234504242881603e-19,0.0,0.0,0.0,0.0009464831145853313,0.004448837863879846,0.005833369994366488,0.017638320610812008,0.06013762451100611,0.15983173171648846,0.32115798882328633,0.5129233395127616,0.6428148386817875,0.7246976332015527,0.7884847821957397,0.785740118915417,0.8201857811827388,0.8953532292518273
2000-05-11,0.0,0.0,0.0,0.0,7.340058406079033e-06,0.002124125977110112,0.003961212799627376,0.017559164109646815,0.05265090870550374,0.13364351802067073,0.26125188654686027,0.4276858792467951,0.5625130243709587,0.6805205299831842,0.7569974037748092,0.7382870708817283,0.7440047820163591,0.8053190854498552
2000-05-12,0.0,0.0,0.0,0.0,5.711899166674416e-06,0.0006243389415398308,0.0013846827262722443,0.012286556834682405,0.03873271239944719,0.11795021729003116,0.2514669859898113,0.42155850214212887,0.5558478261375407,0.6771084764830663,0.7488316762316617,0.7349612266859932,0.7424844816490267,0.7939580670624163
2000-05-13,0.0,0.0,0.0,0.0,5.711899166674416e-06,0.0006243389415398308,0.0013611867995098554,0.012149803224991963,0.03857992594979055,0.11815577808679543,0.2514249449372972,0.4205274685823497,0.5559554901087199,0.678551414353234,0.75019876061542,0.7349637742817264,0.7424844816490267,0.7939580670624163
2000-05-14,7.105944935613928e-07,7.820685109165599e-05,0.00021181774532971838,0.0007264890750504336,0.0013644181428958786,0.0028882547575078614,0.004588692562907016,0.012438396637801876,0.038677710732967135,0.11062575453895382,0.217352501363416,0.3439304437345531,0.48070825169458603,0.5908734101405749,0.6693722677742608,0.6530290326342906,0.6642460338052281,0.709317181045932
2000-05-15,1.239703907652583e-07,0.0,0.0034156337876353007,0.010284088297927764,0.02642337099445122,0.0682485650060572,0.188191937133389,0.4014899678666107,0.5510493093790162,0.6838148261431529,0.7634414156901645,0.8112440827680295,0.822462865761033,0.8176347054410136,0.8014676771621795,0.7951882121913387,0.8021501205411046,0.7982490314114895
2000-05-16,0.0,0.0,0.0009794145239154992,0.003971699773512093,0.010751742086122671,0.04215001705947172,0.13819194831650658,0.3389766099791592,0.5239670653156165,0.6859264658913726,0.7688036467125546,0.815477012652659,0.8415215951417816,0.8533049781257065,0.8510524793404414,0.8282481008908896,0.8148862701139312,0.7982951575805873
2000-05-17,0.0,0.0,0.00028626344264607857,0.006586539723413719,0.02007075947660287,0.05789723944842231,0.13527859418306876,0.29873324006445995,0.446898252360627,0.6047866359104029,0.711490066643128,0.7776906798537073,0.8008790047570888,0.8160824418215369,0.8236418793992134,0.8275300896893271,0.8160721709661927,0.8060940770611086
