date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2021-12-26 00:00:00,290.5720889442846,289.87815246981995,289.3490041617237,289.05943407490304,288.346329825265,287.6650931880159,286.38641059784925,285.32676025390646,285.2168378835485,284.4175018427684,284.4066685621708,283.3261659526563,282.69700994251565,282.26352387718646,281.73584636952137,281.1984437821038,281.28603464268554,279.5010438046213,279.06455399362665,279.22451346261164,278.39666748046875,278.39666748046875,278.39666748046875,
2021-12-26 01:00:00,289.7654627749794,289.0840465700642,288.5581108231324,288.2461559880389,287.48508998325894,286.82660161624165,285.58987653901806,284.5111936035157,284.2364805005945,283.52557135328095,283.50948218088155,282.367221488772,281.7404594271654,281.37082919854606,280.8503538887455,280.32330674189507,280.14911668894746,278.15917296328786,277.6761381450452,277.85225568498885,276.9377746582031,276.9377746582031,276.9377746582031,
2021-12-26 02:00:00,289.51350001284953,288.8351355236448,288.3039871804082,287.9320488477275,287.1964394705637,286.518465821848,285.30912991751075,284.1478308105471,283.79631501571004,283.0710177116885,283.0421359894754,281.7623439226463,281.1326194662774,280.8342741847474,280.2841706665806,279.8360796877522,279.32661778718517,277.2253499004127,276.7195444207442,276.9014761788505,275.9508972167969,275.9508972167969,275.9508972167969,
2021-12-26 03:00:00,289.3240147640831,288.6091360189655,288.04298097143766,287.60350203688125,286.8425696236747,286.15076931167704,284.9676667483601,283.7570432128907,283.3635207024175,282.63463629909705,282.59482353540096,281.1766165516625,280.5500307966121,280.3014960923087,279.73516212319413,279.334029284689,278.5862447497914,276.4002132092492,275.87363955849094,276.05788312639515,275.0872497558594,275.0872497558594,275.0872497558594,
2021-12-26 04:00:00,289.0375462582237,288.2666777164564,287.6594174893047,287.15449290031927,286.3797923496792,285.6915490492335,284.549804217547,283.31459082031256,282.8856484941124,282.1768104000267,282.14592009485403,280.6827381311971,280.0599003053929,279.8275488638161,279.26723417845903,278.877322067287,278.0567401774879,275.8462631311794,275.3163497121711,275.5028599330358,274.52099609375,274.52099609375,274.52099609375,
2021-12-26 05:00:00,288.6846939890009,287.881221786239,287.25185115162924,286.6967560928233,285.90765707833424,285.2441930231058,284.1066171880483,282.8760192871095,282.431835424451,281.74566171507877,281.7228754097763,280.28563946909253,279.6680254939522,279.41664045031973,278.86846060123077,278.46368875684095,277.7124271331096,275.57616894393317,275.0776935778166,275.26922171456476,274.2841491699219,274.2841491699219,274.2841491699219,
2021-12-26 06:00:00,288.23105500873766,287.43294760127833,286.81664081036257,286.26495437065176,285.49133954729353,284.84584688390584,283.7247690317682,282.49424145507834,282.03856662916104,281.3484770550257,281.3293811017671,279.8903438256964,279.260684612083,278.99674548089325,278.4613384510736,278.03572578889776,277.42439492234905,275.2604468394134,274.7510488409745,274.9429103306362,273.9482116699219,273.9482116699219,273.9482116699219,
2021-12-26 07:00:00,287.5423648231908,286.718571774144,286.08427768950384,285.48653662465784,284.6957212175642,284.04526121511395,282.9791582858368,281.71295996093767,281.1715433933425,280.54330549759027,280.56057420895866,279.03012125305963,278.4375006200755,278.2346740499587,277.80681259827037,277.37243043042713,276.6810946665149,274.51308842028607,273.966300884046,274.13678850446433,273.215087890625,273.215087890625,273.215087890625,
2021-12-26 08:00:00,287.23346348812703,286.39914034422225,285.745691487022,285.0874397444899,284.2567934308733,283.5905712775464,282.54978173322934,281.24784411621107,280.6466754327305,280.0416147555473,280.04495264391653,278.5003247202766,277.91719092521254,277.7324689211456,277.308230322112,276.86370122124936,276.06993043769904,273.8694960599566,273.3107352808902,273.4801134381976,272.5568084716797,272.5568084716797,272.5568084716797,
2021-12-26 09:00:00,286.8213854337993,286.01654252718504,285.32863239375376,284.5870553789348,283.73032597133096,283.0616401336477,282.07083262057125,280.7418706054688,280.07470398833794,279.4976914682084,279.5040671356995,277.9239386246668,277.3521656361389,277.20790955911093,276.8049047698014,276.38780309575355,275.489182358035,273.2645801608846,272.69547054893087,272.86155482700894,271.9478759765625,271.9478759765625,271.9478759765625,
2021-12-26 10:00:00,286.2711832146896,285.5476192809338,284.88283119231676,284.12267957255784,283.2579966953822,282.61075280147526,281.6654022921726,280.32275573730476,279.583116570072,279.06375104499784,279.09066356113453,277.49284110065713,276.96329486136136,276.8685390889595,276.5528692089536,276.15695172045605,275.2144731441362,273.0233246539272,272.461258255808,272.62556893484935,271.7239227294922,271.7239227294922,271.7239227294922,
2021-12-26 11:00:00,288.0455258018092,287.2601959908461,286.59990230533293,285.9154107977874,285.0841129847936,284.39898105837256,283.43621037042334,282.0796635742189,281.3886281419838,280.84603469101,280.83259955155984,279.2279920837296,278.67546337676424,278.5757242952936,278.1777789037931,277.77068051783016,276.8974569870044,274.7296673618468,274.16717979029596,274.3281947544643,273.440185546875,273.440185546875,273.440185546875,
2021-12-26 12:00:00,290.8995794998972,290.0518204875261,289.34847710322066,288.747642394574,287.8742991856167,287.1430163113576,285.9570194326383,284.5773474121096,284.0688931053273,283.3058140596004,283.267510933875,281.61032955543635,280.9530306287408,280.74235910024737,280.22979832295346,279.6864747459426,279.0945259760884,276.8882851465947,276.30228817588403,276.4511151994978,275.6000061035156,275.6000061035156,275.6000061035156,
2021-12-26 13:00:00,292.7377624511719,291.9185589831591,291.23395493310045,290.6615200070569,289.7991812569755,289.0399463581589,287.77226061020906,286.40150366210946,285.9718122134002,285.13778033313594,285.10317574995287,283.4926239493245,282.789148105647,282.5118779441698,281.957277118035,281.3531741537859,280.9954153511516,278.7971368994416,278.20861463044815,278.3532409667969,277.5165710449219,277.5165710449219,277.5165710449219,
