,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006018676031961973,0.007228994636849023,0.017688018804697746,0.0572581801044328,0.14908963659066163,0.2559283951221557,0.3119484688217437,0.31503177639996344,0.33924527971102336,0.37650797846473194
2022-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006981951990419675,0.008365314919529783,0.040307121401739046,0.1256883465925646,0.22724003979790453,0.28602882217304615,0.26515082839455334,0.20158541364387306,0.1911392487269155
2022-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000288791031342774,0.005575715685188443,0.014750509362196134,0.0509190727016454,0.1447812004202465,0.24535763275283562,0.2829972696734176,0.25987716052747273,0.3011549542711504,0.2505580799196883
2022-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.206943374049036e-05,0.006293202954638489,0.011618012555119284,0.04214690673823234,0.13047926229156845,0.2270214884118503,0.29538992827717553,0.2812130050266585,0.30198928529252966,0.3601250824315744
2022-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000610592760844082,0.005530216446778186,0.012834628676120532,0.05250757545637867,0.14953119262130302,0.27096146702385465,0.37406226271237436,0.3736296165618312,0.33707847384647593,0.314641764537399
2022-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013799349992164433,0.007838440344957625,0.013049603003326648,0.03958195778943143,0.11873719669173867,0.21709302169772718,0.2888067696369171,0.3108817099628659,0.4401936856709887,0.7085027720397585
2022-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006712470782552377,0.00634049844549813,0.010913818067675328,0.04251649830929329,0.1357661258358215,0.2479280217393005,0.3390510944009492,0.2982064676164996,0.2875183383124454,0.19981437252911444
2022-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004534365912896734,0.0032988753272683883,0.009150727063909075,0.0268649169274471,0.05433946365983367,0.12924720544840543,0.23687459449326206,0.2795105319885137,0.290314093103486,0.33643435033354807,0.4412382192922822
2022-01-09,0.0,0.0,0.0,0.0,0.0,0.00029419664677376805,0.0006417803091979818,0.0009761170275976651,0.001858770326510642,0.006886381912896754,0.013619660183284525,0.038760404022960715,0.11894651627768077,0.22056339676603484,0.3058511494166189,0.27979603612074583,0.23230382551044823,0.1970635382094423
2022-01-10,0.0,0.0,0.0,0.0,0.0,6.357649624022899e-05,0.0003998180344146277,0.0004413708711365767,0.001979327555626832,0.008916589063010192,0.026094312780891797,0.06322536135172939,0.15890785953773823,0.27793883613889486,0.32465237598258584,0.3246040745848889,0.3434297961597955,0.4359789275035587
2022-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7978279820609615e-05,0.005807206348638801,0.008044288329160923,0.029793249598392555,0.10181570971726982,0.1841588860121506,0.20738515800489837,0.24606767165426086,0.23676681566249375,0.19634915760429164
2022-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004535853834174275,0.001336670441853849,0.005999783685047318,0.010776661512121305,0.04007501074605408,0.12886532926053001,0.2398842819102228,0.31724500202472,0.32382820698398646,0.33563090801695294,0.34670172998363763
2022-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.949311105998563e-05,0.005818395310725476,0.008173650704809365,0.027611120874628272,0.09953994176452548,0.17499248669881565,0.2424796735940411,0.25875074836451123,0.28493994093321645,0.3965521143955056
2022-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006100790784614291,0.005365305359180773,0.011038006720526185,0.03335832732095548,0.1220575467038084,0.2230990033433879,0.30240495653722005,0.3051419430970602,0.32975377344176304,0.17585906424127629
2022-01-15,0.0,0.0,0.0001879746385643713,0.0010322189779035213,0.0002501465276908862,0.0,0.0,0.0011535756915787366,0.004445078073529011,0.009670543307875278,0.017346126263436422,0.03352421629436527,0.09229455838546587,0.1758400879773738,0.24349679105887814,0.2421549491322768,0.32094119735049875,0.41765227220164797
2022-01-16,0.0,0.0,0.0001879746385643713,0.0010322189779035213,0.0002501465276908862,0.0006334095121504977,0.0010096581067431235,0.0023904663879352217,0.005346086708805436,0.00988190610609519,0.013362272611714666,0.02836550877931991,0.07399682800392218,0.15344099530805333,0.1645326921219457,0.17659249437696092,0.18602474906657318,0.08980240653222624
2022-01-17,0.0,0.0,0.0,0.0,0.0,2.51343447631888e-05,0.0007077473077783574,0.0024325816469513797,0.007905935033459007,0.017511053355451858,0.0343777775763801,0.05557899091735223,0.10632312089246071,0.1774606242734235,0.20052941828239473,0.20652317655410066,0.16305891989070698,0.0536444000588215
2022-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006936017615179545,0.002406403887185676,0.006995856350279115,0.01105830219123094,0.02751374181335115,0.09794018135666996,0.18058650329816459,0.21362895096221657,0.23967586358593443,0.3227789836184201,0.38041715556080674
2022-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010739558346266196,0.0007638581527009751,0.006291810552619009,0.010984908930955994,0.03123824429015325,0.12206075078917326,0.22366165952603886,0.25636531339882956,0.23329122189221688,0.25601076059696193,0.30542460862244614
2022-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5973382551052166e-05,0.006061100189318614,0.008498349572190042,0.031005161340517555,0.10810380016303348,0.1884088215478819,0.24229824033688907,0.2247648995470766,0.21621733086976866,0.3228444226502782
2022-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005967004785681647,0.0015680034601065177,0.008064913543134673,0.009119459071206487,0.02922893528354382,0.09960979795697172,0.17235817019890012,0.22873609763634967,0.25879005583410186,0.361656623475389,0.560097630814748
2022-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.079405783940972e-06,0.007063420362701377,0.008571698546027785,0.030285793826817127,0.10075850153268671,0.17598876000401045,0.23952368294615226,0.2727567640045248,0.3668681958010445,0.560097630814748
2022-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005128655717206965,0.006171857189147708,0.008400678867002914,0.035037768744051324,0.11861724411896268,0.2243614256325034,0.2863968274481522,0.25639153335542353,0.22196667018875202,0.15499691099416127
2022-01-24,0.0,0.00014010508689867864,0.0006302759163227922,4.7639755388508035e-06,0.0,8.665689775670516e-05,0.0009448127781540103,0.0013158784632585165,0.0013446139117967398,0.0048448227567016305,0.014491381993587035,0.039325539071409094,0.1215403377846701,0.2130182986361664,0.24858803600442236,0.2545025050801601,0.2872198531988154,0.4834431297409833
2022-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005917617742141654,0.006243373407204432,0.00743146489789507,0.031344195017178215,0.11339891629155628,0.20794308354234986,0.26540743179236,0.2433558396528629,0.16575864923971,0.0694363312998235
2022-01-26,0.0,0.0,0.00024448480301370143,0.0003676995438071693,9.38005246491332e-05,0.0,0.0,0.0,0.0004973077230149503,0.004093501303138411,0.010336621150303158,0.03940115134678043,0.13255134561903037,0.23993955542900353,0.29685430741812563,0.2802940215556937,0.27514627305031336,0.37520473269031035
2022-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003996651902643676,0.005254746259366474,0.0066875573662383715,0.02877609860613702,0.10069638132218625,0.1904348381826796,0.2536734335234182,0.2240457534232193,0.19436710080863576,0.1684353609958371
2022-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009987323427952243,0.005068609817721162,0.010396420481910992,0.037997457502109686,0.13275145360411952,0.24790479979177885,0.30903479656235505,0.31305038174797756,0.3090575794576,0.3309566359171222
