,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003859825352589891,0.3288322704094533,0.29695380308956587,0.45630822825915124,0.6105029823566355,0.7607229627722618,0.8303874208589955,0.8031107617115373,0.7716452984171602,0.8516422015203965
2023-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0548575249302011,0.38740324389426223,0.2725413751713457,0.40072514754713884,0.5809371371794196,0.7754191384939172,0.8747252830330537,0.8762725485059975,0.8328614390085431,0.8258151323369173
2023-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011988395316781765,0.34362262962579376,0.21377151963081112,0.2956099442264635,0.4194258648822543,0.557892425429501,0.6439474579732313,0.6668663807539699,0.7156010155883116,0.8957951134278892
2023-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061175218984151736,0.3033048760625684,0.23549992961505975,0.3146194041978413,0.47735280506300776,0.6776675102064885,0.7668508591879041,0.7397439122042268,0.6504517544795682,0.693674562217343
2023-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005839709549456328,0.0958879619060404,0.18407928522168046,0.21674045383742188,0.2955532123472817,0.4536886404054748,0.6260006472088339,0.6404778042442626,0.676556325660253,0.5895720569277776,0.6433953420996972
2023-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005839709549456328,0.002696898744158271,0.20762064180859488,0.16054756982089827,0.21286521973927533,0.393842989025687,0.5241323224592692,0.6459934607301737,0.6666545277946516,0.6256134166489593,0.8091789436249937
2023-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06756579513560922,0.267928536927236,0.21429153778190713,0.30324286204280215,0.4813055427938708,0.6987524470745938,0.7523141766563981,0.8529590537926235,0.7957338673311348,0.8314899991432724
2023-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003585683005551087,0.3259505527784663,0.18367050488241493,0.24803055622780865,0.38828986416996786,0.5403162518057674,0.6130456763701723,0.6276988738733825,0.6148777857683203,0.8205579840666729
2023-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04664418436398476,0.10648301630362837,0.3317124122924411,0.23651620462600917,0.31726294353357687,0.4906965627705859,0.7360057305674487,0.8310226406388745,0.8711868255292053,0.8911529696509914,0.8294474458487198
2023-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05503679744691083,0.2593821728744882,0.1752971106981043,0.23905909130455028,0.4260590625058325,0.6055978168668861,0.646423642721003,0.7015995284504878,0.6746175919981849,0.753609482457768
2023-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05503679744691083,0.2593821728744882,0.1752971106981043,0.23905909130455028,0.4260590625058325,0.6055978168668861,0.646423642721003,0.7015995284504878,0.6746175919981849,0.753609482457768
2023-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008707706843437744,0.11521636374850922,0.18696737842080047,0.15289714770911056,0.22027185147520886,0.36347193485544227,0.5111784382134751,0.5900512767587239,0.5863256518148556,0.4334896858658801,0.4432750145401479
2023-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038106813264207327,0.2931159525822584,0.1411963151078377,0.21462169518951538,0.3707916516118796,0.5355798777694271,0.5885920356482655,0.6274975372678591,0.5719129647090951,0.74240357459946
2023-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453947803603246,0.2537194920950696,0.1846846663567103,0.27904236229877066,0.4605766434295728,0.6416424151236143,0.6775547787123988,0.6555928449468895,0.6874396059450001,0.7623418407901341
2023-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008902061732588418,0.2671828587170007,0.16199775194057434,0.20107525156074244,0.3423885111931299,0.46355800312670725,0.5184220825125441,0.5922656861150135,0.6289373906340783,0.8972330793212167
2023-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03124247537533392,0.2763071094627631,0.1660231422514172,0.24260090830021377,0.42934840061525886,0.6104150198638051,0.6418000062500433,0.6227709473322905,0.5046409339796663,0.4117056006031962
2023-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038377473169563796,0.14150142768047083,0.15366379625478752,0.2110261807409205,0.32120269018305664,0.4767290230471485,0.4176204470775183,0.5158437504170043,0.5454877383257295,0.6030085555939353
2023-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027266789553377427,0.2602216066800463,0.1446195597650816,0.21547043091155776,0.36459039780303093,0.5492434276999957,0.5841969591725863,0.6216639998192977,0.47731274673527974,0.30797683280270033
2023-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038320933477309714,0.23382220877766713,0.1617949723979634,0.236720675623233,0.4172275818773102,0.627771925379534,0.6462679636988468,0.6757106531606466,0.5861432679490327,0.823708273446872
2023-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21294497761215186,0.14939316742780356,0.18002786054654527,0.32893914826821224,0.4636403573923797,0.5019261417672941,0.5762873316775459,0.5346108938638718,0.7815412538969772
2023-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04577123781633898,0.2563137195561545,0.1462804934905375,0.2292815976865875,0.4184305807994719,0.6142299064729995,0.6373976489393914,0.6733274213208796,0.49117245996065845,0.5043801357840212
2023-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005570671620289866,0.24310704874655956,0.15992471229171595,0.18519137092454255,0.32445670347235306,0.5036095027419809,0.48387099005335027,0.5168452978850763,0.42154883106837726,0.35210385788683735
2023-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03157559208860959,0.23763429926664636,0.1525466929595588,0.20944345105712106,0.37375289899285496,0.552444906859262,0.5751868280678534,0.6205445737519119,0.4326532606413026,0.35210385788683735
2023-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02097365098799095,0.13245890186708376,0.15979046628527227,0.22657026398062077,0.36669948308149586,0.5310392044336515,0.5279424842911781,0.5636527701077053,0.5069650083471109,0.627830859369206
2023-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19574807271145675,0.11482585010068748,0.17320991342673342,0.3311922524884001,0.5032959412613993,0.5295112863625309,0.5154660656796383,0.4214279101185869,0.6078269650313122
2023-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041031530559942575,0.2505789738480047,0.1403908882910705,0.17395720512785603,0.372672326635877,0.5896883513306698,0.565194200514683,0.5371043029504788,0.45227738252769006,0.5012384901754448
2023-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006681134991056051,0.22649890310713994,0.12335946327460662,0.16759108897050737,0.28620419768568567,0.4288865776840563,0.4675833418080801,0.5236920233383963,0.558209719893546,0.8439933084558727
2023-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05699449239318001,0.2885178773712275,0.13630191785458703,0.21265062963731593,0.3643174389228276,0.5550577882823982,0.596443792750399,0.6203281524100133,0.5692567901696473,0.6672460305670307
2023-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023770574194164847,0.13795889954461193,0.09004783990533728,0.18333449060369067,0.32608262169301905,0.477994500143804,0.4693397917346047,0.5101367991405462,0.45945680197801336,0.5199144691862453
2023-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047197442511420794,0.26537204371319134,0.13156037043803268,0.18625681543260264,0.3416161008235552,0.5154910545278605,0.5440358915019202,0.5845461019816253,0.46246490835844956,0.5400093760550998
