date,0,1,2,3,4,5,6,7,8,9,10,11,12
2021-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-30,14.94897985458374,14.380864931189496,14.48589199664546,14.541352948441672,14.267684355661777,14.59714521447893,13.906456312414715,14.03564355341164,14.01158521884358,13.869326681110032,14.317950234526679,14.534317916798814,14.06786823272705
