date,0,1,2,3,4,5,6,7,8,9,10,11,12
2021-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-07,6.036545991897584,1.283699683521105,2.0565566034878002,2.2297914172894657,2.9782044496578144,1.1195292454743069,3.6468734930639393,3.153824265945602,2.9872135649361597,4.082235549781339,3.6956518178894404,4.259348742315702,3.6902692317962646
2021-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-09,6.036545991897584,10.56823886477429,9.29758876211503,9.033309869492015,8.454900970570689,9.951676934222343,9.041353925940108,9.62813142304485,10.2063389057796,10.978458533895777,12.719380955610958,12.778045966246419,11.070807456970215
2021-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-11,0.0,0.8469508005225141,2.9339810983807433,4.715036418110417,6.927229779356569,4.235398363117024,9.504748242521938,9.600153716432082,9.925715341173122,11.402104528237741,12.631993063858577,12.986554154725834,10.871709823608398
2021-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25,0.0,0.0,0.0,0.0,0.01499771129334479,0.0,1.5435315746150604,1.1679594339551154,1.3623642436832823,3.0693986196044487,3.627883871396383,8.209776495104638,10.243436813354492
2021-07-26,15.192908763885496,14.887135111767314,14.34198391671274,13.443895221137392,12.389328250075152,13.899716152864347,9.445321908715652,9.596187472343447,9.078709118937608,5.49494672497959,5.218481388830003,0.0,0.0
2021-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-15,2.6609045267105103,3.1100357537684236,3.1353980618364674,3.277038932989199,3.566564555747617,3.299290967394776,4.519380146836581,4.487912507476033,4.698558920749008,5.196962374744685,5.960889933009942,6.312326324320285,6.138405799865723
2021-08-16,9.093168258666992,8.640290446903396,7.850806759852988,8.526775131591211,8.833646492238975,8.007536562389395,13.154752112088136,12.540467692388072,13.162442189387724,16.53180126095494,17.922818436509086,19.89283616966176,20.912437438964844
2021-08-17,4.546584129333496,8.190355067667756,7.56981127168618,7.470686403707193,9.185577169169791,7.940528790910059,11.810008851142777,11.946392870432625,13.018368935196134,13.434921180102842,16.267768408570973,17.916486775763683,15.684328079223633
2021-08-18,27.27950382232666,27.1312136857406,27.51143366682763,27.642800620569584,27.45482957485305,27.770994486799733,29.0592292994669,29.22449951880687,29.26706588821698,31.911685033892912,36.37013003372011,39.03882976781542,36.59676742553711
2021-08-19,4.546584129333496,4.5218694365542875,4.58523945013682,4.582805438544423,4.522128904546511,4.633284440302985,4.615937955412145,4.656918889767415,4.601728299331186,4.795713049300174,5.150405683687755,5.413531722309434,5.228109359741211
2021-08-20,0.0,0.5269512922867485,1.8051670672846776,2.8062463400843805,3.7235677748438554,2.649056765793397,4.615937955412145,4.656918889767415,4.601728299331186,4.795713049300174,5.150405683687755,4.796347038768163,5.228109359741211
