,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
2000-01-01,18.249614516462856,18.249614516462856,16.838928737410605,15.690064793007153,14.085492238971314,12.605536853525985,12.022243405975315,11.226207032790436,10.315396936866982,9.861504616004485,9.508247977120568,8.230298983180822,7.840512135462856,6.662819150160445,5.877638753255186,5.484481608072852,4.995576985677066,4.872196451822856,4.872196451822856
2000-01-02,18.096242158480653,18.096242158480653,16.81409318916281,15.758304132199813,14.193229375333813,12.7457913061654,12.154061127937652,11.386618898794902,10.460643091136854,9.999128906621689,9.641556338355654,8.368116305800854,7.941735608977983,6.76279884620948,6.037053135463235,5.597549641927024,4.923173014322856,4.749108886718648,4.749108886718648
2000-01-03,16.659778405714395,16.659778405714395,15.330866045358194,14.20952787212294,12.636081026082737,11.127487043941985,10.58178612283652,9.733915990434484,8.803388157562393,8.336856475087108,7.974452981131563,6.666339850190643,6.257289630357858,5.057212433135232,4.297084881010524,3.9202750142416014,3.308834584554063,3.1571988423665616,3.1571988423665616
2000-01-04,17.519324322880394,17.519324322880394,15.883842393193312,14.521629011864771,12.799161241536938,11.16569908666069,10.646818519752024,9.784178283964271,8.858015698799477,8.382556284145439,7.99805082121357,6.730735367242602,6.300426904304108,5.107548179155479,4.431631160917813,4.004097417195605,3.379328536987236,3.214891688029025,3.214891688029025
2000-01-05,17.7390836799484,17.7390836799484,16.055009437469185,14.67169966604198,13.01364959434227,11.434085911671149,10.9630866195589,10.162388218940812,9.31293310935473,8.876323063007108,8.524632138933482,7.360088659132313,6.972313272643021,5.917569058350854,5.23933717636848,4.856238072713232,4.277007929484064,4.126104609171608,4.126104609171608
2000-01-06,17.09955446405915,17.09955446405915,15.521555875295569,14.193455273497356,12.575313567028523,10.980273039768733,10.538779294458854,9.676957804121225,8.815158056471475,8.386170050796729,8.001193599882688,6.802550135655693,6.358043107017065,5.21546017639298,4.611546452840183,4.243538233439149,3.699703598022476,3.5596970876058123,3.5596970876058123
2000-01-07,16.806118108074184,16.806118108074184,15.24124733185669,13.951976491890736,12.270839858530692,10.648457808011852,10.124481801531104,9.29106168215457,8.341959248056481,7.880842529947276,7.502106895810186,6.215126464964233,5.791190163181814,4.4743532825131895,3.81143995012544,3.428073832194061,2.860736592610723,2.715440368652395,2.715440368652395
2000-01-08,16.602766828512355,16.602766828512355,14.91294002303156,13.531313279095777,11.735115642493277,10.01508402127073,9.455203375660195,8.560163045054852,7.578875931285604,7.093774100525853,6.684802667527144,5.354109203933066,4.8836143367399005,3.565190258090276,3.0184573945545665,2.641631164550818,2.0336380004883146,1.8919794718424825,1.8919794718424825
2000-01-09,17.297360888932065,17.297360888932065,15.742529859121436,14.468848770740024,12.771970927137978,11.173214708805814,10.608507160876815,9.787869644967358,8.852680904756731,8.395346969883354,8.02015497916085,6.751261703972811,6.316805302505067,5.112917072283314,4.569539006551021,4.2438840993246485,3.709286117553733,3.5854335784912714,3.5854335784912714
2000-01-10,17.986849745915602,17.986849745915602,16.517493651669643,15.31946853188906,13.70953931998652,12.168996622549733,11.635123773882984,10.837662851471984,9.94191227607177,9.511761607572357,9.17967814200294,7.924542687019233,7.538482697579397,6.305965247619895,5.68457338242298,5.355723342895438,4.821024449666315,4.694372431437185,4.694372431437185
2000-01-11,18.58755889715148,18.58755889715148,17.09494266893015,15.870362816604985,14.241758535662354,12.68616566926232,12.145673002815316,11.341496517129274,10.417810410846563,9.969094061887974,9.619528629121318,8.369619744204812,7.976340171687855,6.74751228606532,6.122402536301398,5.7899089304605695,5.266940180460563,5.142233149210566,5.142233149210566
2000-01-12,18.07445972452481,18.07445972452481,16.509582268282113,15.208035368077857,13.47662440895027,11.812739333519232,11.26168912763702,10.38830318831998,9.393969231130905,8.90898925920615,8.507290466308644,7.18819491294244,6.729445873648355,5.333259798300316,4.777043733142729,4.411834411621196,3.845009867350399,3.709519958496188,3.709519958496188
2000-01-13,17.4070220651554,17.4070220651554,15.854828196452813,14.597947977103518,12.936867601443524,11.360192498432438,10.816475721718732,10.022372132470814,9.096778528607397,8.642769868987228,8.29609803263356,7.047945987919571,6.674052196529819,5.426288948958105,4.822378503708646,4.505299530029269,3.997537485758485,3.877151743570936,3.877151743570936
2000-01-14,16.826842727464104,16.826842727464104,15.357787482326684,14.139414245007186,12.494332940082684,10.951954130959898,10.401230366615229,9.562829574600975,8.641173100446942,8.176286043024904,7.797045501708982,6.55869302091278,6.144587316129893,4.9001998961306485,4.411439695812443,4.08553736368831,3.5346926371257745,3.4107261657716044,3.4107261657716044
2000-01-15,15.36139747757619,15.36139747757619,14.150607168052147,13.13061611699115,11.641371087403106,10.251397897055227,9.721137132711275,8.933553906269273,8.060913370095856,7.624202233580232,7.258647561209647,6.07778789061306,5.662858503986527,4.449685305029192,4.0264971415201485,3.6975467427571433,3.1562283833821474,3.033327992757146,3.033327992757146
