date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
2022-01-01 00:00:00,,290.17710100140494,288.82626558974255,286.96159245417664,285.58176816936805,284.2861738616346,283.04390295594186,282.6876441463539,281.8731789021667,281.7637012695762,281.1066432495373,279.5944040788354,279.8092842521249,278.54699300824575,277.6938240431013,277.7536926269531,277.7239074707031,277.3098449707031,277.3098449707031
2022-01-01 01:00:00,,288.8606725324664,287.5676905244832,285.7695558988131,284.4181555928885,283.14757477006106,281.9120252906379,281.57464387385346,280.76319378424876,280.6518769321249,280.00797011889136,278.5304267216848,278.7424731691242,277.5613019507086,276.74669768044305,276.80332946777344,276.77598571777344,276.38470967610675,276.38470967610675
2022-01-01 02:00:00,,287.97747535036325,286.80478853230903,285.11813119741583,283.7986005639064,282.5762145198249,281.3509143311775,281.0200424609298,280.20508506244715,280.0869288580508,279.4440193734207,277.97738687249176,278.1867676899111,276.9810675402957,276.2159369973575,276.2742818196615,276.2446594238281,275.83775838216144,275.83775838216144
2022-01-01 03:00:00,,287.6916926869175,286.5028925175888,284.81287794846753,283.4909780934371,282.2652159846686,281.04275224388545,280.70912192936726,279.87582584376617,279.75085306036,279.10339797992765,277.62988730857086,277.84611796284776,276.594387744474,275.8105008914999,275.89564005533856,275.8793640136719,275.4457702636719,275.4457702636719
2022-01-01 04:00:00,,287.2032320792215,286.0327846932476,284.3425480769231,283.00535176033037,281.7634704988767,280.5514562558888,280.2284949479773,279.3681470963082,279.2567827072073,278.6096093464336,277.11473113337274,277.36999735290755,276.10076675154653,275.28522363723135,275.383056640625,275.359619140625,274.855712890625,274.855712890625
2022-01-01 05:00:00,,286.7501325105367,285.5490746355186,283.91172790527344,282.541466841162,281.24928279702186,280.0561659156379,279.7753073596732,278.8656189719696,278.7682864163705,278.1245818020558,276.6279760209025,276.89572462144787,275.5778101898298,274.7205602723549,274.80023701985675,274.76133728027344,274.2424570719401,274.2424570719401
2022-01-01 06:00:00,,286.24249695895014,285.01628341466915,283.3706430288462,282.00866036037496,280.71127618527885,279.5440107642706,279.284920977731,278.359606847325,278.26293198516186,277.6402573352373,276.17677364821844,276.48524894295167,275.14853686440114,274.3413873042456,274.4504191080729,274.42340087890625,273.86936442057294,273.86936442057294
2022-01-01 07:00:00,,285.55152705677773,284.3933676737855,282.85689838115985,281.5526718223952,280.3141514198453,279.1571209011367,278.9235408993405,278.00452540816633,277.89368964425995,277.29042492558466,275.89702704677063,276.22752844283,274.90202347166303,274.21678651835583,274.33686319986975,274.3161926269531,273.75955200195307,273.7595520019531
2022-01-01 08:00:00,,285.22467763800375,284.06954186878664,282.5767341026893,281.2691277491673,280.0145468518626,278.88454879684076,278.6818348870504,277.7440596581628,277.64473890709905,277.04207890052663,275.6323988813775,275.9833299685748,274.621723005796,273.94478631343236,274.0763600667318,274.05845642089844,273.4777272542318,273.4777272542318
2022-01-01 09:00:00,,285.0724294562089,283.92571456036063,282.46922419621393,281.16149958545554,279.902838812934,278.78538904237996,278.5952959868365,277.6405882638813,277.5450152526125,276.9312201124128,275.4930901359548,275.8561101780708,274.4132902907024,273.7861805911517,273.9393513997396,273.91998291015625,273.26503499348956,273.26503499348956
2022-01-01 10:00:00,,285.066799766139,283.92475886955566,282.480466402494,281.17911789474346,279.9320272208819,278.80950078149544,278.6301173022669,277.6822505092734,277.58206743873797,276.96181080264626,275.523371650467,275.8702234959865,274.43002944269284,273.88772997273577,274.0483907063802,274.0260925292969,273.33598836263025,273.3359883626302
2022-01-01 11:00:00,,286.5824734871848,285.550085914882,284.06895564152643,282.7652881264028,281.523972455193,280.26608524801753,279.95171379320556,278.99743645154695,278.87780902094,278.20751802641337,276.6946920422252,276.9226362626632,275.7291241017625,274.89040433443506,274.99314371744794,274.99737548828125,274.58917236328125,274.58917236328125
2022-01-01 12:00:00,,289.22759688527964,288.09535354489526,286.4317298302284,285.11146413335933,283.91647502425457,282.68968683750785,282.34005213265465,281.5025574377485,281.37070799882844,280.72540612226743,279.27807410288665,279.4788424872654,278.165558590417,277.4209818430076,277.4961344401042,277.4681396484375,277.0150146484375,277.0150146484375
2022-01-01 13:00:00,,291.00230702182705,289.8157851715503,288.0766132061298,286.7364973486238,285.5333056082133,284.28701978520536,283.93285570833797,283.09830545845534,282.96285028115483,282.31985488936243,280.87193547016324,281.08596667614614,279.83992884508984,279.0527356177973,279.11774698893225,279.0887756347656,278.66364542643225,278.66364542643225
2022-01-01 14:00:00,,292.20168183979234,291.0126949383062,289.2775632418119,287.9482199034858,286.755110457676,285.4976544557505,285.1498664790748,284.3130051216333,284.17554417024985,283.5381517485999,282.0863437975867,282.3287801218557,281.17109492695784,280.33096997015076,280.38530985514325,280.35536193847656,279.95952860514325,279.95952860514325
2022-01-01 15:00:00,,293.0877918444182,291.9021951119321,290.1853813758263,288.8550701949259,287.6553457821117,286.3893018099532,286.04530033327944,285.1980533846977,285.0622923709761,284.41950102446225,282.94299636701555,283.1987040313609,282.05755068417704,281.1831128564895,281.23301696777344,281.20225524902344,280.81553649902344,280.81553649902344
2022-01-01 16:00:00,,293.80688851339784,292.61136080458635,290.8973224346454,289.5469123741979,288.3213890723933,287.0469747725445,286.6973214197641,285.8320435792454,285.7004655348455,285.042709395221,283.52521209517863,283.7818267039764,282.58629444109295,281.6783677873569,281.7308451334635,281.7004089355469,281.30457560221356,281.30457560221356
