,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
2015-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1866862202225828e-05,0.0122909265957198,0.0809639830612115,0.176360735564255,0.2282020906542788,0.5081382453134997,0.6456312650554733
2015-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022595510119885,0.01547259687348,0.0763348415909697,0.1599378388321552,0.2536472860444002,0.6113679982285376,0.7960973556341103
2015-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.096660997993483e-05,0.0075977793259824,0.053091550233757,0.1841611964282833,0.348063539497942,0.5351097237011012,0.8264961132812888,0.8195825144538247
2015-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002096679990851,0.0172799763048477,0.086453764745606,0.1571516304494983,0.2411965200530527,0.5804966028453858,0.6974886656082142
2015-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002096679990851,0.0160042569894423,0.0771162772084484,0.1379705535238784,0.2212783370612493,0.4323946136583814,0.5277756697106426
2015-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001960738826722,0.0002854542903801,0.0046736977791176,0.0198651426887603,0.0780221377490408,0.1198097481078948,0.2017410144038291,0.4458540944019354,0.59104009010676
2015-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004039542612041,0.0038538298137034,0.0035487288219271,0.0041881939579052,0.0070626383614381,0.014662435851798,0.0873670078464167,0.1444523539459193,0.2888378480491367,0.6275867066636097,0.7032070245862482
2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3885247440951425e-05,0.0017438304649347,0.0137579974217923,0.0882085683977366,0.1476481842421033,0.2895636390066273,0.6288686675274281,0.7032070245862482
2015-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002849708440175,0.0187536302744384,0.1011727486372792,0.1891671157767743,0.2842479840908071,0.6044689189762684,0.7584565857897408
2015-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010635485175663,0.0213115562808932,0.1409493195354484,0.2545067863646746,0.3867783321757822,0.7010930077811621,0.8174184411415132
2015-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008268792681791,0.0147765869761962,0.0726404586679868,0.1590378211996044,0.2670858554224521,0.6047786045453061,0.6955758596059437
2015-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009661721401525,0.0019160139965618,0.005216751000804,0.0434929271628582,0.199833477903968,0.3925407488686859,0.5858158357617661,0.7455573097208746,0.7161450022488314
2015-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003894462570847,0.0147880237838039,0.0822072610721802,0.138154834569386,0.2249782292474925,0.5561157794512566,0.5598913687858168
2015-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004964134865566,0.012511284829184,0.0808341808625411,0.1420729304203022,0.2138660193019078,0.4347812892029034,0.4611329532799183
2015-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001392696576803,0.0100562541455125,0.0582609608365091,0.1478883562943922,0.2349929369002677,0.573185658047511,0.6198883073239325
2015-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001502503018458,0.0119090591416107,0.077006756393432,0.1850257330242473,0.2918992807022629,0.5989111686226233,0.692517569041451
2015-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001502503018458,0.0120662914972211,0.061484454085623,0.1754672978835535,0.3337809820663834,0.6415868742054341,0.7489731066729578
