date,0,1,2,3,4,5,6,7,8,9,10,11,12
2000-01-01,0.007935870497022,0.007935870497022,0.007935870497022,0.007660662173294,0.007322433008085,0.007374034568784,0.007133370483643,0.006193102653404,0.00620307159767,0.00570406495697,0.005901363955529,0.00550524549908,0.00550524549908
2000-01-02,0.007935870497022,0.007935870497022,0.007935870497022,0.007660662173294,0.007322433008085,0.007374034568784,0.007133370483643,0.006193102653404,0.00620307159767,0.00570406495697,0.005901363955529,0.00550524549908,0.00550524549908
2000-01-03,0.007313603797229,0.007313603797229,0.007313603797229,0.007064437125033,0.006735322545865,0.006782041296901,0.006495478824945,0.005631103812318,0.005641266855452,0.005117909384555,0.005292090663907,0.004929853836074,0.004929853836074
2000-01-04,0.006394383875886,0.006394383875886,0.006394383875886,0.006168342214854,0.005873915139091,0.005916297950535,0.005668758894899,0.004886973200233,0.004895987175152,0.00443292559228,0.004589482604244,0.004265008930815,0.004265008930815
2000-01-05,0.006047165778,0.006047165778,0.006047165778,0.00582862412557,0.005528103298275,0.005569079858105,0.005282165773679,0.004517255101486,0.00452675820713,0.00402667970209,0.004169830288064,0.003861540812068,0.003861540812068
2000-01-06,0.00540806929348,0.00540806929348,0.00540806929348,0.005195569285812,0.00494853804048,0.004988381791918,0.004844944327488,0.004126997880771,0.004133993221963,0.003788694328654,0.003936095633483,0.003644319338491,0.003644319338491
2000-01-07,0.004901474603685,0.004901474603685,0.004901474603685,0.004705224583934,0.00447272458041,0.004509521459113,0.004363974629086,0.003698438859179,0.003705115877497,0.003372307925019,0.003507066695755,0.003237724595238,0.003237724595238
2000-01-08,0.004647239169572,0.004647239169572,0.004647239169572,0.00447328085041,0.004235989188601,0.004268606373444,0.004045989160659,0.003438221344758,0.003445690288968,0.003053211417864,0.003166745775257,0.002922864194261,0.002922864194261
2000-01-09,0.003722676970938,0.003722676970938,0.003722676970938,0.003536010306561,0.003353145722031,0.003388145721601,0.003364551961567,0.002753391252814,0.002757840010694,0.002554065851048,0.002676953281671,0.002446426959068,0.002446426959068
2000-01-10,0.004361705825431,0.004361705825431,0.004361705825431,0.004165247480463,0.003947174560381,0.003984010500062,0.00388233083504,0.00322447365865,0.003230428627475,0.002938580807596,0.003067922910927,0.002813580809743,0.002813580809743
