date,0,1,2,3,4,5,6,7,8,9,10,11,12
2000-01-01,2.63002949114889,2.63002949114889,2.63002949114889,2.60086281970143,2.55659198644571,2.56206073734211,2.51127950102091,2.40681520237454,2.40829035753141,2.32100172004559,2.32542423908844,2.30502949655056,2.30502949655056
2000-01-02,2.63002949114889,2.63002949114889,2.63002949114889,2.60086281970143,2.55659198644571,2.56206073734211,2.51127950102091,2.40681520237454,2.40829035753141,2.32100172004559,2.32542423908844,2.30502949655056,2.30502949655056
2000-01-03,3.14791305456311,3.14791305456311,3.14791305456311,3.14582971855998,3.14478805335239,3.14517867885297,3.14791306573898,3.14166305932615,3.14166305918732,3.14027417259705,3.13771568175013,3.14166306890547,3.14166306890547
2000-01-04,3.52451025694609,3.52451025694609,3.52451025694609,3.53909359872341,3.59169776551425,3.58896338893101,3.70576024055481,3.77540312068803,3.77315156809662,3.90437136507696,3.89391815348675,3.93076024949551,3.93076024949551
2000-01-05,3.79152940958738,3.79152940958738,3.79152940958738,3.81236272801955,3.82746689440682,3.82356064720079,3.81027943827212,3.87545796909503,3.87522504948404,3.8790294215497,3.85995047892395,3.89152942225337,3.89152942225337
2000-01-06,3.56668321788311,3.56668321788311,3.56668321788311,3.57501655817032,3.57918323390186,3.57762073259801,3.56668324023485,3.59168326428958,3.59168326401192,3.58334994398885,3.5679990602167,3.59168328344822,3.59168328344822
2000-01-07,3.56638020277024,3.56638020277024,3.56638020277023,3.56638020773729,3.56169269606471,3.56169269513339,3.54763014614582,3.54495158152921,3.54518450148728,3.52679678011272,3.51901169709469,3.52888010442257,3.52888010442257
2000-01-08,3.71076243370771,3.71076243370771,3.71076243370771,3.72117910782496,3.73576243780553,3.73380931140855,3.74826240539551,3.78486956655979,3.78440372840218,3.8065957311127,3.79530186245316,3.81701239943504,3.81701239943504
2000-01-09,4.01728159189224,4.01728159189224,4.01728159189224,4.00894825657209,3.99071907997131,3.99228158034384,3.96103155612946,3.92799583077431,3.92869458898254,3.88533707542552,3.88372889082683,3.87978151440621,3.87978151440621
2000-01-10,3.12826650217175,3.12826650217175,3.12826650217175,3.14909982805451,3.15951649053022,3.15561024192721,3.12826650030911,3.19076647769128,3.19076647771442,3.18034980922109,3.16116121195649,3.19076647609472,3.19076647609472
2000-01-11,3.68615915486589,3.68615915486589,3.68615915486589,3.72157580188165,3.77365914057009,3.76701851925463,3.82365921558812,3.94955202245287,3.94784394716439,4.03754809343567,4.01148814109988,4.06740921735764,4.06740921735764
2000-01-12,4.01172695681453,4.01172695681453,4.01172695681453,4.03047695507606,4.06953945662826,4.06602383195423,4.13047696650028,4.20369124838284,4.20221609298302,4.2818658562998,4.26337169973474,4.30547697097063,4.30547697097063
2000-01-13,4.34900577366352,4.34900577366352,4.34900577366352,4.36358911792437,4.37400577962398,4.37127140257508,4.36150573194027,4.40704147304807,4.40688619406327,4.4087279546592,4.39472942524834,4.41775572299957,4.41775572299957
2000-01-14,3.90360850095749,3.90360850095749,3.90360850095749,3.93694183727106,3.9614209998399,3.95517099928111,3.93485847860575,4.03932277006762,4.03893457158752,4.0515251374907,4.03124005543558,4.0661084651947,4.0661084651947
2000-01-15,3.73122857883573,3.73122857883573,3.73122857883573,3.78956189999978,3.86560356430709,3.85466606658883,3.91872859373689,4.12051427364349,4.1181850809118,4.24164523805182,4.20820225736028,4.2812285721302,4.2812285721302
2000-01-16,3.50983473658562,3.50983473658562,3.50983473658562,3.54941807190577,3.6192097440362,3.61178786866367,3.70983475446701,3.85715619155339,3.85467171928157,3.99039033262266,3.9621374101231,4.02858477830887,4.02858477830887
2000-01-17,5.07920560240746,5.07920560240746,5.07920560240746,5.11670559644699,5.16201807186008,5.15498682297766,5.18545551598072,5.31313405718122,5.31181418247845,5.38198320898745,5.36341597531971,5.40420541167259,5.40420541167259
2000-01-18,3.99907900393009,3.99907900393009,3.99907900393009,4.02616235117118,4.05532901734114,4.05025088973343,4.06157897412777,4.15175758302212,4.15098118587681,4.18796787742112,4.16914477630666,4.2053289860487,4.2053289860487
2000-01-19,3.93387280404568,3.93387280404568,3.93387280404568,3.95262279609839,3.97762279212475,3.97410716861486,3.99637280404568,4.06155135163239,4.06077495411686,4.09845611535841,4.08091225906422,4.11512278020382,4.11512278020382
2000-01-20,3.78473121859133,3.78473121859133,3.78473121859133,3.79514787594477,3.82848120341078,3.82652808015701,3.89723121374845,3.94455261368836,3.94315509822058,4.01598118162817,3.99361276077596,4.0409811809659,4.0409811809659
2000-01-21,4.04766267724336,4.04766267724336,4.04766267724336,4.07474600151181,4.15703767724335,4.15195955394301,4.32266273163259,4.44319842649358,4.43978227674962,4.63238497202595,4.60457063936874,4.67891275882721,4.67891275882721
2000-01-22,5.91487330943346,5.91487330943346,5.91487330943346,5.9398733228445,6.04768582060933,6.04299831809476,6.29612327367067,6.42558759450912,6.42085157010866,6.70167883733909,6.68855749149071,6.75237327814102,6.75237327814102
2000-01-23,4.20995108783246,4.20995108783246,4.20995108783246,4.24120110273361,4.24745110422373,4.24159172642976,4.1724510639906,4.26084396243096,4.26130980123645,4.22175663875209,4.20106949617988,4.22870108485222,4.22870108485222
2000-01-24,4.73873304575682,4.73873304575682,4.73873304575682,4.77414970596631,4.78560803458095,4.77896741079167,4.71373303979635,4.81641159100192,4.81672215008217,4.78803857250346,4.76998302026799,4.79498301446438,4.79498301446438
2000-01-25,5.51766876131296,5.51766876131296,5.51766876131296,5.52600209414959,5.52235625497997,5.5207937550731,5.48641873896122,5.50695444856371,5.50734264759914,5.48294649769863,5.48148451353374,5.48016871511936,5.48016871511936
2000-01-26,4.69320806115866,4.69320806115866,4.69320806115866,4.69320806860924,4.63852057233453,4.63852057093755,4.47445806115866,4.4432080835104,4.44592547481475,4.2800136340989,4.27873438518298,4.2557080835104,4.2557080835104
2000-01-27,4.27464064955711,4.27464064955711,4.27464064955711,4.29755731423696,4.32151565141976,4.31721877679229,4.32464066892862,4.40053352287838,4.39991240462531,4.42880734594332,4.41246962508089,4.44339068233967,4.44339068233967
