date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2022-01-01 00:00:00,288.7121887207031,287.78675038577944,286.1606778906767,286.7456137917259,285.25945031486356,284.60919001299635,283.8748670912024,283.0772729961249,281.6049210869796,280.33775212214545,280.5071105957031,281.07146606445315,281.1936340332031,,
2022-01-01 01:00:00,287.41856384277344,286.5468737187276,284.98502176274695,285.54424077814275,284.0999607851984,283.46393214634486,282.7392663284528,281.9712689300508,280.53910160677714,279.2482381967398,279.37730407714844,280.08008728027346,280.19786071777344,,
2022-01-01 02:00:00,286.1977844238281,285.33137221008764,283.8904307531932,284.3682667125355,283.0914325535186,282.5208826968544,281.85994014958527,281.1123411541468,279.82629072261153,278.5929166353666,278.74026489257807,279.3633117675781,279.4643859863281,,
2022-01-01 03:00:00,285.9594421386719,285.1129189993589,283.57381879211107,284.0788685191762,282.6981228082311,282.09122374111547,281.4364090090689,280.6498471146559,279.2560786027445,278.10330669696515,278.2880554199219,278.75612182617186,278.7719421386719,,
2022-01-01 04:00:00,285.353759765625,284.5536941644799,283.09313435226517,283.5230629660867,282.28802593295626,281.70342788122645,281.0739482373927,280.23655945224635,278.8437161476269,277.55873460036065,277.71240234375,278.23940429687497,278.247314453125,,
2022-01-01 05:00:00,284.86094665527344,284.09858680317416,282.70712721082896,283.0854506059127,281.88197114812056,281.296475908093,280.6195071605927,279.7868413951985,278.3240435331431,276.76653935359076,276.9178314208985,277.75616149902345,277.90293884277344,,
2022-01-01 06:00:00,284.41949462890625,283.6881611365398,282.34349636501736,282.704365123402,281.56913588418297,281.01581893576713,280.327980653354,279.4986959527114,278.0609177378366,276.25088735727167,276.49591064453125,277.68297119140624,277.71636962890625,,
2022-01-01 07:00:00,283.8005676269531,283.1061496880218,281.8299885098897,282.1959478204901,281.08734354158736,280.57684523503576,279.943864987837,279.1969476644415,277.88121608597527,276.3662414550781,276.6596984863281,277.40252075195315,277.4939270019531,,
2022-01-01 08:00:00,283.64634704589844,282.9790044886465,281.73167277341173,282.08460443670094,280.98630805668654,280.47855011215785,279.8561018024452,279.12520863212154,277.81967298999854,276.3298656757061,276.61827087402344,277.3380462646485,277.4109954833985,,
2022-01-01 09:00:00,283.66021728515625,283.0061738691257,281.7676246925637,282.11096746271306,281.01026089151185,280.49832965592685,279.87646274597887,279.1475869547908,277.82817168713063,276.33652437650244,276.64776611328125,277.3584594726563,277.41998291015625,,
2022-01-01 10:00:00,283.7604675292969,283.10731867433503,281.85921711593704,282.19160877574575,281.0878193409761,280.56709346914647,279.92783212115455,279.181059360951,277.8279032501418,276.22821279672473,276.5275573730469,277.3844909667969,277.4460144042969,,
2022-01-01 11:00:00,284.72784423828125,284.0860264901896,282.8401189571966,283.20306119051844,281.9915619182766,281.40677251600687,280.64590888639924,279.91085772527754,278.32056476743657,276.51240891676684,276.54864501953125,277.72960205078124,277.97393798828125,,
2022-01-01 12:00:00,287.1029052734375,286.4164041999642,285.13022835544814,285.518965287642,284.36813451827805,283.82540586084355,283.19609426944834,282.48607105659124,281.15052457727137,279.7655404897837,279.9180908203125,280.7508544921875,280.88708496093756,,
2022-01-01 13:00:00,288.7977600097656,288.1774564553763,286.9379613159825,287.2922668457032,286.20456516630884,285.6899519153107,285.12682321301867,284.39283344873,283.1227356181219,281.9487703763522,282.1146545410156,282.53692016601565,282.6854553222656,,
2022-01-01 14:00:00,290.04676818847656,289.44162744420174,288.21797561241834,288.55612876198506,287.50106579635656,287.0057555005066,286.48615738139813,285.7438416127971,284.53442171235173,283.53025113619293,283.70521545410156,283.8136627197266,283.9657135009765,,
2022-01-01 15:00:00,291.11241149902344,290.4923763129547,289.2384304309017,289.59778525612575,288.50078289325427,287.99121789000094,287.456318132616,286.7096192807714,285.48132255561217,284.4791952279898,284.63975524902344,284.7606536865234,284.91709899902344,,
2022-01-01 16:00:00,291.9777526855469,291.3315664975698,290.029096104859,290.4129999334162,289.26238492640056,288.7301962945694,288.1684860504202,287.40544678992836,286.1355450983109,285.0878694974459,285.2365417480469,285.43068237304686,285.5871276855469,,
2022-01-01 17:00:00,292.611083984375,291.930263373688,290.5767916563327,290.9923844770952,289.786416345421,289.23353170523967,288.6442247755985,287.8681917485503,286.5608945904357,285.47066556490387,285.6171875,285.87963867187494,286.02905273437506,,
2022-01-01 18:00:00,292.8930206298828,292.16709923198204,290.75504526612616,291.20271301269537,289.9432393945405,289.372480510052,288.7587025294328,287.9677134748922,286.630498390443,285.5146683913011,285.6757354736328,285.9513214111328,286.08930969238287,,
2022-01-01 19:00:00,292.61952209472656,291.84366927984104,290.36487799750427,290.84425354003906,289.5272799951722,288.9335052949145,288.2914034879346,287.47843215213055,286.1000715523712,284.93981581467847,285.1041412353516,285.43036193847655,285.55604553222656,,
2022-01-01 20:00:00,292.32305908203125,291.4987956039777,289.9599121739625,290.4715881347656,289.09593043228926,288.48114913137334,287.8087446896419,286.9862392893883,285.5749942719991,284.37076979417066,284.53668212890625,284.9337036132813,285.05059814453125,,
2022-01-01 21:00:00,291.6080780029297,290.73768499243346,289.1478969513424,289.6810372092507,288.2705080128969,287.64252202313645,286.95313861054035,286.1164780878642,284.68504619335675,283.45830711951623,283.6359100341797,284.04596862792965,284.1549530029297,,
2022-01-01 22:00:00,290.4597625732422,289.55381076026504,287.9323196168929,288.4925023859198,287.0503886725621,286.41301827108055,285.7062926596784,284.87352121312034,283.43036705556545,282.1837991567759,282.3638153076172,282.8269500732422,282.9324188232422,,
