,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2000-01-01,16.679813639323,15.7983926787632,14.4703011110767,14.9217000094328,13.7849948102941,13.3440013302299,12.8215088356798,12.2028099167314,11.2528198316917,10.6310747195514,10.833133951823,10.5884318033854,10.639774576823,10.639774576823,10.639774576823
2000-01-02,16.3759806315105,15.4908826522245,14.1409735355007,14.5852160829486,13.4471709079039,13.0018480343927,12.493869586285,11.8382336383833,10.8709470900113,10.2910118689904,10.5346618652344,10.1546468098958,10.1658162434896,10.1658162434896,10.1658162434896
2000-01-03,15.2467984517415,14.310476290482,12.8903396189318,13.3447255452474,12.1695535183848,11.7006421062881,11.1283498914921,10.4306195629422,9.38009295573039,8.53169764983352,8.77109044392904,8.66864496866862,8.65227533976241,8.65227533976241,8.65227533976241
2000-01-04,15.4722972869873,14.4800414524612,12.9301186569995,13.4241306073738,12.1748452203881,11.6597923307491,11.0516128221629,10.2526863499755,9.11675462970908,8.15189284300197,8.41692822774252,8.39009920756024,8.32853914896651,8.32853914896651,8.32853914896651
2000-01-05,15.6646788279216,14.7223568952721,13.2654397543986,13.7087766127153,12.5513087162307,12.0829075662713,11.5476139975975,10.7858875169787,9.75976282066637,8.99457580370785,9.23648668924972,8.96825955708823,8.92680447896322,8.92680447896322,8.92680447896322
2000-01-06,15.7797491709392,14.8885246907785,13.4476410187952,13.9240101554178,12.6754996735727,12.159767759892,11.5322334649587,10.8156697237205,9.65989659989253,8.61827597006777,8.79232241312667,9.109981918335,9.09306297302248,9.09306297302248,9.09306297302248
2000-01-07,15.1497665405274,14.1594290425152,12.6747298548461,13.0980899926388,11.9216556790026,11.4432036244481,10.8714574161413,10.0982170217003,9.05111257963534,8.11985579270589,8.32456105550131,8.35197194417322,8.27924245198568,8.27924245198568,8.27924245198568
2000-01-08,14.7583531697591,13.7459417561539,12.1822368399807,12.6200157165528,11.3758062623903,10.855474207216,10.2358431510698,9.39427688012313,8.21262907571742,7.14423699012173,7.39114532470705,7.42475128173834,7.3688674926758,7.3688674926758,7.3688674926758
2000-01-09,14.8612311045329,13.8841405650131,12.4119914281936,12.8278955055006,11.7164202913783,11.2664206531114,10.7542564211034,9.94454826860277,8.94831794117596,8.21310582283223,8.48705507914229,8.02452456156419,7.96120669047042,7.96120669047042,7.96120669047042
2000-01-10,15.5124062856038,14.6747231490739,13.3513049056711,13.774034985629,12.6845516877596,12.2529420733153,11.77519263472,11.0700168376043,10.1222824950229,9.5857478508583,9.85173123677572,9.345357131958,9.28551826477053,9.28551826477053,9.28551826477053
