,0,1,2,3,4,5,6,7,8,9,10,11,12
2021-05-16,0,0,0,0,0,0,0,0.2546999999999999,0.2523506559153575,0.18842334493215893,0.034594892751510606,0.08622191555770371,0.18192568561766173
2021-05-17,0,0,0,0,0,0,0,0.2546999999999999,0.2523506559153575,0.1929849514281274,0.04853831951152694,0.10489395605322187,0.18677847431222955
2021-05-18,0,0,0,0,0,0,0,0.7144999999999999,0.6898318871112532,0.1929849514281274,0.04857156885088929,0.10401839318846379,0.23047888963196383
2021-05-19,0,0,0,0,0,0,0,0.7144999999999999,0.6909857848145579,0.1323144709827503,0.05741914587270925,0.10489395605322187,0.18677847431222955
2021-05-20,0,0,0,0,0,0,0,0.7144999999999999,0.6909857848145579,0.14380679270555527,0.0503899677179496,0.08622191555770371,0.18192568561766173
2021-05-21,0,0,0,0,0,0,0,0.21692784649564875,0.19064618212709838,0.08049438957493942,0.06208066056116696,0.10279091423429922,0.18677847431222955
2021-05-22,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23,0,0,0,0,0,0,0,0.9323,0.9294962382206627,0.634199879520164,0.1834431972142095,0.15690698976296913,0.21330306196816926
2021-05-24,0,0,0,0,0,0,0,0.9323,0.9323093766905906,0.9348690734705719,0.5613518339999429,0.34038788203372106,0.3468110203198137
2021-05-25,0,0,0,0,0,0,0,0.8839,0.8867826563966366,0.9352740191242662,0.7020030318476453,0.5141339188512862,0.3468110203198137
2021-05-26,0,0,0,0,0,0,0,0.9323,0.9323,0.9323000000000001,0.8678353228784259,0.7789902082133391,0.5289165641554617
2021-05-27,0,0,0,0,0,0,0,0.9081,0.9092746720423214,0.9279559593820029,0.8175529608883177,0.7581540794005348,0.5016020864413854
2021-05-28,0,0,0,0,0,0,0,0.7023999999999998,0.713559384402052,0.9325175658779713,0.8517240927726563,0.8323789957482679,0.8629554060678816
2021-05-29,0,0,0,0,0,0,0,0.7870999999999999,0.7953537335658144,0.9420680496496986,0.8594455641250084,0.8352809243635196,0.8902025163819797
2021-05-30,0,0,0,0,0,0,0,0.7870999999999999,0.7941480322539276,0.9279559593820029,0.8601354094648636,0.8404616126176117,0.8905372726156834
2021-05-31,0,0,0,0,0,0,0,0.7870999999999999,0.7941480322539276,0.9325175658779713,0.8561538765970076,0.8332320351597035,0.8854421460397831
2021-06-01,0,0,0,0,0,0,0,0.7144999999999999,0.7250720483808913,0.9325175658779713,0.8599311053095194,0.8476625055137716,0.8856761488156992
2021-06-02,0,0,0,0,0,0,0,0.7144999999999999,0.7250720483808913,0.9325175658779713,0.9672738067637802,0.9107521180246184,0.987751688336381
2021-06-03,0,0,0,0,0,0,0,0.7144999999999999,0.7250720483808913,0.9325175658779713,0.9672738067637802,0.9107521180246184,0.987751688336381
2021-06-04,0,0,0,0,0,0,0,0.7870999999999999,0.7941480322539276,0.9325175658779713,0.9672738067637802,0.9107521180246184,0.987751688336381
2021-06-05,0,0,0,0,0,0,0,0.7144999999999999,0.7250720483808913,0.9325175658779713,0.8239580014816509,0.810066465717333,0.8235346740289187
2021-06-06,0,0,0,0,0,0,0,0.7144999999999999,0.72405944746607,0.9562963549848041,0.9746940795878968,0.9229721816962881,0.9885323716927559
2021-06-07,0,0,0,0,0,0,0,0.9081,0.9081000000000001,0.9090668384087115,0.9030031486255092,0.9235718971624308,0.9599589533459338
2021-06-08,0,0,0,0,0,0,0,0.9081,0.9081000000000001,0.9090668384087115,0.9030031486255092,0.9235718971624308,0.9599589533459338
2021-06-09,0,0,0,0,0,0,0,0.9081,0.9081000000000001,0.9090668384087115,0.9014818747197393,0.9020486065776632,0.83782929837561
2021-06-10,0,0,0,0,0,0,0,0.9081,0.9100725630764107,0.9636798930172662,0.9722872739948194,0.9067554023674267,0.8373497460900021
2021-06-11,0,0,0,0,0,0,0,0.9081,0.9098620080634819,0.9443636552603215,0.9254718269119461,0.9321006911750618,0.9600412501026422
2021-06-12,0,0,0,0,0,0,0,0.6056,0.6220454085924978,0.9416266913627404,0.9516614104881174,0.9580293121478262,1.0119275030816994
2021-06-13,0,0,0,0,0,0,0,0.6056,0.6220454085924978,0.9508407662038736,1.00296003012327,0.9968978321987135,1.0122581220523337
2021-06-14,0,0,0,0,0,0,0,0.6056,0.6202834005290159,0.9173322472109725,1.0017694411817382,0.9803731140360938,1.0122581220523337
2021-06-15,0,0,0,0,0,0,0,0.9081,0.9098620080634819,0.9416266913627404,0.9320300033357365,0.9034004394224682,0.83822359883354
2021-06-16,0,0,0,0,0,0,0,0.775,0.7832227042962489,0.9408052319127429,0.9882583081724229,0.9772480748222525,1.0067679559649179
2021-06-17,0,0,0,0,0,0,0,0.775,0.7832227042962489,0.9408052319127429,0.9882583081724229,0.9746224204557593,1.0067679559649179
2021-06-18,0,0,0,0,0,0,0,0.12159999999999999,0.16153884943892313,0.8906275604570897,0.9472608460453493,0.95048064322695,1.0004969809606987
2021-06-19,0,0,0,0,0,0,0,0.9081,0.9098620080634819,0.9435421958103241,0.9712380964656052,0.9471994274194003,1.0059871470481148
2021-06-20,0,0,0,0,0,0,0,0.4241,0.4493554489099073,0.9435421958103241,0.9689631615395775,0.9639318188332762,1.0004969809606987
2021-06-21,0,0,0,0,0,0,0,0.4241,0.4493554489099073,0.8906275604570897,0.9774890013342906,0.9518117111627257,1.0067679559649179
2021-06-22,0,0,0,0,0,0,0,0.9081,0.9118470357433025,1.0073358442035343,0.9660373637810568,0.9515484114909507,1.0004969809606987
2021-06-23,0,0,0,0,0,0,0,0.4241,0.4303308006499291,0.6437106663580402,0.4847288057661742,0.7136584024473809,0.8702962562186366
2021-06-24,0,0,0,0,0,0,0,0.4241,0.4303308006499291,0.6437106663580402,0.4847288057661742,0.7136584024473809,0.8702962562186366
2021-06-25,0,0,0,0,0,0,0,0.4241,0.4303308006499291,0.6437106663580402,0.4847288057661742,0.7143571714394528,0.8702962562186366
2021-06-26,0,0,0,0,0,0,0,0.4241,0.4402984563022922,0.7331042990191696,0.4919398526926648,0.7077040542058404,0.8439341620537423
2021-06-27,0,0,0,0,0,0,0,0.9565,0.9529759838730363,0.8963098883920931,0.8941048021806101,0.8805292471667593,0.8540610695584093
2021-06-28,0,0,0,0,0,0,0,0.9565,0.9529759838730363,0.8926606031953184,0.8936154836487836,0.8810684320515467,0.8738778285093163
2021-06-29,0,0,0,0,0,0,0,0.8839,0.8838999999999998,0.8822929232795839,0.8999558964812507,0.8857634059956996,0.8764797723340026
2021-06-30,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
