date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2013-07-06,2.641538553671552e-06,2.4703428943610413e-06,2.7913401167621388e-06,2.9682430731025487e-06,3.735626345747246e-06,3.862228160086679e-06,3.690728327555282e-06,4.10932305104131e-06,4.4294551580007885e-06,4.89844906079963e-06,5.046239351201254e-06,5.493830166029371e-06,5.624871839846478e-06,5.561330173209367e-06,5.629871859487897e-06,5.066538494080675e-06,5.066538494080675e-06,
2013-07-07,2.234359291364285e-06,2.2229462523480086e-06,2.3454704045774415e-06,2.3877683815765387e-06,2.6296295496183808e-06,2.7352213410536014e-06,2.6719750145129286e-06,2.8031600824172437e-06,2.9181925965401e-06,3.115964939844615e-06,3.1374575380489182e-06,3.242484253318522e-06,3.1926925920799935e-06,3.052588434989308e-06,2.889359271307512e-06,3.3968592223487803e-06,3.3968592223487803e-06,
2013-07-08,2.8542819805466024e-06,2.987434164936076e-06,3.2858296010705173e-06,3.3135622774381517e-06,3.6726941101083394e-06,3.815488848546815e-06,3.6766199199526017e-06,3.922879503152707e-06,4.095198601833754e-06,4.317391692212383e-06,4.377145189469037e-06,4.600740278082327e-06,4.6228425563256365e-06,4.548552779611489e-06,4.4734486301933885e-06,4.479281948022162e-06,4.479281948022162e-06,
2013-07-09,5.515537466749265e-06,5.549776585419987e-06,5.760577127128431e-06,5.808151083318658e-06,6.094253663299107e-06,6.042477111403231e-06,5.944588386052339e-06,6.154053714566529e-06,6.247287457388969e-06,6.2522244670765396e-06,6.321627218931603e-06,6.662204106551902e-06,6.857961669525002e-06,7.0483499137926255e-06,7.218870755802224e-06,5.803037524287902e-06,5.803037524287902e-06,
2013-07-10,8.652619754911939e-06,8.466206667356385e-06,8.334365689835169e-06,8.381786329461205e-06,8.363261522113995e-06,8.236024797760176e-06,8.290003907044744e-06,8.24581067026736e-06,8.214119601651267e-06,8.202416363871627e-06,8.294499963069853e-06,8.725536269101515e-06,8.954892328374903e-06,9.053661251812173e-06,9.250952943299731e-06,7.852619660297933e-06,7.852619660297933e-06,
2013-07-11,4.8497740294806135e-06,4.796513173890003e-06,4.934694696353001e-06,5.001289211834043e-06,5.296226770347226e-06,5.313351636862433e-06,5.242135154601454e-06,5.414001698800423e-06,5.5351907196647225e-06,5.709021986818953e-06,5.820179995434197e-06,6.230399031300256e-06,6.405834647804307e-06,6.440919904389849e-06,6.577274062162057e-06,5.587273939511306e-06,5.587273939511306e-06,
2013-07-12,1.6038432328890906e-06,1.7446040995038952e-06,2.475668643596418e-06,2.6303584047436925e-06,3.6987757109033465e-06,3.899532912500263e-06,3.550255286643988e-06,4.249879855177406e-06,4.70684327292581e-06,5.208314796890449e-06,5.416770606421756e-06,5.957801627213636e-06,6.213313019104607e-06,6.344468361803764e-06,6.658010053713544e-06,5.091343157292982e-06,5.091343157292982e-06,
2013-07-13,1.980650985444754e-06,2.281194450187948e-06,3.601682706701919e-06,3.859438842384986e-06,5.667306369479827e-06,5.791642350992521e-06,5.171275975912192e-06,6.422622514907339e-06,7.155484305775655e-06,7.779533102902823e-06,8.261420219536666e-06,9.592734310330068e-06,1.0457544904884594e-05,1.1161380112589825e-05,1.2354817600919907e-05,6.555651034467758e-06,6.555651034467758e-06,
2013-07-14,1.3851784503859932e-06,1.358548028267307e-06,1.7877578252998754e-06,1.9296860292013007e-06,2.681462222033795e-06,2.7608250085328726e-06,2.5489516066919587e-06,3.0143451152750303e-06,3.313928448827793e-06,3.6183085478202586e-06,3.7320801769428378e-06,3.972261791875449e-06,4.123436020106201e-06,4.2612200823466395e-06,4.504345065107589e-06,3.4726785305139174e-06,3.4726785305139174e-06,
2013-07-15,1.927777704135991e-06,1.8707124810769864e-06,1.8263888006902423e-06,1.8397095077304577e-06,1.8396020075899008e-06,1.844803549592653e-06,1.861921209799921e-06,1.8423102047348463e-06,1.8576110169821194e-06,1.95623297643523e-06,2.0422007696618743e-06,2.1523610164534785e-06,2.268307981203386e-06,2.294444335230554e-06,2.5594443362327485e-06,1.965277717452807e-06,1.965277717452807e-06,
