date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2000-01-01,2.54252947680652,2.50068164981254,2.43776757660366,2.438362816772,2.38239435823886,2.36235707934047,2.39033041635735,2.34466364302831,2.31761283326894,2.29405389103766,2.2815252265487,2.24982116557658,2.23419616506858,2.22325866762549,2.20336283296347,2.30502949655056,2.30502949655056,2.30502949655056
2000-01-02,2.54252947680652,2.50068164981254,2.43776757660366,2.438362816772,2.38239435823886,2.36235707934047,2.39033041635735,2.34466364302831,2.31761283326894,2.29405389103766,2.2815252265487,2.24982116557658,2.23419616506858,2.22325866762549,2.20336283296347,2.30502949655056,2.30502949655056,2.30502949655056
2000-01-03,3.14166304655373,3.12644564907026,3.12539319241686,3.13219333758973,3.14774411356681,3.14209407123191,3.14166303940497,3.14816710015956,3.15266303552936,3.15873621398114,3.16431261498768,3.18291302972163,3.19469332514387,3.20207967896325,3.21666300793489,3.14166306890547,3.14166306890547,3.14166306890547
2000-01-04,3.56826028227806,3.60249942087609,3.6976253612647,3.71030573005026,3.8277197117741,3.84670853100974,3.80263525978834,3.88624805151447,3.93526024063428,3.97415455146049,3.99336708700046,4.04055192147692,4.07015420270689,4.101593595619,4.14409361879031,3.93076024949551,3.93076024949551,3.93076024949551
2000-01-05,3.8540293648839,3.91489896728941,3.99113259251629,3.98565819317644,4.03190101094141,4.02299492208865,3.99083495498807,4.04264728373628,4.05469606424371,4.01053346781348,3.99922171639454,3.99277941342443,4.00213547683123,4.06027941017722,4.06402942091227,3.89152942225337,3.89152942225337,3.89152942225337
2000-01-06,3.59168323874474,3.64494412554347,3.70100867038681,3.69300902838057,3.71634544150249,3.70914018051378,3.68612772102157,3.72013857124782,3.72393329098821,3.67847190700411,3.66155508300687,3.63314161275824,3.62804691448356,3.67084995098412,3.65834995458523,3.59168328344822,3.59168328344822,3.59168328344822
2000-01-07,3.56638021767139,3.59301062252211,3.61776905010144,3.61278168236216,3.61806934608801,3.61056117597839,3.60075515260299,3.6144492452949,3.61188013133903,3.5767459764592,3.56007670273638,3.5226301231732,3.50994073373802,3.5340884666269,3.51638013894359,3.52888010442257,3.52888010442257,3.52888010442257
2000-01-08,3.74201245605946,3.78386026944803,3.84677434464296,3.84617911143736,3.8955597488864,3.89136588804681,3.86411892236383,3.9108132568559,3.92367910832167,3.8875408828622,3.86573036932028,3.82201241627336,3.8048912018086,3.84201242371152,3.812012411654,3.81701239943504,3.81701239943504,3.81701239943504
2000-01-09,3.99228158593178,3.98467287032501,3.96013868091598,3.95629669048569,3.92386935490209,3.91663496093503,3.92816115446665,3.90610264326499,3.88853149672349,3.85620426441111,3.82721740109289,3.75248983899752,3.70819059962576,3.69488566803435,3.63144817849,3.8797815144062,3.8797815144062,3.8797815144062
2000-01-10,3.19076647982001,3.25924476495256,3.32509190837542,3.31292559336306,3.33367189150807,3.32761993984981,3.30095167475304,3.3379209570405,3.33993314824998,3.2820266374667,3.25679211579582,3.21264146839579,3.19682707389196,3.24076646907876,3.20826647380988,3.19076647609472,3.19076647609472,3.19076647609472
2000-01-11,3.79240909591317,3.86469175472208,3.98863932194691,3.99221975102343,4.10609155148268,4.11266776938634,4.05780266166699,4.1540961277073,4.19332580320537,4.17066118499734,4.15565702089897,4.14095080743233,4.13710610049241,4.19240910839289,4.17074244668086,4.06740921735764,4.06740921735764,4.06740921735764
2000-01-12,4.06797695159912,4.11743349193231,4.2179769933342,4.22517396131474,4.32844997882038,4.33220114231366,4.28707421681395,4.36970465248678,4.40589368157089,4.39633066376777,4.39094709025489,4.39068533076594,4.39828003378529,4.44870619103313,4.45214370836814,4.30547697097063,4.30547697097063,4.30547697097063
2000-01-13,4.39275580644608,4.41938621129679,4.4594224215973,4.4590436412078,4.48954630119575,4.48348850577042,4.46625112618009,4.49610940651681,4.50167241004606,4.46734923545302,4.44467881646676,4.39942241162062,4.37760423518943,4.40213075544064,4.36358909457922,4.41775572299957,4.41775572299957,4.41775572299957
2000-01-14,4.00360850989819,4.07969544827938,4.16134657273217,4.15038878470659,4.18857469530524,4.18679812756078,4.15291403371979,4.20279546397004,4.2131918027997,4.16539708724836,4.14773240176022,4.12360846400261,4.11913876957966,4.16819180361927,4.15110848248005,4.0661084651947,4.0661084651947,4.0661084651947
2000-01-15,3.90622854232788,4.03557637657808,4.2147603038521,4.20831188954639,4.34406639695973,4.36032339069864,4.28261744893259,4.40948059621865,4.46072856687009,4.43326109323681,4.42759610005678,4.43893691611787,4.45698616597237,4.53956192778423,4.55039528111617,4.2812285721302,4.2812285721302,4.2812285721302
2000-01-16,3.62858474254608,3.73891087848207,3.90695783992608,3.90604693216808,4.04767264345208,4.06565377964028,3.9918949868944,4.11608481213329,4.1708348129193,4.1606986204662,4.16170445683165,4.17962646161517,4.20206964625554,4.27754314399014,4.30191815147797,4.02858477830887,4.02858477830887,4.02858477830887
2000-01-17,5.19170558452606,5.24496644864912,5.3424992154515,5.34700859315468,5.44052310811507,5.44364517516103,5.400270341999,5.4778843771636,5.50870550105969,5.48601441388208,5.46852170682361,5.44024715671937,5.42920550252452,5.47399718686938,5.44753885169824,5.40420541167259,5.40420541167259,5.40420541167259
2000-01-18,4.08032904565334,4.15261166251224,4.24163856179941,4.23468509000359,4.2906330483588,4.29282899689058,4.25498178283925,4.31437369963018,4.33216230620941,4.29475986206435,4.278192215623,4.25553729534149,4.24926835298538,4.29491228299836,4.27449561655521,4.2053289860487,4.2053289860487,4.2053289860487
2000-01-19,3.99012278020382,4.03577494686065,4.11095610734016,4.11228186862938,4.17762278745303,4.17611416326515,4.14313204227774,4.20089514553547,4.22070612361034,4.19185043289894,4.17452450045663,4.14324778939287,4.13292582242778,4.17397696524859,4.1526228060325,4.11512278020382,4.11512278020382,4.11512278020382
2000-01-20,3.81598119065166,3.86543773892133,3.96816376904173,3.97601909941119,4.08202850576994,4.0827915563794,4.03669880009774,4.12177389036349,4.15806453702351,4.14474135296556,4.13927178476483,4.13993950995306,4.15045087022538,4.20712701161392,4.21514784110089,4.0409811809659,4.0409811809659,4.0409811809659
