date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-05,0.0,0.009406692986656175,0.8827567748993393,0.009939101346877225,1.5274965516031898,2.0332966240213963,2.543179694418524,3.14408145820055,5.361744934024833,6.127995323766285,5.776475334683677,6.475451260470273,5.431735515594483,6.592869281768799,
2022-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-11,0.6798336935825036,1.5409821486621174,2.7874250733717814,1.9389406797553055,2.8107851493314313,3.191653989489759,3.518997462661987,3.701853783707893,4.937533520387257,4.680664425939499,4.329358179611185,5.877164996072148,4.850347359975179,5.992681980133057,
2022-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014852831890056659,0.028492768165561986,0.0,0.0,0.2936876704183857,2.9042447408040366,0.0,
2022-01-22,0.7022177977640122,0.6266013771357251,0.4513294199815602,0.6369471265549672,0.1737010411945861,0.1829522259536229,0.03501045007241909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-24,0.0,0.0,0.0,0.0,0.035126453217077434,0.0,0.1539707723616775,0.5167670044253178,1.6650794292128765,1.6766630693224753,0.0,5.2303210590662585,1.8694721857706704,5.608416557312012,
2022-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-26,0.0,1.1750255060492099,1.8679211654823327,1.751139727922586,1.6575551869479257,1.5492671750268507,1.7412779188955088,1.7329886577788445,0.5059790752063299,0.08613637511426855,0.6406214717921771,0.0,0.0,0.0,
2022-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-02-03,0.0,0.0,0.0,0.0,0.0696332510076048,0.18801123303597334,0.482960719890774,0.49740539842280035,0.7859881450560681,2.398068134339613,3.7604380441131378,0.0,0.0,0.0,
2022-02-04,0.0,0.0,0.0,0.0,0.007034916416863084,0.0,0.12707741873382214,0.4338122523339648,1.2289672626068575,1.382229968852294,0.0,4.933814723839921,4.578697840372722,4.9737653732299805,
2022-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-02-10,0.9714309113924621,3.796929839234915,5.110061483265502,4.965099935178403,5.117133151421316,5.244323063005142,5.154601412400161,5.786472753160297,6.463714256858607,6.489060902567172,6.0207195081956,7.749424553989025,7.181238969167074,7.813345432281494,
2022-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-02-12,4.763456352421495,4.434891884371361,4.0709531573242765,3.564005840537894,4.330970283334584,4.257489420961999,4.718076090740586,4.939746470199226,5.327562008322043,5.210828380267204,4.714908288844706,5.937423556038503,5.441545486450195,5.9932098388671875,
2022-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-02-16,2.3899496187929246,1.4153893986103703,1.24483148304926,1.8903598384639813,0.88692628672575,0.9324325835808701,0.33949745290855227,0.01670930923026656,0.0,0.0,0.0,0.0,0.0,0.0,
2022-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-02-18,2.8744496830174184,2.17018290928432,0.5913645300410745,0.8761287808757899,0.41724642003335916,0.303055885119075,0.5670069169160246,0.049376853985335256,0.0,0.0,0.0,0.0,0.0,0.0,
2022-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-02-23,0.0,0.19792237982740069,2.3863097680588354,1.3558190561767316,2.491745721451856,2.680569963366663,2.401910414781482,2.8648400899430597,2.095281328434488,0.0,0.0,0.0,0.0,0.0,
2022-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-02-27,0.0,0.0,0.0,0.0,0.15926349251686864,0.1751591981292991,0.3377397383871887,0.2528028922753343,0.221626765835244,0.19232809869627893,0.09188515504416335,0.0,0.0,0.0,
2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-03-04,1.605914881972016,1.3513701524793735,0.3530832084341292,0.5808527258216825,0.3123283213399157,0.08785172410425068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-03-05,0.0,0.19962462628603475,1.7205053444264224,0.3165401042017162,1.7906104804857963,1.8652706185991723,1.6338427656272703,2.2320341067544165,2.4112188073040577,0.05926285260639351,0.0,0.0,0.0,0.0,
2022-03-06,3.5499083018693773,4.019512035831902,4.192799538319178,4.248005220777968,4.041251619896925,4.126338937915876,4.180944981992028,4.386057703194239,4.691288362379856,4.79295929547014,4.39694297103985,5.809767883815123,5.5033219655354815,5.844243049621582,
2022-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-03-12,0.0,0.9677581609406088,0.40066299691354235,0.5841616285152923,0.4959150053643827,0.4755945284288009,0.8134583848127798,0.39270003341788046,0.42145130395064323,0.6146940759756336,1.2980358390911342,0.0,0.0,0.0,
2022-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-03-20,0.0,0.15690645470629075,1.0098079154108979,1.6411839695567756,0.7438184502621124,0.9758470245002121,0.618872128509238,0.5422662735427687,0.0,0.0,0.0,0.0,0.0,0.0,
2022-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-03-23,0.0,0.0,0.0,0.0,0.1693242027192311,0.19225460266064134,0.6086805618973622,0.6521401564575082,1.1467067890651226,3.0376141780054957,2.181601595652764,4.412821158934175,4.232787450154622,4.433074951171875,
2022-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
