,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03376207356178067,0.3305853379792152,0.5084350361029215,0.6607297583196866,0.46166349849083194,0.5026860077345067,0.3279545789884176,0.0
2021-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022337854212218875,0.3081502813824047,0.4655447445143548,0.48381733145965566,0.4286430657845764,0.5282728278613126,0.3095199630456017,0.0
2021-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00923169974074785,0.3149053099135397,0.48462343107817196,0.4949174268999572,0.40718066927839547,0.5282728278613126,0.3095199630456017,0.0
2021-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008648348448108864,0.2888707547427935,0.4607563447117329,0.5414868814189477,0.40824444967522516,0.491775840696865,0.42203742169561453,0.0
2021-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046403087730781584,0.31622608812138026,0.35183412595301394,0.4439779389709169,0.1969258258830878,0.06948699247417545,0.12938249740597127,0.0
2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02969057724995863,0.19186227717649068,0.40718630029068065,0.5747381502647836,0.31908328990367674,0.1324347697815854,0.21474162592168403,0.0
2021-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034142482656756505,0.32937167513977833,0.41143973847762316,0.48259480331753524,0.2101553442546483,0.05040317243668062,0.15136710398957917,0.0
2021-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04410804332150055,0.34406102888729395,0.5248188489767787,0.6202189601469011,0.41370495526132767,0.5142606933900524,0.21164541163376685,0.0
2021-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04410804332150055,0.34406102888729395,0.525491150013165,0.6238400959323989,0.4263184015815928,0.4709632781511083,0.31734490386415387,0.0
2021-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020630999216146393,0.26652776196913014,0.4372605550944428,0.5197479791134401,0.3817465846446805,0.49712754125040276,0.19040299002440297,0.0
2021-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02132340111421935,0.3302682096596754,0.5100720461940895,0.6219182585096253,0.3868719075832408,0.4473724118953599,0.2969735511459035,0.0
2021-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02478231928014941,0.2564878126796279,0.3612613169833136,0.36268036006391124,0.2749433337923512,0.40213710474071274,0.1894637947466991,0.0
2021-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020490909438125655,0.29106971323087216,0.4761047891816186,0.597737663361464,0.332783051317609,0.41029381037976015,0.3037576605477568,0.0
2021-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031450968373637034,0.2777935098775823,0.41666100035442566,0.46879885935463705,0.31652599159637795,0.3814998472802408,0.16371799451153607,0.0
2021-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02953776784673318,0.24993988962324262,0.46913369849767883,0.5433323230797796,0.3094703894978299,0.3604675991224713,0.16882274283596205,0.0
2021-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02866242933943945,0.29128244728522346,0.4472949863884965,0.5373489095687338,0.29957677511475767,0.3766512401386206,0.1296727356144505,0.0
2021-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019407072005840298,0.2611168262077764,0.3808286169267969,0.5264952448399594,0.3108173096788879,0.38515962481748695,0.19116944106436298,0.0
2021-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032779294574487285,0.2853292890023839,0.4583082311241818,0.5833253319168923,0.3467788112780701,0.42870011253425233,0.24705314918042917,0.0
2021-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019699291943009397,0.20859674130769712,0.3216975629667671,0.4806038469165622,0.3196179508449084,0.3947453033417565,0.09690038944268209,0.0
2021-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02100073333221215,0.2606714227657718,0.43323447831057754,0.5814367544017928,0.2769330478403448,0.36905578266822836,0.24760378919893064,0.0
2021-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02508332309581492,0.25629575949540345,0.3559328943833735,0.3867355077550698,0.29348495149637993,0.37051890917574604,0.1501511090667922,0.0
2021-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014297491989402264,0.20750611454294127,0.41785001248977693,0.5324582130274046,0.2857362706312791,0.3387827441643551,0.2919584171230621,0.0
2021-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01837466565955908,0.2723482306027409,0.3938591818171678,0.4572373555120833,0.27998792510935605,0.3295127397244332,0.10694930466524519,0.0
