,0,1,2,3,4,5,6,7,8,9,10,11
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.001751840835180373,0.010561197006600532,0.07905956233573584,0.3127647820890369,0.4866358162853463,0.5267037677537459
2021-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0011994349728790942,0.008702657603034599,0.08208642860498723,0.32145314435608013,0.5621799172725476,0.5434579145327226
2021-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0003956426541513562,0.008999909335796386,0.07634746871346579,0.3123003436587929,0.5622232665048634,0.45634040160881506
2021-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0008303809585076824,0.011604208274022976,0.06507715721947276,0.29502821511352706,0.4679859866454464,0.43570793887026266
2021-01-05,0.0,0.0,0.0,0.0,0.0,0.0019362896712768738,0.009119670088981707,0.0155224942340716,0.03237190678371527,0.13008036317326746,0.18392826903315002,0.14131020435412653
2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0013796443835198753,0.008460879751871483,0.043405781719592335,0.24757254573443677,0.3809317867216094,0.3758609431616588
2021-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0005445999899426757,0.010264769693925362,0.030785011826047443,0.19270724546329232,0.3290692298672805,0.5177770736340708
2021-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0026961986593653144,0.008187274790544779,0.041943754114896224,0.19915390377169326,0.37971628433184823,0.5722743635921426
2021-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0007765510725872961,0.008294185881975023,0.03364389473120446,0.19827767692437714,0.40367116564563765,0.5834225276614627
2021-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.001389740016611041,0.0044127666616395195,0.021526013801589604,0.15434704063340138,0.35583074991786084,0.41981698963281716
2021-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0006096164667829338,0.007539377305446153,0.02596108768527251,0.1619056632639988,0.339896999872232,0.5799325059845644
2021-01-12,0.0,0.0,0.0,0.0,0.0,0.00018626310676167512,0.002595976875347027,0.006621135895995705,0.010102054413361651,0.06922732403991745,0.196500000251101,0.36652152489738565
2021-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0002529018846305134,0.005509500556898699,0.019487797806707192,0.12514865655738555,0.2963514092641774,0.43094098372927847
2021-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0003317256159234966,0.004425469165605691,0.010685238074640729,0.08046390134719447,0.24761528995732918,0.38565593919089464
2021-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.00022044514350737799,0.0032679797510643885,0.010218194693441807,0.09472195001201786,0.2684271083316399,0.3636582294577842
2021-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.001082118576974117,0.005045575707516103,0.01031761091780427,0.08629689474561117,0.258111966348326,0.36292560090517156
2021-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.00016591687734143027,0.0030440224260265113,0.008167394608029522,0.08000098160044498,0.22668674982700454,0.38772649526330527
2021-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0007804258226541338,0.004474075512403691,0.011524121402161103,0.07912939742517754,0.24254057702600612,0.35211196780609816
2021-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.00026050066392889655,0.0022440823908197703,0.00499451145266944,0.05742780334685352,0.21308838850970901,0.30938739092015244
2021-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.00030229261321522937,0.004396135406601629,0.010981346151439223,0.07219875375344038,0.20042200347136335,0.26952897765508255
2021-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.00015493975215194702,0.002288078665618004,0.005532955230643949,0.03785259012517809,0.09475413504095304,0.28068640970019443
2021-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.00020352100159732407,0.0026051998968796442,0.005793407309832111,0.04792864257253497,0.1558591219507743,0.31968740404250373
2021-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0001547016108226647,0.0033146449641965328,0.0059518174401415585,0.036701659181190775,0.11154714968944078,0.27598912489351024
2021-01-24,0.0,0.0,0.0,0.0,0.0,0.0,6.063595165113358e-06,0.0004476024743106393,0.003736482966130342,0.030323867488070935,0.08093169014782353,0.2531804122502117
2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0009526460885009121,0.0009522437670745703,0.0027840685600530636,0.0133658402974156,0.016671066005183973,0.0002245330367444131
2021-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.00013381555252441578,0.0013591386306040436,0.0038643306363844846,0.022644581739854994,0.07009764892512875,0.31317117373904785
2021-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0002019351497682406,0.0019614699986382866,0.005357843813963969,0.023050958378816586,0.08273891314115098,0.28716898830602544
2021-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0002019351497682406,0.0019614699986382866,0.005357843813963969,0.023050958378816586,0.08273891314115098,0.28716898830602544
2021-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.00013381555252441578,0.0013591386306040436,0.0038643306363844846,0.022644581739854994,0.07009764892512875,0.31317117373904785
2021-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0005037771884025804,0.0024839794835516153,0.005357843813963969,0.023050958378816586,0.08273891314115098,0.28716898830602544
2021-01-31,0.0,0.0,0.0,0.006547144934352281,0.012194648099523855,0.010122197780722205,0.024156489533097996,0.0885385346002758,0.07654144412214926,0.048330605708921955,0.08273891314115098,0.28716898830602544
