date,0,1,2,3,4,5,6,7,8,9,10,11
2022-01-01 00:00:00,290.5559387207031,289.0379572329314,289.0503711919675,286.70081072868186,285.78655007983014,284.55576192921603,284.1824180899823,283.7560814237755,282.83908397533276,282.57933183149856,282.6354000693873,
2022-01-01 01:00:00,289.24278259277344,287.7680882992952,287.78093587941135,285.47321809809256,284.57151523166226,283.3714867953596,283.0068388356224,282.6024107756439,281.723656435366,281.483549638228,281.51745364540506,
2022-01-01 02:00:00,287.8091125488281,286.688464620839,286.6020588491155,284.5138582270196,283.63316388811387,282.4758942702721,282.11804150334757,281.7487629591817,280.9208638509115,280.72623790394175,280.7364357396176,
2022-01-01 03:00:00,287.0610046386719,286.0801325259002,286.016228686804,284.1237955296293,283.2296678331163,281.9984288708917,281.6415565193927,281.22003965024595,280.307955593533,280.1089893687855,280.1351205926193,
2022-01-01 04:00:00,286.377197265625,285.5018151324728,285.4586448230963,283.7140573055186,282.8102701822917,281.5093531115302,281.1367751760941,280.65023690682875,279.6394730179398,279.33462801846593,279.4721808182566,
2022-01-01 05:00:00,285.67930603027344,284.97857997728426,284.92372727668146,283.3591098866564,282.5135818239242,281.29089513318297,280.9154509101361,280.4292863017381,279.3808359781901,279.128080888228,279.1701571815892,
2022-01-01 06:00:00,285.13238525390625,284.546702509341,284.4852722869522,283.0523653070977,282.25315038287454,281.1044185243804,280.7445536249017,280.28377874612016,279.26755235460064,279.0869307084517,279.13742226048515,
2022-01-01 07:00:00,284.1814270019531,283.8557221785835,283.7559600479301,282.5404612439744,281.76207556346105,280.6475503855738,280.3275493560721,279.8915359034683,278.94262853551794,278.7861855246804,278.73539492958474,
2022-01-01 08:00:00,283.63267517089844,283.4665746274202,283.32372222549606,282.308007617707,281.57627016097774,280.4879250362002,280.18351899240866,279.74354953958533,278.80945106788914,278.62619434703475,278.5507467169511,
2022-01-01 09:00:00,283.45123291015625,283.31617007048237,283.1567824791217,282.19781701919885,281.4923353407118,280.4276186186692,280.13403557749035,279.6931606511075,278.7652086046007,278.5820035067472,278.4747732062089,
2022-01-01 10:00:00,283.6784362792969,283.4175454844599,283.3260880393543,282.28097118621184,281.56333831302703,280.5079924484779,280.21320369205426,279.78350059432216,278.87372346100983,278.7060463645241,278.5791352924548,
2022-01-01 11:00:00,285.22003173828125,284.85692032523775,284.7587238180226,283.54804038189826,282.7374982561384,281.52247987944503,281.16601464732014,280.6671461111769,279.61331515842016,279.3684248490767,279.27759752775495,
2022-01-01 12:00:00,288.7806396484375,287.79212487262225,287.7611645227191,286.03534377077796,285.23652382502473,284.1031915072737,283.777287603243,283.3461745547928,282.4421703197338,282.2034912109375,282.1634521484375,
2022-01-01 13:00:00,290.3290100097656,289.3585616402004,289.3393705521507,287.65540628636137,286.8632672022259,285.74250004209324,285.42455670598986,285.0063761187724,284.1418970178675,283.8779713023793,283.83939241108135,
2022-01-01 14:00:00,291.51161193847656,290.53245942488957,290.5298186554306,288.8457043586893,288.05425826784165,286.944523778455,286.62742286524997,286.2230459399497,285.38669151023583,285.11610412597656,285.09528792531864,
2022-01-01 15:00:00,292.54795837402344,291.5323758332625,291.53719373681076,289.81137260274687,289.01430882045196,287.9061379268252,287.5856711171584,287.18787972292915,286.35809653953265,286.0952328768644,286.0885628148129,
2022-01-01 16:00:00,293.4054870605469,292.3419255795686,292.3533700526446,290.5611635898022,289.74496498713415,288.6167276316676,288.2852246177551,287.8853836830217,287.0448425292969,286.77840076793325,286.8000183105468,
2022-01-01 17:00:00,294.068115234375,292.9415654721467,292.95704528107035,291.07849588597077,290.23968641493053,289.0864847117457,288.7429355647526,288.33874470617644,287.4839861834491,287.20998313210225,287.25633480674344,
2022-01-01 18:00:00,294.4145050048828,293.2093631910241,293.2309112548828,291.2516393133934,290.39249359615263,289.22272833462415,288.8686624348027,288.4657564516421,287.6028585928458,287.3386438543147,287.40412260356703,
2022-01-01 19:00:00,294.27772521972656,292.95953568168306,292.9859463044967,290.8579945016415,289.9637123229012,288.7555420974206,288.3842710935824,287.9731001934218,287.08401500560615,286.8174979469993,286.90406156841084,
2022-01-01 20:00:00,294.04376220703125,292.64863652768344,292.67943704539334,290.4538270341589,289.5403085859995,288.3146236025054,287.9336408183012,287.5207949037906,286.61922155309605,286.3607455166903,286.4589554636102,
2022-01-01 21:00:00,293.4576873779297,291.9817405368971,292.0169658441653,289.68967707207867,288.75756957039005,287.5173166209254,287.1281098250121,286.7159667865998,285.80400899251305,285.5655087557706,285.67366188450865,
2022-01-01 22:00:00,292.5242156982422,290.9825844142748,291.0221952241042,288.6116242753698,287.65999198792474,286.3984243458715,285.99976811529024,285.5823425395722,284.6492301658348,284.4274916215377,284.54662523771583,
2022-01-01 23:00:00,291.29058837890625,289.71656069548237,289.7627058358028,287.318779868268,286.3660348074777,285.11178483634166,284.7127360119154,284.30249783808136,283.36988525390626,283.18680641867894,283.30590499074833,
2022-01-02 00:00:00,289.6781921386719,288.1139088506284,288.15822311927536,285.73740091526764,284.79717775375127,283.5595987254176,283.16811365612034,282.7624001037393,281.8386594419126,281.67140059037644,281.77225052682974,
2022-01-02 01:00:00,288.28662109375,286.7955163043478,286.82988169001436,284.51299243683513,283.6037279885913,282.4002896012931,282.02584538579805,281.62539621475173,280.72219328703704,280.5579723011364,280.6065224095395,
2022-01-02 02:00:00,287.02503967285156,285.62908603834074,285.7070843926791,283.58322617551113,282.7118080260261,281.54908331509296,281.1901748273138,280.7991150621614,279.9224065709997,279.75488697398794,279.7713390149568,
