date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2000-01-01,2.85502952337265,2.75450868438929,2.57756645269141,2.43661135227411,2.35192665296561,2.37019038283368,2.40713793003415,2.3247581758818,2.15699835558296,2.21400339906701,2.16332012218578,2.037169549655,2.08035463549067,2.22320731275413,2.25196700382978,2.42839907320297,1.99427949890494,2.01529735991997,2.03002950549126,2.03002950549126,2.03002950549126,2.03002950549126,2.03002950549126,2.03002950549126
2000-01-02,2.85502952337265,2.75450868438929,2.57756645269141,2.43661135227411,2.35192665296561,2.37019038283368,2.40713793003415,2.3247581758818,2.15699835558296,2.21400339906701,2.16332012218578,2.037169549655,2.08035463549067,2.22320731275413,2.25196700382978,2.42839907320297,1.99427949890494,2.01529735991997,2.03002950549126,2.03002950549126,2.03002950549126,2.03002950549126,2.03002950549126,2.03002950549126
2000-01-03,2.97916299849749,2.96614216373612,2.95114575333783,2.95903025466982,2.96001406696935,2.95710236540451,2.93558872514311,2.92827154638087,2.99457052697158,2.94506570579923,2.95390680367277,2.91893218686813,2.8939571006848,2.82656619101632,2.78228802477941,2.80130977645192,2.7649129999429,2.74389514633055,2.72916300594807,2.72916300594807,2.72916300594807,2.72916300594807,2.72916300594807,2.72916300594807
2000-01-04,3.66826030611992,3.69784362937013,3.75126521017751,3.79348153139638,3.8217177345609,3.81584691418575,3.79981147752229,3.83473313857419,3.94364945388539,3.89569327256239,3.92159116342336,3.96503256991249,3.93319885848316,3.82057102753873,3.77582280062139,3.73143965281222,3.86376029968262,3.83701030697141,3.81826031208038,3.81826031208038,3.81826031208038,3.81826031208038,3.81826031208038,3.81826031208038
2000-01-05,3.491529494524,3.43184197805822,3.34029793071336,3.3023701742687,3.27144967378877,3.27271757156837,3.23264389886076,3.18234339093053,3.22548090449565,3.15492859160152,3.14330469381669,3.02711238449728,2.99700270981845,2.96569318467305,2.91127945125103,2.98283380383383,2.82402944356203,2.80492229387164,2.79152943193912,2.79152943193912,2.79152943193912,2.79152943193912,2.79152943193912,2.79152943193912
2000-01-06,3.32918320596218,3.23564154133201,3.09008223141355,3.02509032357979,2.9681460162268,2.96949884413492,2.91279267833894,2.80555920806504,2.77867957828874,2.70190890992457,2.66234575969605,2.43894458045026,2.40548381522147,2.44199134169382,2.37255825223401,2.55173759984419,2.1301832549274,2.11489754383053,2.10418326035142,2.10418326035142,2.10418326035142,2.10418326035142,2.10418326035142,2.10418326035142
2000-01-07,3.59138013422489,3.48210930799444,3.30344910868283,3.19774073213998,3.12143330199393,3.12974645450047,3.10531086132798,3.00364758685347,2.94080780028287,2.90356280551159,2.85915101618993,2.65348892327229,2.64894880454535,2.70555268975736,2.65775515632704,2.86950514931232,2.35763016745448,2.34807660058141,2.34138017520308,2.34138017520308,2.34138017520308,2.34138017520308,2.34138017520308,2.34138017520308
2000-01-08,3.52951243519783,3.41669992643098,3.23696314466411,3.14311856354496,3.07046980236439,3.07598512977509,3.02808163955389,2.95488058526156,2.96499772286622,2.8985709081731,2.87091061974689,2.72771269622869,2.71173782246133,2.72449478554264,2.69063740484416,2.78426783062194,2.57076241850853,2.56120885163545,2.55451242625713,2.55451242625713,2.55451242625713,2.55451242625713,2.55451242625713,2.55451242625713
2000-01-09,3.96728159487248,3.85582324489951,3.6713455929398,3.5524032295937,3.46830104191041,3.47377906053668,3.43224137491849,3.30245595295993,3.1813612032286,3.1455784357233,3.08336865591052,2.83977763137907,2.82884224231834,2.96578506188808,2.93684404719621,3.13181958566217,2.65428154975176,2.66192441327231,2.6672815605998,2.6672815605998,2.6672815605998,2.6672815605998,2.6672815605998,2.6672815605998
2000-01-10,2.85326644405723,2.79857894775147,2.7041285213707,2.63822220124107,2.59737106096264,2.61192981937513,2.61518914538275,2.54735560590733,2.45567030958736,2.46435602342156,2.42526499495336,2.30152546683784,2.31675996676335,2.41693284826576,2.41970397051424,2.53927191144422,2.24026646256447,2.24790931014078,2.2532664462924,2.2532664462924,2.2532664462924,2.2532664462924,2.2532664462924,2.2532664462924
