date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2000-01-01,81911.474609375,79345.7779866537,75573.2358614917,74301.3238384956,72637.9362741024,71870.2992753133,70153.8763089468,68524.1753626151,68264.9959676554,66814.3436460078,66526.9523957952,64238.2128363715,63057.8499635906,62630.0019685987,61105.7100244141,61262.6034519362,60280.0453125,60099.0663364955,59972.2119140625,59972.2119140625,59972.2119140625,59972.2119140625,59972.2119140625,59972.2119140625
2000-01-02,81911.474609375,79345.7779866537,75573.2358614917,74301.3238384956,72637.9362741024,71870.2992753133,70153.8763089468,68524.1753626151,68264.9959676554,66814.3436460078,66526.9523957952,64238.2128363715,63057.8499635906,62630.0019685987,61105.7100244141,61262.6034519362,60280.0453125,60099.0663364955,59972.2119140625,59972.2119140625,59972.2119140625,59972.2119140625,59972.2119140625,59972.2119140625
2000-01-03,81885.3583984375,79307.747631836,75517.0816319658,74237.1022625138,72565.5049209054,71794.9442779239,70073.0683201556,68437.4466547057,68175.1937501789,66721.0643105662,66432.3862998147,64137.1377801313,62953.7586973334,62526.4457784304,60998.6473291016,61155.7186067001,60170.9671777344,59989.9155796596,59863.0102539063,59863.0102539063,59863.0102539063,59863.0102539063,59863.0102539063,59863.0102539063
2000-01-04,81879.7783203125,79306.4872558594,75521.5662330665,74241.0480157633,72570.4754924368,71800.7362894493,70081.0818116215,68447.371664547,68181.0725974058,66730.0669296545,66440.0073599641,64149.4979483018,62966.0277649984,62542.0481825278,61014.3211523437,61169.3502144192,60190.9400195313,60009.2903529576,59881.9658203125,59881.9658203125,59881.9658203125,59881.9658203125,59881.9658203125,59881.9658203125
2000-01-05,81887.4267578125,79322.9569417318,75550.9462505773,74274.5169213219,72608.8758969138,71841.2294535118,70127.2321777344,68499.0203374818,68230.8905418312,66786.0612520936,66496.363411363,64214.8101854399,63034.8747311631,62613.5282833476,61090.2163500977,61243.9771516219,60270.0739648437,60088.8809291295,59961.8764648438,59961.8764648438,59961.8764648438,59961.8764648438,59961.8764648438,59961.8764648438
2000-01-06,81987.251953125,79421.2005777995,75646.4795162408,74368.139795354,72701.1418682126,71933.4048745939,70220.7479478461,68593.8984632389,68323.6029128749,66882.1973131446,66592.7403773563,64315.1197962515,63138.1169694669,62720.2987860022,61201.5016137695,61354.7704069718,60382.6725,60202.6564941406,60076.4770507813,60076.4770507813,60076.4770507813,60076.4770507813,60076.4770507813,60076.4770507813
2000-01-07,81982.31640625,79410.6646402995,75627.4029306496,74345.4410087113,72674.2248136913,71904.9142727993,70190.6857400304,68561.6305202277,68287.0281038948,66846.7659080516,66556.5566248971,64277.5935329861,63100.7944611125,62685.6145010935,61166.9277514648,61321.9159625509,60344.6162011719,60165.0969063895,60039.265625,60039.265625,60039.265625,60039.265625,60039.265625,60039.265625
2000-01-08,82006.2568359375,79427.533992513,75634.1924982682,74349.4928875138,72674.2605101674,71902.5691667311,70182.2478772512,68549.7032166,68280.1747724932,66832.4935573045,66542.4430355223,64259.3074674173,63076.6925578035,62654.3881002077,61128.4972509766,61278.6782438859,60312.5033789063,60130.8480398996,60003.51953125,60003.51953125,60003.51953125,60003.51953125,60003.51953125,60003.51953125
2000-01-09,81932.0400390625,79370.0255940755,75601.778618573,74326.5494373963,72662.1402163675,71894.4791851988,70178.9662252526,68551.9999235405,68288.1280235878,66840.2808340312,66550.7883876281,64270.7321383815,63087.8708404365,62662.5475773341,61135.9553588867,61285.2133948285,60323.5400390625,60140.7496163504,60012.6254882813,60012.6254882813,60012.6254882813,60012.6254882813,60012.6254882813,60012.6254882813
2000-01-10,81904.705078125,79338.973803711,75564.8914476216,74286.4601985965,72620.1108398438,71852.1040981784,70139.0336982696,68514.5967016412,68252.4762834822,66807.1514153958,66519.4616717091,64247.5281124682,63066.7499174438,62638.2458410129,61114.7529663086,61258.1969737177,60310.8609765625,60128.5386788504,60000.7426757813,60000.7426757813,60000.7426757813,60000.7426757813,60000.7426757813,60000.7426757813
2000-01-11,81816.4462890625,79255.4540771484,75488.4801993535,74211.8613194829,72548.5501717642,71781.403429088,70068.2474527014,68446.4811258478,68191.708360162,66742.2086028407,66455.4059211429,64188.0768015209,63003.0331480875,62566.2907989932,61038.1997607422,61171.3780252208,60250.2226171875,60065.7049386161,59936.3701171875,59936.3701171875,59936.3701171875,59936.3701171875,59936.3701171875,59936.3701171875
2000-01-12,81877.0615234375,79290.9985432943,75487.2868784637,74201.7744529522,72524.8863551363,71752.9126846766,70034.7461898375,68402.7569176962,68136.4072739598,66691.3309045531,66404.6418453457,64123.0808277399,62947.0248896428,62523.6834880131,61006.4918408203,61158.5094631029,60185.9912792969,60007.6164725168,59882.5874023438,59882.5874023438,59882.5874023438,59882.5874023438,59882.5874023438,59882.5874023438
2000-01-13,81800.033203125,79233.6627197266,75458.931058536,74181.9837095548,72515.9177817487,71748.2213485265,70034.817826972,68407.9654682958,68142.5198755509,66698.0165932982,66409.785600922,64131.7332112248,62953.1576915587,62529.8012910225,61009.1917602539,61158.7540177055,60194.7521484375,60014.3769880022,59887.9458007812,59887.9458007812,59887.9458007812,59887.9458007812,59887.9458007812,59887.9458007812
