date,0,1,2,3,4,5,6,7,8,9,10,11
2021-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-07,5.600695091745128,7.47255220984893,8.229927752125128,8.822556605823538,9.343183819977746,8.782864843757407,8.90888181306469,8.656417634588896,8.001157970226117,7.283996434892928,3.047798309326172,6.321170806884766
2021-07-08,0.0,0.40754963591573024,0.4901662053686849,1.024984509167187,0.33969589674247896,0.0,0.03613513931160215,0.14517487527198644,0.2786401373873777,0.8294066674368723,5.5684253692626955,0.0
2021-07-09,5.600695091745128,7.47255220984893,8.229927752125128,8.822556605823538,9.343183819977746,8.782864843757407,8.90888181306469,8.656417634588896,8.001157970226117,7.462344957079208,5.7297493362426755,6.321170806884766
2021-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-16,6.804245969523554,9.83323697108339,8.117622867059172,6.944701837345879,6.155859041513888,7.152835691631033,6.745112166023145,5.995645466429833,8.475459616562535,0.0,0.0,9.850297927856445
2021-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
