,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011497756652220962,0.0010157022662898496,0.0013809941720158774,0.003862647420548419,0.009678712659365053,0.03117213988096713,0.09502106518804745,0.20483422977889482,0.3341928337975278,0.3988195551137421,0.4867040845634908,0.59452437612254,0.6802747684783284,0.557559093603027,0.7118143606670858,0.8156401273284368,0.8195379006103484
2021-01-02,0.0,0.0008366591624270347,0.00035011692814309323,0.0009911452276214904,0.0008361614752722731,0.0007833295441528627,0.0004886729766528072,0.0011243081500395679,0.0026892959470577213,0.0059812898764042685,0.012071025133569653,0.027461334018152168,0.07234447658019458,0.15549180894665734,0.25950084972076304,0.3565636421227388,0.3997879169770784,0.45726922471257925,0.5536082506674317,0.5591590165301236,0.5510776379219731,0.6812634525968073,0.8156401273284368,0.8195379006103484
2021-01-03,0.0,0.0,0.0,0.0,0.0001099397074262006,0.00014314760631449757,0.00011492805319107923,0.0004369713186607635,0.0015792892020102835,0.00480619537102661,0.010667313939804765,0.023982575489858826,0.05881051055567149,0.13142607188085903,0.2309646707527922,0.35561459460055117,0.43161596267865254,0.5525485896496503,0.672495134456537,0.6658171380411159,0.693096137723712,0.6326304218861459,0.6701522809214042,0.7706909445254632
2021-01-04,0.0,0.0,0.0,0.0,0.0,0.0,-1.1543879869080292e-20,0.0005016814986430248,0.000912530088791782,0.001635466157365708,0.00433674798757038,0.00984409669027038,0.02952642247515304,0.0980613333100755,0.2075582426347068,0.32804611853876886,0.4276395055194257,0.5789597308883601,0.7058900031149661,0.7599266143982901,0.7046136663010923,0.6841003534139254,0.6701522809214042,0.7706909445254632
2021-01-05,0.0,0.0,0.0,0.0,0.0002486271891340185,0.0004377436341113349,0.00044469123646786367,0.0016603478135587273,0.001762229215293494,0.002903010831493548,0.004414201886294384,0.010197108459076135,0.027410824680980887,0.07827547864811275,0.17092267377341458,0.2922457210065725,0.38039490859716,0.4618801334181195,0.5894413852353803,0.6589676849687867,0.563978494777133,0.5834643191194466,0.6026269649665367,0.7035860665207982
2021-01-06,0.0,0.0,0.0,0.0,0.0,6.855258352725144e-05,7.984615878982819e-05,0.0006867061599282723,0.0003621370080967319,0.0010529423958442379,0.002756287281166721,0.00751733914977791,0.023973211064337134,0.08586509123844537,0.18442758068561166,0.3087411520672575,0.3848634643393533,0.5124739501231486,0.632833886432493,0.7184036885356065,0.6605851566814657,0.659669179217816,0.6932478848220303,0.8032171874924253
2021-01-07,0.0,0.0,0.0,0.0,0.0,0.0,-4.6666748406920326e-21,0.0004973466708076034,0.0002433305431631338,0.0010216021718810332,0.002969869660124025,0.009145749694377071,0.03249848462063648,0.09916460470934432,0.1975301781993222,0.32972710982778336,0.4294343637346435,0.5612137325667806,0.6933207776325865,0.7555274449290063,0.7111042754660064,0.716583224676533,0.6574750042965593,0.7188394974981333
2021-01-08,0.0,0.0,0.0,0.0,0.0,0.0,-4.6666748406920326e-21,0.0012420856471338539,0.0002822732863940843,0.0011529231617387046,0.0034235787876455647,0.009643675494954228,0.032742265544744305,0.09959390374655326,0.19977477887295703,0.3273990083584763,0.4290195709969373,0.5575992255643776,0.6894489293118099,0.75439654384035,0.7115739967926014,0.716583224676533,0.6574750042965593,0.7188394974981333
2021-01-09,0.0,0.0,0.0,0.0,0.0,0.0,-8.596506285485325e-21,0.0007631314686018456,0.0009168228954162207,0.0020715698080601736,0.003919951360084675,0.01030130666517084,0.036707030937339964,0.11067124998142412,0.23429190385643783,0.3709166813038793,0.46351170323220303,0.5613157434310843,0.6921962174096538,0.7626253846566795,0.6820626003566563,0.639484459882396,0.6265314951947507,0.6639000891114701
2021-01-10,0.0,0.0,0.0,0.0,0.0,0.0,-9.824578611983226e-21,0.0008056686352245735,0.0007277771093537542,0.0014731056659809216,0.003652162975918815,0.00999433016212504,0.036141343536949116,0.11053557915650009,0.22911879833583867,0.36784473378723276,0.46418043655498104,0.5595770875664281,0.67508655292323,0.7368178859486159,0.6810198409760752,0.7242159956915152,0.6561157130267544,0.664827890738168
2021-01-11,0.0,0.0,0.0,0.0,0.0,0.0,-9.824578611983226e-21,0.0024304669840241057,0.0008483376340679487,0.0019508011152547806,0.004439641826863073,0.009747604933535926,0.031141797506169255,0.10184207340516846,0.2142088098511144,0.3591304357403297,0.4678319679364631,0.5785507036081388,0.6887110702933117,0.7533409194195231,0.6582507812617777,0.5850250680052307,0.5479296072316164,0.7157277767686778
2021-01-12,0.0,0.0,0.0,0.0,0.0,0.0,-8.596506285485325e-21,0.0009685782279082038,0.0011246502499947955,0.0025828125470012215,0.004682162517228053,0.011925943616218293,0.036648584476801575,0.101749139359255,0.22019188564415126,0.35455939427915484,0.4328267592414109,0.5469158114652651,0.7003381874396677,0.7780745253737625,0.7091427319065023,0.6187463518693358,0.5672940942601878,0.5450033879365743
