,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2005-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1210924873608878,0.2177359339011058,0.11779179922917775,0.19399355321634149,0.2529192980613461,0.4128654891555982,0.675076584942817,0.8545285917850076,0.913581324365812,0.9146628510269633,0.9054940788754205,0.8912543110696254,0.8857900356048604,0.8635299003718628,0.8611826047315845,0.7753573567438151,0.0
2005-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10253366409215135,0.18710723192764067,0.09318511135343491,0.15150233791080706,0.23511908975502022,0.37525576995145465,0.6145291323987404,0.8006479853074798,0.8871527962127105,0.8732725290033372,0.8575915471729508,0.853409934363638,0.8280353958288934,0.8088044824286271,0.851150090487709,0.8112705422220453,0.0
2005-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10253366409215135,0.07487733302432374,0.09231169180751607,0.14663924373230514,0.1878595325781126,0.3448517794062614,0.6075027810236324,0.8099630699394732,0.8991664403128204,0.920898007205335,0.9190167815258892,0.9151982224045917,0.9234532128834045,0.8490782109320166,0.8325449140148886,0.738871313927419,0.0
2005-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17244044158224306,0.08686959240867634,0.1603289159315765,0.21558636580460283,0.3679146195214431,0.638648653298239,0.8240959739405048,0.9311445800289565,0.9586056329387926,0.9532278819712826,0.9247074109168696,0.8942252848728278,0.8938505791259344,0.8874720413705437,0.8839000000000002,0.0
2005-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12761630158786139,0.07673272257195939,0.11172745710550454,0.17033348731877615,0.3029220070027788,0.5795180767132784,0.77633467334033,0.8612454851218524,0.8953385161785988,0.9078737394122638,0.9078383920323402,0.9142661459866798,0.8434347131085471,0.8302895443521506,0.8960000000000001,0.0
2005-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10214133709325422,0.08284323411804581,0.14559209305137577,0.1940822001337079,0.35231525946517595,0.6371761290997836,0.8479413182298204,0.9295600275868998,0.9625047441134758,0.9678649235995261,0.9657921377195849,0.9281137841366809,0.8992011899027111,0.872730208916361,0.9181039096123995,0.0
2005-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2668,0.16748552489634877,0.07945746876306993,0.10075092531228375,0.14959223093327906,0.2783799457692378,0.5391655019006242,0.7397692124170431,0.826172845148048,0.8388950537016255,0.8684780802421375,0.8978457764116515,0.8983782991959739,0.8210906525481527,0.7143329145802395,0.6323757693843736,0.0
2005-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19293235567826733,0.2277850507799115,0.0875187203359853,0.12614432655377417,0.17811810993890975,0.32441841575083535,0.6123802105184619,0.8139476047039593,0.9153029775669713,0.9484688329945541,0.9652149452048463,0.9516031724149101,0.9345506929120303,0.9122372907781471,0.8348753955266681,0.6774846587795893,0.0
2005-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020689383896081415,0.07217613550587518,0.09992516668573834,0.1378617345640608,0.2648551519301849,0.514623831222179,0.7195641025179904,0.8245949060632697,0.8533009128023228,0.8578587697740941,0.8884728433560081,0.8621399943840342,0.8067629733267001,0.7635264463337883,0.8112999999999999,0.0
2005-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08600792479962292,0.053550130136257174,0.09280526167675116,0.13078946266189234,0.2758369812801624,0.5347470210031965,0.7610318159374917,0.8712772202856245,0.9091601603544557,0.9201421051840497,0.9179943813972388,0.9213258776035086,0.8554666232745413,0.7643365308757359,0.7619009464806611,0.0
