,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2009-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09806017132883486,0.11658390496029962,0.20864699070677642,0.24834859178068305,0.42186281518386104,0.6527082543034657,0.7934483250006286,0.8588719876319806,0.8749048285037472,0.8852855904523717,0.8427455517046728,0.8572320870528564,0.846515332183393,0.7960987603074485,0.7511330178397798,0.0
2009-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49670000000000003,0.2881386468880086,0.15551693149604126,0.17954391420512153,0.21762000778660934,0.35991713876591047,0.5874422639764253,0.7613107718923169,0.8449227703022798,0.8109460697059099,0.8191474769835736,0.824194821703011,0.8453941118773947,0.739348488944709,0.8264255152059509,0.7511330178397798,0.0
2009-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2825382349031047,0.19943333076996517,0.20275439193847813,0.27955778859609093,0.2761179051126527,0.44120181471680936,0.6773305149440259,0.8499728815865336,0.9152235635950906,0.9284373551765948,0.90000745272649,0.898731671348056,0.9358385041520794,0.8456585750733693,0.8566864297060441,0.7874768906403216,0.0
2009-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3147500022157402,0.3190503752558349,0.1291940916910629,0.16018440267715942,0.19545088162041185,0.32541190854218377,0.5251460289653842,0.6190667026676265,0.6851044764328718,0.7675249028057696,0.7834813342872218,0.8560961517436282,0.8828183085276984,0.7903811294903774,0.824125093018522,0.8472669821602204,0.0
2009-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3147500022157402,0.25637221648747255,0.17306663840679207,0.20812829673432212,0.21759588701843488,0.32309813373278545,0.5531184993716146,0.6859738215856511,0.7630623813335695,0.7778026397906932,0.7313493352615594,0.768494423578009,0.7936606725919553,0.6719013682834692,0.7295998860499915,0.7624004732403306,0.0
2009-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3152,0.14726584763357017,0.119846431490777,0.14246382072971503,0.14640885195734873,0.28185513691099584,0.5274691257627296,0.7101916797973647,0.7720199771790727,0.742690871333104,0.7303525068271746,0.7675403097414055,0.8080096777756429,0.7759617600639478,0.7758071992046452,0.7624004732403306,0.0
2009-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3152,0.14582761997738095,0.1038033643402847,0.14036436366035754,0.15562798650006915,0.30483250860542926,0.5329689726257424,0.735285975329839,0.8106681023785847,0.8055191331439691,0.8111061082018824,0.8136182668044715,0.84673746496187,0.7540238346773249,0.8060455659059025,0.8114959666978446,0.0
2009-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17882941385010845,0.2448635878948743,0.17173936020660444,0.22161207021002072,0.24850754753397286,0.4171789511785824,0.6314625740653651,0.800889319730971,0.8673072748515409,0.8402375202272517,0.8239616129527979,0.8259430864455258,0.8421337171193073,0.787033204900093,0.8158352501007171,0.811153338843007,0.0
2009-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3728794116343683,0.20995068645661122,0.12315239645058211,0.14062126527037833,0.1807398763034442,0.3562656232078606,0.5748494096368578,0.7558854799516269,0.8120508269953043,0.8255386291582801,0.8402347878414378,0.8655088719697909,0.8840234350349779,0.8500580715890135,0.8823254637894142,0.8826364542118489,0.0
2009-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3623571898544616,0.22047900209784962,0.1458293125930064,0.2171092573258998,0.2301208212347465,0.396353210914894,0.6363760622786508,0.8081041499013372,0.8997551429311641,0.9202490964487373,0.9077529945694557,0.9002212220450765,0.914886534741066,0.8418277130928535,0.7338507426855733,0.6437360892599272,0.0
2009-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2849911745155234,0.13154208439766404,0.08100767966945177,0.10951362952819638,0.14956410135958373,0.27976850296248973,0.518843264308498,0.6867345570170874,0.7852749694064729,0.7663984784163606,0.79789398855364,0.8724994297444149,0.8956454720030822,0.8250914012649316,0.7260988315521775,0.642982307979284,0.0
2009-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32402941385010836,0.25457515060555,0.14775622505203828,0.16168946502383597,0.18472315545768261,0.3351094891442739,0.5991463403668995,0.7894791041145599,0.8851222180849224,0.9075375582855572,0.9039508091478933,0.9142917997279562,0.9340942938568384,0.8493689298793536,0.8765516657742235,0.8831314898303798,0.0
2009-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16188106390554652,0.13235969442637227,0.14303761343481086,0.1868535058595406,0.3384258306742951,0.5484523996684396,0.736304465169414,0.8460932280463634,0.878435927809465,0.876150001419911,0.8781433639124328,0.8914362440962571,0.8324744150198854,0.8817872813340419,0.8838167455400553,0.0
2009-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11130903469505088,0.11576731440461188,0.12917212021285182,0.15352387554707214,0.2903505386168537,0.5256246736376964,0.7343149653565223,0.8440645508500337,0.8542769196419489,0.8461062620881522,0.8646196624481698,0.8967092255000669,0.7871164362401086,0.8976550582605997,0.9196172187803856,0.0
2009-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06783398466106176,0.2167939240999731,0.12779420672341704,0.14904632903213474,0.17792040664589676,0.3044769978090864,0.5385496618719745,0.7312511859576777,0.811370766102174,0.8336704682183439,0.8414937774617293,0.8778247062032366,0.8664419113232446,0.7805383760003767,0.8976550582605997,0.9196172187803856,0.0
2009-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25915588144057755,0.15184660443999226,0.09724826221853604,0.1117188110028246,0.13014383458729495,0.26795258854415976,0.5127160977070173,0.7152906057830373,0.8113618192203745,0.8329998944282839,0.8389699401100337,0.8551002573788183,0.9128687756506493,0.8348351529233963,0.9343862140654784,0.8843995267596698,0.0
2009-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3878,0.2086467067234334,0.07577102488765985,0.07854181902365952,0.12002672927330674,0.29501660745614927,0.49369790664071206,0.7076012634822585,0.826977416034792,0.8123675795478371,0.8218903507321619,0.8045529213469742,0.8123453652586886,0.7974284754736073,0.7751078484259297,0.6559587253792752,0.0
2009-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3878,0.2086467067234334,0.0777639678258361,0.08050973060057201,0.12312941896582476,0.3028791233115259,0.5479897377934916,0.7360696281231747,0.8374968490440713,0.8333899459127696,0.83550837602908,0.8516235423765688,0.8128193194633376,0.7978852949262338,0.7751078484259297,0.6559587253792752,0.0
2009-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2829058836563178,0.11332632052073618,0.12075077040711216,0.16437569252212242,0.17532262165492962,0.34469356008870466,0.6296912515207106,0.8256835995752819,0.9272756835098016,0.940996875908628,0.9021271148023718,0.8997764341352329,0.9159551952643742,0.906520136924055,0.9078357039925803,0.8719565850384418,0.0
2009-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018400932632585233,0.0456204617990889,0.06288579748378877,0.1658982769383707,0.36252515536547963,0.5016170826805402,0.608919188956745,0.5852095780020578,0.5726219579962353,0.6568107565624899,0.6417302483965402,0.5242551643617672,0.9078357039925803,0.8719565850384418,0.0
2009-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17481009242206486,0.07356363477645421,0.09832707004308405,0.11487826711343596,0.27575217611448655,0.5163099122281106,0.6681671875288449,0.7363185877616519,0.7587137016088723,0.7161118545769315,0.7148338327172298,0.7649603370779537,0.5869371559329825,0.8470897190516684,0.8356175172454288,0.0
2009-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04526927773600754,0.23502438572901488,0.12601134605583836,0.15158277404260165,0.22619481904284458,0.3930825451588715,0.6141658823512331,0.782282080911374,0.8653001716960317,0.8516803580387284,0.8430474028741304,0.8225221749133244,0.8371275826012484,0.8689139660521501,0.8470897190516684,0.8356175172454288,0.0
2009-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29292059279711224,0.28421250597703607,0.08374305059854792,0.10219533029806402,0.13721339647968575,0.2964977073690723,0.5516728508780024,0.765507534109875,0.8777883755311308,0.8718019383047926,0.8710340244077315,0.8660709455350899,0.9169932271247121,0.6266783986039253,0.8520715540956574,0.8356175172454288,0.0
2009-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031166335907848654,0.039325405618306775,0.08633014598477091,0.1015724258184618,0.12471015230369509,0.27156479541403855,0.5444311901330078,0.7435619534385173,0.8503425617883001,0.8891829529262486,0.9003657652463722,0.89676634342779,0.9033306498379782,0.8950017356420509,0.7571157104437934,0.8110601605016134,0.0
2009-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28372353019379065,0.17382478783323332,0.07019153769983215,0.07594491391316217,0.10078701997466798,0.23019694899918086,0.4676490660719207,0.6749254653112448,0.8042300132448535,0.8275257654476571,0.8802048376140685,0.9095876482871869,0.9242603567092381,0.9169999190266995,0.9541077616240773,0.9919725742744703,0.0
2009-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3252395433169887,0.17390981526391666,0.09593057881745845,0.11901356810977431,0.13996089158823116,0.2861543874522765,0.5597117743010632,0.7699657076883482,0.8906616887083977,0.9266764399226799,0.936055877776009,0.9508469184311037,0.9239187769110385,0.850876873138869,0.8069102720894972,0.8118927051010628,0.0
2009-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1216,0.08206188638756662,0.04395270860558591,0.05782804433553604,0.08589087127156397,0.20667000436097807,0.43455942582574625,0.645980788172273,0.7534513534339211,0.754923187555272,0.8080945594957661,0.8752627330071925,0.9187827129302343,0.8328759987527905,0.7513035695591396,0.8110601605016134,0.0
2009-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44384411855942246,0.2215576203828251,0.0895323796073525,0.10978052439848067,0.12246323984314678,0.25488026848329326,0.5199543280890331,0.7407515601104736,0.8539148582363042,0.8882623601198048,0.9246706834006644,0.93362581931468,0.9832862471620688,0.8923249239926214,0.9285827681118788,0.9916299464196324,0.0
2009-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20460719207020175,0.03711971802276867,0.06373627068461386,0.07470622962061389,0.10688684348824572,0.23796868433687526,0.47326956590602653,0.679325948706081,0.8080046940706972,0.8462052484402832,0.8670662520459446,0.893004396881152,0.8887138956168892,0.8589466077201536,0.8954054531739759,0.9080657372145163,0.0
2009-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2357735279780504,0.06588884971264103,0.07201882189154243,0.07697249918753672,0.08883767006390973,0.21441841270669898,0.467875998203339,0.6814591934376568,0.8075257570158798,0.8429166855512037,0.8744287048605499,0.8888185450333499,0.9314453067399537,0.9059782303419845,0.8902069632550464,0.8598027883564515,0.0
2009-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3252395433169887,0.10608662971630513,0.057251272880802305,0.07020038212336123,0.10821040309670284,0.23428314093280195,0.4948806537769484,0.712195536550708,0.8383958489924894,0.8803270806795748,0.8988962465313883,0.9229825948005744,0.9577215145846865,0.9157235151552318,0.9060067291283351,0.9316976848838793,0.0
