,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2010-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44830000000000003,0.3732315834643089,0.2798802563273445,0.4299896360986626,0.4860685441677713,0.6468042858848246,0.7921817071997092,0.9195082344841303,0.964939508406865,0.9422704479041644,0.8917091403569394,0.8543964203511025,0.7935547703788742,0.7866763163728612,0.7977490049391586,0.7988717871677495,0.0
2010-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3409529440438991,0.37529721343019773,0.29379878533509796,0.47739190060455233,0.5574292673081575,0.713860623792507,0.8578078075465432,0.9570074418813501,0.995241940013429,0.9688608799127182,0.9303342107881293,0.8766460474655285,0.818875194141347,0.82114178610269,0.7977490049391586,0.7988717871677495,0.0
2010-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4863176421059925,0.283286230119133,0.26510620685488323,0.36822403597683884,0.434341138792939,0.6063156912310432,0.7774486009245332,0.9044359840654559,0.9474341798525175,0.9399416312277841,0.8834302636545438,0.86521283541261,0.8663965339727159,0.7807914013593348,0.8349827395547891,0.7997827812196145,0.0
2010-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22316601533893823,0.25968723268612787,0.270734744699194,0.4557523077557995,0.526278754431911,0.7161471185063354,0.8784258173721209,0.980729316180113,1.0166371696807135,1.017745175722566,0.9700274053283068,0.945473540070866,0.9101005423525926,0.8627031243872606,0.8444122079007697,0.8450924423202041,0.0
2010-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4551513061981438,0.21478709502052404,0.19316889613744234,0.3244756056314186,0.3842265792669583,0.5586849243546739,0.7256291431429992,0.8513429104204083,0.8829743107203585,0.8928330457748462,0.9080372384627605,0.9333219362587544,0.9372205087363987,0.896193741777222,0.861337712374853,0.8960000000000001,0.0
2010-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34379836658572516,0.31475723787017246,0.22632071662503106,0.4010315076389832,0.466337045404304,0.6567982548670439,0.832044414659239,0.9584892069418414,1.0042755473827936,1.00606869459326,0.9692989858213696,0.9511740967914967,0.9309509868735937,0.8361822028011228,0.8114644981691984,0.5715962343601937,0.0
2010-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19419999999999998,0.18402513456241126,0.15686337137362746,0.2662779195703541,0.35967599938008193,0.5197193062086822,0.6976674702741713,0.8185542472654966,0.8750452191314563,0.8532257597534837,0.8519792939978821,0.8854454828098757,0.865109999962292,0.8276013217547313,0.8259451791572158,0.8708842009406058,0.0
2010-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46240294182815894,0.3459505230675245,0.2057788035765821,0.3114539623899068,0.3957708466869854,0.5744389991834654,0.7812733688971013,0.9139998690739155,0.959927667842179,0.9399061471927265,0.9119786719311996,0.8821688868269606,0.862575489760932,0.7914023176651039,0.7127984930197768,0.6297263555551132,0.0
2010-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30910882548447666,0.42143951073071967,0.2000503924255669,0.34553783393939425,0.4335487923026053,0.5973682038011044,0.789411312663744,0.9036654300805557,0.9676574386478595,0.957336836288918,0.9321165451573749,0.9131617104993198,0.8836557035427888,0.8430367807224967,0.836585313831429,0.8829352092661449,0.0
2010-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48460000000000003,0.32355698761519247,0.16920383955949428,0.2627953861197832,0.3333356480505625,0.5240000376825376,0.7234068645972068,0.8805434959522124,0.92982734276445,0.9256307509358633,0.8881917255160151,0.887508623659819,0.9178989169521763,0.7983776462074759,0.7134681763515255,0.8238995267596697,0.0
