,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2006-01-01,0.0,0.0,0.0,0.0,0.000128610083932442,0.0004428055335450962,0.007348410519361563,0.05142890110922628,0.1451258602332917,0.30181672658056236,0.45195932388697097,0.5408914090831197,0.6181123614720345,0.6799143361403047,0.7584779550477978,0.831417773838019,0.8478040165280784,0.854999480970872,0.8533238666622269,0.824411602937824,0.7936135840336669,0.8079179295835957,0.7766972371555548,0.8498359444778307
2006-01-02,0.0,0.0,0.0,0.0,0.0,9.844560093607069e-05,0.00412274429355741,0.04709978931103555,0.146266238621049,0.3205222643487639,0.49867120364266876,0.6006373367611986,0.6832258395473572,0.7574205917431759,0.8348675192944138,0.8937804025507843,0.9080498606676909,0.8969400563436573,0.8648330047433497,0.8346706022903326,0.7644475229600881,0.7483089739691695,0.6460987912448486,0.8205884412414113
2006-01-03,0.0,0.0,0.0,0.0004363635951900725,0.0015948355564398412,0.0032891291398811145,0.021381657561108252,0.07853430936696769,0.17044504380450723,0.31434141295053086,0.45974522742109813,0.5487104677799579,0.6299431824149996,0.7100101920639776,0.7857979776469627,0.8401280097603181,0.8515886168192779,0.8668631839952713,0.8564121402024579,0.8153594400306641,0.8448482146878827,0.8069760787070913,0.7947178415470452,0.8067659270276072
2006-01-04,0.0,0.0,0.0,0.0,0.0,1.5256428108434134e-05,0.0032653722073843895,0.03786928931729321,0.1270767517826558,0.28246139465981596,0.44086137605986525,0.5295832760901642,0.601699846414548,0.6628330466328902,0.7324836148070822,0.8110458172381841,0.8519514797491737,0.8655056863979641,0.8413370189311239,0.7794190622527213,0.7510895493515403,0.7832045927901506,0.7650889806514607,0.8082961718456597
2006-01-05,0.0,0.0,0.0,0.0,0.0001798091397005006,0.0015199788899860308,0.007592212049538597,0.046426712506652354,0.1524934609302604,0.3069137904075641,0.4556644725383267,0.5461216876127648,0.624433953553344,0.6900972896084127,0.7576384033467886,0.8217997352980575,0.861229084798092,0.8730167986764445,0.8623247080781298,0.8116309171452238,0.7668443447791405,0.7832045927901506,0.7650889806514607,0.8082961718456597
2006-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0014880912946453563,0.027643697108002897,0.09690382313053728,0.23907735735747412,0.395620727628029,0.4870788047740833,0.5671585313027913,0.6370181004433833,0.7276624526889696,0.8203330956242333,0.8480874110267917,0.8408413282442947,0.8196610713841329,0.79238872299181,0.6833728084691939,0.671280355444307,0.6809052047041441,0.878865280486515
2006-01-07,0.0,0.0,0.0,0.0,0.0,0.00041366454642464886,0.0035791132484879226,0.03654313192984434,0.11707986772362244,0.25627324466974455,0.40257541321502277,0.4938516891722265,0.5910011897072116,0.687655418084797,0.7670816816852325,0.850153494928648,0.9041023147952217,0.9179500181018465,0.9060521739630475,0.8427517910301153,0.7645730906406878,0.7560805216624986,0.7021552858791928,0.7523747951628724
2006-01-08,0.0,0.0,0.0,0.0,0.00020392251357020943,0.0014410277918739183,0.005809113697493831,0.04722414941724791,0.10915028106482234,0.24351907911362444,0.375818443347319,0.4558777311487357,0.5334100801984217,0.6040328018185991,0.6927935989355781,0.7874107755785447,0.8340578681954353,0.8445202282030084,0.8467036966728888,0.8399220437343274,0.7688925586139503,0.8024338677533953,0.8046156829899381,0.7895178216446161
2006-01-09,0.0,0.0,0.0,0.0,0.0,5.835932748199217e-06,0.0014024596309419048,0.03502679710409657,0.10428189264656526,0.2482782568145394,0.4016466397137104,0.502956537711632,0.590942755807989,0.6716661980367291,0.761647957897193,0.8447837540796459,0.8812073882114224,0.9011309283674938,0.896542589207148,0.8604617235587074,0.7398382013567993,0.7709346501877732,0.7069701770259758,0.6359211218212736
2006-01-10,0.0,0.0,0.0,0.0,0.00022811718329281743,0.0008885276758235218,0.006215159051636945,0.04100860372323133,0.11185636782522888,0.23398999341506505,0.3649068470942037,0.4583575683458741,0.5459896114246047,0.6341764339276578,0.7226045937814586,0.8069311592618632,0.8368660549817272,0.8732644630123053,0.9059889840762858,0.9045677559345413,0.8592195808993238,0.8226723900238551,0.7826435639378133,0.6797511511160094
