date,0,1,2,3,4,5,6,7,8,9,10,11,12
2021-07-01 00:00:00,,280.95477294921875,280.0118970683977,279.3645988913143,278.50142447658317,279.37359619140625,275.98063782439834,276.29203947412276,275.46247871437265,275.02531275255933,273.82057016338416,272.89593505859375,272.89593505859375
2021-07-01 01:00:00,,280.60003662109375,279.6832502776501,279.05636417164516,278.2276214115203,279.06593322753906,275.77811616042567,276.08667887925293,275.27590006919365,274.8663435311153,273.6878497643385,272.80047607421875,272.80047607421875
2021-07-01 02:00:00,,280.2126007080078,279.2968579460593,278.6743567971622,277.8620393137453,278.68511962890625,275.43522608965293,275.74872935428556,274.940916358526,274.5590497247104,273.3837812960505,272.5258331298828,272.5258331298828
2021-07-01 03:00:00,,279.98907470703125,279.06967940984987,278.4461921243106,277.63694642082095,278.4574890136718,275.2022515658674,275.5202997096976,274.7071842979546,274.33335339776403,273.14981280115546,272.29620361328125,272.29620361328125
2021-07-01 04:00:00,,279.9241638183594,278.9953762877221,278.36614451688877,277.55126678628267,278.3777618408203,275.0903702659169,275.4133883010812,274.5902039801056,274.2164523420663,273.01822374538034,272.1595153808594,272.1595153808594
2021-07-01 05:00:00,,279.7991485595703,278.8698392381855,278.24134467629824,277.4306085980128,278.2533264160156,274.97311980148845,275.29813616755877,274.4744820139516,274.1077237885574,272.90811860775517,272.0542755126953,272.0542755126953
2021-07-01 06:00:00,,279.6620178222656,278.73114312863817,278.10181561638325,277.2906657223979,278.11389160156244,274.8326580880702,275.1581315701325,274.3342854102053,273.96894131364496,272.76890171073865,271.9159240722656,271.9159240722656
2021-07-01 07:00:00,,279.0222625732422,278.15922067679605,277.58036804199213,276.8477911570715,277.59307861328125,274.67283840837155,274.96837332142906,274.2405144772937,273.93618700750943,272.86505647762095,272.0823211669922,272.0823211669922
2021-07-01 08:00:00,,279.0958557128906,278.25890335382195,277.69759054744935,276.98733326745406,277.7099304199219,274.8215089995286,275.1187566034623,274.3859045900891,274.0721420814251,272.99017059874393,272.1769104003906,272.1769104003906
2021-07-01 09:00:00,,279.1542663574219,278.3574918859145,277.8199516745174,277.1304090388868,277.8306579589844,275.0125441277164,275.2987201156876,274.579607172827,274.23665960903827,273.16923787922207,272.3024597167969,272.3024597167969
2021-07-01 10:00:00,,279.0386047363281,278.26739801145067,277.74296480066636,277.05808173285584,277.75196838378906,274.9694876835264,275.243974496887,274.5369190618621,274.162537252492,273.1098323981919,272.1982727050781,272.1982727050781
2021-07-01 11:00:00,,278.8114776611328,278.05018496045875,277.53012713264013,276.8440697886956,277.5382385253906,274.77433741777793,275.04131897805894,274.3435778593897,273.9532661174906,272.9127083053132,271.9801788330078,271.9801788330078
2021-07-01 12:00:00,,278.6179962158203,277.84678949094285,277.317933026482,276.6143974021629,277.3254852294922,274.5128249245128,274.7792306841437,274.07416622602756,273.665729917329,272.61518055807335,271.6604766845703,271.6604766845703
2021-07-01 13:00:00,,278.540283203125,277.75446633731616,277.2112678079044,276.4761736834491,277.21754455566406,274.3183397315014,274.58208041142274,273.86498041967644,273.4216443292026,272.356347363866,271.366943359375,271.366943359375
2021-07-01 14:00:00,,278.67445373535156,277.87089598412604,277.3093342500574,276.5319221133277,277.3137512207032,274.3215779271619,274.5773207628686,273.85389096054,273.36088288405847,272.28731980009707,271.23988342285156,271.23988342285156
2021-07-01 15:00:00,,278.5701751708984,277.8156657499425,277.282979628619,276.5302420318442,277.2853546142578,274.347816379591,274.59447091268606,273.8756306710555,273.3491588724071,272.28115068081604,271.19078063964844,271.19078063964844
2021-07-01 16:00:00,,278.97535705566406,278.09979218127677,277.48308338838467,276.61565911832935,277.48631286621094,274.32463529740255,274.5707785440386,273.84541290129846,273.30345174855205,272.2269271576476,271.11940002441406,271.11940002441406
2021-07-01 17:00:00,,279.0051727294922,278.0784723618451,277.42480738022743,276.50276490872494,277.42791748046875,274.16393709730824,274.4067232307721,273.6804436151706,273.1218349062163,272.04452761347426,270.9192352294922,270.9192352294922
2021-07-01 18:00:00,,279.2545928955078,278.2798877790862,277.59305796903715,276.6261878442512,277.5965576171875,274.2150028272607,274.46312731850264,273.72068801956556,273.15124564335264,272.05108779633116,270.9079132080078,270.9079132080078
2021-07-01 19:00:00,,279.39732360839844,278.37826627843515,277.6594875560087,276.64568696198637,277.66291809082037,274.1366796383913,274.39176836762414,273.6235217377169,273.0340305722993,271.9000237744725,270.73741149902344,270.73741149902344
2021-07-01 20:00:00,,279.15663146972656,278.14174846574366,277.4251717960133,276.41239396352614,277.4283447265625,273.91697798104127,274.16907430915705,273.40594321399476,272.8088017956964,271.6790266208306,270.49476623535156,270.49476623535156
2021-07-01 21:00:00,,278.6868133544922,277.69228018966373,276.9923912497127,276.0097016026734,276.9962615966797,273.52279014148934,273.7828981054521,273.0114418681543,272.4305128426388,271.28748408334695,270.1130828857422,270.1130828857422
2021-07-01 22:00:00,,277.9571990966797,276.99188621371394,276.31436246984134,275.3681433137762,276.31871032714844,272.9239903592515,273.18634298799793,272.4199007887337,271.8585494468952,270.7215463786782,269.5670623779297,269.5670623779297
2021-07-01 23:00:00,,277.3014678955078,276.3356332217945,275.6600530287799,274.7230625859013,275.66516113281256,272.2904366679576,272.5560265759152,271.7910017464029,271.2490618475553,270.11486405241277,268.9877471923828,268.9877471923828
2021-07-02 00:00:00,,276.64599609375,275.67129097732845,274.99141199448525,274.0538530299272,274.9971923828125,271.61857376975576,271.88731368654004,271.1214348107726,270.5959758890086,269.46282922436376,268.36572265625,268.36572265625
2021-07-02 01:00:00,,274.20220947265625,273.05479161879595,272.264206830193,271.2016966481688,272.27421569824213,268.85884392398526,269.1076153960244,268.42162809899105,267.9455671639278,266.9053476299354,265.79766845703125,265.79766845703125
2021-07-02 02:00:00,,269.5452423095703,268.4077384799134,267.6086039823644,266.4904153006417,267.61347961425787,263.87919301000136,264.1352560414389,263.3640482533517,262.80442199707034,261.6851129588967,260.6458282470703,260.6458282470703
