date,0,1,2,3,4,5,6,7,8,9,10,11,12
2021-06-29 00:00:00,,267.0216064453125,266.29736088771443,265.8500761144301,265.397562339823,265.8733673095703,264.3477670954562,264.5361948892118,264.23763286648085,264.5920873181573,264.25286463206396,264.9737548828125,264.9737548828125
2021-06-29 01:00:00,,265.5749053955078,265.00302273619405,264.6653235940372,264.37332016071946,264.6887969970703,263.6252601009676,263.7940820166682,263.57196098596006,264.0066941886113,263.77731697859167,264.6256866455078,264.6256866455078
2021-06-29 02:00:00,,264.62913513183594,264.17361180922563,263.92651277429917,263.78622864415405,263.952392578125,263.3805466575184,263.53323619438925,263.4025125168077,263.93515782849545,263.8182593248561,264.73289489746094,264.73289489746094
2021-06-29 03:00:00,,264.2373046875,263.7969132965686,263.5734719669117,263.5029968584656,263.6035614013672,263.3189430675287,263.4682167235495,263.4037766959799,264.0381061422414,263.9982924775449,264.9765625,264.9765625
2021-06-29 04:00:00,,264.02281188964844,263.5829422894646,263.37553764792045,263.3716552572906,263.41076660156244,263.41152024543146,263.5611269693733,263.56327421102094,264.3094818115234,264.3425703220025,265.37510681152344,265.37510681152344
2021-06-29 05:00:00,,264.03546142578125,263.5908957088695,263.3896663890165,263.4211209413236,263.4280242919922,263.57289632161456,263.72573779630176,263.75979108187425,264.5718366951778,264.6386905144788,265.70635986328125,265.70635986328125
2021-06-29 06:00:00,,264.0992736816406,263.6458375220205,263.44605389763325,263.50116402762274,263.4869689941406,263.71882682011045,263.87735152000454,263.928766605243,264.79489093648976,264.8802005973405,265.9891662597656,265.9891662597656
2021-06-29 07:00:00,,264.6252746582031,264.36959719190406,264.3313580681296,264.6762238356171,264.3788452148438,265.6097113949129,265.739950759419,265.9825566737496,267.0228399868669,267.3103274042735,268.3659973144531,268.3659973144531
2021-06-29 08:00:00,,264.7737121582031,264.4340263815487,264.33680096794575,264.59922136579235,264.38465881347656,265.36859867490574,265.5106727157436,265.713995852063,266.7485421016298,266.9958143405571,268.1045227050781,268.1045227050781
2021-06-29 09:00:00,,264.6582794189453,264.2961566401463,264.1860540053423,264.4385864419281,264.2349548339844,265.103126087408,265.265146353139,265.42685128216766,266.47900611614364,266.67743934128816,267.8413848876953,267.8413848876953
2021-06-29 10:00:00,,264.14192199707037,263.72814193426393,263.56384008070995,263.6900745371662,263.6070861816406,264.10629149689066,264.25655393633014,264.3660197809114,265.3014603187298,265.4570052095516,266.6109161376953,266.6109161376953
2021-06-29 11:00:00,,263.30990600585943,262.8919516170726,262.70080386891084,262.72209417756903,262.73622131347656,262.91236368815106,263.04147880476086,263.1021177972381,263.88331824993264,263.9998137879514,265.0953063964844,265.0953063964844
2021-06-29 12:00:00,,263.69944763183594,263.14843660242417,262.85167649212997,262.690994424164,262.88368225097656,262.5739986375831,262.7026272926721,262.69904522919774,263.3609104551118,263.4007715465066,264.40061950683594,264.40061950683594
2021-06-29 13:00:00,,265.5504608154297,264.92118117388554,264.566229427562,264.315091168439,264.59751892089844,263.9233337051567,264.07836950516946,263.9854114474963,264.57437986176586,264.4887005469042,265.3780975341797,265.3780975341797
2021-06-29 14:00:00,,269.27032470703125,268.52207677504595,268.0765919404871,267.6791814571966,268.1061096191406,266.8181145328215,267.01954645671134,266.7664552621506,267.19085609172953,266.86263325399983,267.43096923828125,267.43096923828125
2021-06-29 15:00:00,,274.2033386230469,273.27455109240964,272.6839797076056,272.0321301657056,272.7082824707031,270.501055487271,270.7473239312807,270.284216645974,270.41319180192625,269.7635170942295,269.8000183105469,269.8000183105469
