,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
2000-01-01,15.139693196614523,15.139693196614523,14.13763156467023,13.62069921400944,12.617155185936856,11.88141643598594,12.100745237988985,9.06477632372794,8.22844945374419,7.907219102647647,7.42873011997748,6.946090230855852,6.540898685178855,5.80673319498698,5.1202624751071895,4.473470421993315,4.188765462239523,4.188765462239523,4.188765462239523
2000-01-02,15.222611490885356,15.222611490885356,14.266174069799474,13.757491838276188,12.781159767710564,12.06013389632686,12.258993959592148,9.32645459666094,8.513402253223399,8.206079553674776,7.674540899367561,7.2473336434579,6.82182917940457,6.044610087076694,5.344749779794896,4.670125695430859,4.36873779296869,4.36873779296869,4.36873779296869
2000-01-03,13.974191029866562,13.974191029866562,12.91093000161527,12.372919602378566,11.318962974867068,10.550975720613437,10.782111878900691,7.6122450117874365,6.754844538737184,6.426152971055804,5.843332119896274,5.414780123599063,4.9522445568141125,4.123244984944769,3.3892856223911068,2.672209791703691,2.3495816548665616,2.3495816548665616,2.3495816548665616
2000-01-04,14.35750236511231,14.35750236511231,13.302956170746732,12.741688689444816,11.665150019186193,10.867564686200105,11.08964094900869,7.847840957907938,6.954375113671358,6.617423968844939,6.07393093654098,5.586678819398602,5.1410989457282765,4.329044723510729,3.5817919637641062,2.8754548390706867,2.562629318237273,2.562629318237273,2.562629318237273
2000-01-05,14.659128697713186,14.659128697713186,13.665587573581275,13.1561054624786,12.162218833434563,11.44658877378398,11.667901890226686,8.782037609825982,8.012495258562232,7.7188235671433105,7.219029646373943,6.8248155576688605,6.424022691146064,5.71304766337078,5.081407726512315,4.461294890895149,4.182826614379898,4.182826614379898,4.182826614379898
2000-01-06,14.71386375427248,14.71386375427248,13.699679677173227,13.187637836493307,12.183263979870157,11.459367922264356,11.69068436996031,8.728887179842438,7.939365778693026,7.634272780241777,7.140581109183148,6.721561222248236,6.317322413126644,5.602788416544691,4.959853146122986,4.333289949821645,4.053186670939145,4.053186670939145,4.053186670939145
2000-01-07,14.24350026448573,14.24350026448573,13.210420689438306,12.6826828595504,11.652742471933978,10.906916402698691,11.14114463737423,8.095268856667813,7.277981645069225,6.965460261592068,6.457636239188102,6.021218528403817,5.605753647071694,4.86035461425777,4.18394622802744,3.53348901922052,3.243760681152437,3.243760681152437,3.243760681152437
2000-01-08,13.71315460205073,13.71315460205073,12.637485064882227,12.085949593454522,11.012168972118104,10.235821412841227,10.483410389689404,7.289602530647653,6.417306775066476,6.088673174822733,5.595988028389982,5.091010717443488,4.675125276869565,3.9048370361328986,3.1762213912664805,2.5022052649295667,2.207083638509149,2.207083638509149,2.207083638509149
2000-01-09,14.685873031616318,14.685873031616318,13.683013380416774,13.162687099172857,12.156194689723227,11.424395398956102,11.657322587391896,8.619163757510696,7.7703910919249,7.456013276841898,6.998895725068569,6.488166083945861,6.096155244025565,5.349546941121399,4.627545442768148,3.973617172241189,3.689925765991229,3.689925765991229,3.689925765991229
2000-01-10,15.756774775187145,15.756774775187145,14.821434063381568,14.32395974687015,13.371344688720232,12.669765375669565,12.877128861996397,9.98434971315069,9.163049728657434,8.852299089785019,8.430919585455063,7.899449181771608,7.524422250277818,6.792067337036069,6.063048710542567,5.416888115622773,5.139603551228809,5.139603551228809,5.139603551228809
2000-01-11,16.024313227335607,16.024313227335607,15.086871179908108,14.592059485426311,13.641773430373524,12.933626270698651,13.131230071313029,10.181379798902563,9.338853126620984,9.006637220029397,8.602220593407061,8.021176515184015,7.641988300931644,6.906774775187185,6.157853362139527,5.500831338131074,5.221253331502318,5.221253331502318,5.221253331502318
2000-01-12,15.381183369954526,15.381183369954526,14.349369380449978,13.824663472098436,12.799676988295312,12.048452374407402,12.268677786696768,9.145189755957436,8.280725061011651,7.937901306152395,7.471695832752104,6.92655877465594,6.51289688331498,5.745211283365857,5.000324952368686,4.319634778571779,4.024135843912855,4.024135843912855,4.024135843912855
2000-01-13,14.82466150919594,14.82466150919594,13.877055566961184,13.394207613059196,12.45194627554636,11.766211261700644,11.976026497230896,9.110660747375062,8.314882516265483,8.011396535237651,7.586765768868649,7.095317235723272,6.724733689902564,6.023447926839229,5.3388838973699775,4.724645233154194,4.459101613362603,4.459101613362603,4.459101613362603
2000-01-14,13.947737884521604,13.947737884521604,13.0132504318699,12.532731690144477,11.598514963502518,10.91040230153274,11.11059680338631,8.22756786379732,7.420969049341899,7.103226075349025,6.67139720371794,6.155302834725603,5.771125848742481,5.043804168701191,4.330169333663648,3.688543400619935,3.411377207438271,3.411377207438271,3.411377207438271
2000-01-15,12.956765492757183,12.956765492757183,12.099795894430146,11.652933196033894,10.790435046494483,10.149136377776315,10.331459225702892,7.612049709939271,6.831540020329816,6.526136242901811,6.13056897117981,5.606269953272441,5.246014105755267,4.544172922770104,3.8384367550121055,3.2178835088555693,2.952680206298813,2.952680206298813,2.952680206298813
2000-01-16,11.933056386311897,11.933056386311897,10.94848804666531,10.448532531639437,9.47058327124982,8.758330097149779,8.976487565387645,6.027982436840939,5.224078671824643,4.902078331841314,4.454975564139311,3.954955690401107,3.562302664051856,2.839204152425147,2.1447904549393138,1.5035405245694424,1.223925526936905,1.223925526936905,1.223925526936905
2000-01-17,13.683401107788107,13.683401107788107,12.696863120493234,12.188619238350396,11.202377702930905,10.48496725229606,10.712015268824109,7.68790207242056,6.834500842868572,6.51591408341023,6.096297778175021,5.546961634867813,5.171629283739274,4.443819300333563,3.713294451844478,3.074320556178274,2.8015488942465203,2.8015488942465203,2.8015488942465203
2000-01-18,16.50415064493819,16.50415064493819,15.599974607217058,15.125421377138773,14.213228867866444,13.5457313757614,13.758224561853858,10.959643340318811,10.16131294756186,9.86880857679582,9.482868092854858,8.969217090778473,8.62436548868819,7.949481455485018,7.270752207438105,6.676114423347225,6.422444915771474,6.422444915771474,6.422444915771474
2000-01-19,18.74416071573902,18.74416071573902,17.916866287077276,17.481099429331103,16.644689256390024,16.034257924708402,16.227217322526023,13.677726174399396,12.94442854339852,12.677505577935108,12.327737259637688,11.847075501862934,11.533001012387524,10.906423187255855,10.26979165170711,9.717783170757857,9.483304595947354,9.483304595947354,9.483304595947354
2000-01-20,18.71930313110356,18.71930313110356,17.853990828388856,17.422121888688483,16.572695030984644,15.95788782781423,16.154330898504316,13.564347033808604,12.844582825733063,12.564864066795066,12.218811594645146,11.741310373942108,11.421999292788271,10.814936574300072,10.201569905000648,9.661862020781475,9.43160781860356,9.43160781860356,9.43160781860356
2000-01-21,16.951601282755608,16.951601282755608,16.02932924598161,15.56756412913502,14.65836391006236,13.99798137512711,14.199513652005686,11.461297670667363,10.72311989841952,10.427705793027483,9.998147041684108,9.562614059448276,9.193951189345192,8.530748112996447,7.908943692375527,7.323989717888106,7.066591517130559,7.066591517130559,7.066591517130559
2000-01-22,16.65485407511394,16.65485407511394,15.717071710451558,15.232738884984444,14.290849470671644,13.595025126786444,13.78214050366998,10.917793741276189,10.127232647400191,9.807621454309524,9.372433130173476,8.871707586339939,8.486069400068734,7.775730641682894,7.088040924072234,6.459119877670776,6.185778554280607,6.185778554280607,6.185778554280607
2000-01-23,16.014086914062485,16.014086914062485,15.055233487215853,14.547152245777646,13.5710113043684,12.846723359474447,13.04488554998806,10.09212678439952,9.270917316770232,8.948219129774273,8.494843982514894,7.986303875897359,7.590918676403857,6.8572362263998885,6.152506989123729,5.503242631392065,5.220402018229232,5.220402018229232,5.220402018229232
