date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
2022-01-27 00:00:00,,288.64869689941406,288.4165297798489,287.8729080644626,287.15373446772,286.641840616862,286.856951891634,284.55180167632136,283.81869456732454,284.1820356132571,283.35005368565663,282.5540743693454,282.3435593314793,281.91833533310313,282.59632873535156,282.11904491077775,279.34596252441406,279.34596252441406,279.34596252441406
2022-01-27 01:00:00,,287.938232421875,287.722850854846,287.21821194250606,286.54443225964826,286.06324768066406,286.26100456269455,284.1158497158123,283.436716563666,283.7764200510073,282.95030943740755,282.2685118999678,282.0465034816576,281.6259706078506,282.3082275390625,281.8546031605114,279.211669921875,279.211669921875,279.211669921875
2022-01-27 02:00:00,,287.48036193847656,287.26633906709975,286.7768008037678,286.11495146204214,285.66002400716144,285.86410642758443,283.71297007880344,283.0178327873572,283.3676585552122,282.51635028906827,281.84833471553844,281.6203075906505,281.18646426317173,281.8836822509766,281.42602955211294,278.75379943847656,278.75379943847656,278.75379943847656
2022-01-27 03:00:00,,287.09510803222656,286.9088535032411,286.45292811717803,285.82479766678944,285.38440958658856,285.5893378040108,283.5224698765726,282.8556199258833,283.1930451448299,282.39230662690113,281.7048521795633,281.4943692414657,281.07311155737904,281.744888305664,281.30284950949925,278.61854553222656,278.61854553222656,278.61854553222656
2022-01-27 04:00:00,,287.1552429199219,286.9320205467335,286.42996986166946,285.7620511081049,285.31748962402344,285.5366776968928,283.39437566855946,282.7106766885786,283.0505521916162,282.2456876314603,281.5610767901968,281.35289916992184,280.93539726443413,281.6078796386719,281.1761946244673,278.4247741699219,278.4247741699219,278.4247741699219
2022-01-27 05:00:00,,287.15399169921875,286.9206074147985,286.3997441264032,285.7145225649974,285.24980672200525,285.45645458173954,283.2537766958127,282.54686133541276,282.8933318335163,282.0581730046921,281.34870685171023,281.1206442128057,280.68706382193216,281.39044189453125,280.9244107333096,278.16375732421875,278.16375732421875,278.16375732421875
2022-01-27 06:00:00,,287.056640625,286.8375792572464,286.32600121359224,285.62717725409834,285.12160237630206,285.30672977178426,283.0741176345368,282.35670475746264,282.7100755423554,281.8479914016272,281.1335507946736,280.89518512228256,280.45354182545736,281.177001953125,280.6969105113636,277.9140625,277.9140625,277.9140625
2022-01-27 07:00:00,,286.8583526611328,286.66182299627775,286.1847141599192,285.4902579719252,284.98230997721356,285.1601631512781,282.8702417108603,282.1185205715806,282.49294718592625,281.59383712858846,280.8511912027995,280.6125816013502,280.1780935147914,280.9051055908203,280.4101992520419,277.6806182861328,277.6806182861328,277.6806182861328
2022-01-27 08:00:00,,286.8835144042969,286.6806724658911,286.19119796012217,285.4765226437094,284.94704182942706,285.12164572561437,282.7765023130162,281.99989733340135,282.3859646883878,281.445771708291,280.6796108390048,280.43172262440555,279.99611682426644,280.7424011230469,280.22744196111506,277.4967956542969,277.4967956542969,277.4967956542969
2022-01-27 09:00:00,,286.90440368652344,286.70314689304513,286.20821891710597,285.49293468037587,284.96360270182294,285.13351092200065,282.73316731050164,281.94235261376224,282.32405438383756,281.374609862559,280.5212287509565,280.2638805886973,279.8231346316454,280.58689880371094,280.03402016379613,277.23057556152344,277.23057556152344,277.23057556152344
2022-01-27 10:00:00,,286.8297576904297,286.6244248099949,286.1151983761093,285.39211360743786,284.8507334391276,285.01402814556457,282.5812850661108,281.78594938819083,282.16013927617354,281.20591338569596,280.30438720073903,280.0352773915166,279.58687945110046,280.3732147216797,279.7942463267933,276.9117889404297,276.9117889404297,276.9117889404297
2022-01-27 11:00:00,,287.02403259277344,286.8209358989329,286.3114074410744,285.5783091894264,285.02234395345056,285.19366271466134,282.83415371845456,282.08457946777344,282.4480447312032,281.5200916719155,280.7499507628766,280.4869741688604,280.0319403671637,280.82212829589844,280.3033294677735,277.32286071777344,277.32286071777344,277.32286071777344
2022-01-27 12:00:00,,288.96759033203125,288.7349703139153,288.1781865092157,287.4376957794356,286.88055928548175,287.0606960439088,284.7172710200421,283.9723128133746,284.31830701591565,283.4074710642798,282.5848516614986,282.30661886464,281.8184144555069,282.65277099609375,282.1096357865767,278.85235595703125,278.85235595703125,278.85235595703125
2022-01-27 13:00:00,,290.5608825683594,290.30253225133043,289.70283493486426,288.92284038939766,288.39875284830725,288.6465445237536,286.12492058777354,285.3480152642549,285.71003352393797,284.7852608043061,283.96070269292983,283.6907653808594,283.20733121546306,284.0230407714844,283.484355579723,280.2913513183594,280.2913513183594,280.2913513183594
2022-01-27 14:00:00,,291.8628692626953,291.5905923152316,290.96346468138466,290.15238002089205,289.6131998697917,289.88015563458333,287.27672953176886,286.48226641754604,286.8552440044309,285.8952749579616,285.0918547115785,284.814007170304,284.3254740645246,285.1520538330078,284.60789767178625,281.4546661376953,281.4546661376953,281.4546661376953
2022-01-27 15:00:00,,292.9253845214844,292.63816192184674,291.98113391468826,291.1353134405418,290.57200622558594,290.8533701283308,288.1574817626288,287.33578564088737,287.7236541495836,286.7288816553601,285.91445776031605,285.63089573072347,285.13550027986855,285.9776306152344,285.4220109419389,282.2417907714844,282.2417907714844,282.2417907714844
2022-01-27 16:00:00,,293.8553009033203,293.56077531455213,292.885564859631,292.0015985040717,291.40292867024743,291.6888679092851,288.8737571362903,288.0081052410069,288.42077740125427,287.33548072950373,286.5279880274613,286.21551659625504,285.6856529421923,286.5929718017578,286.00569152832026,282.7010040283203,282.7010040283203,282.7010040283203
