date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2022-06-30 00:00:00,0.0017546363600084314,0.008598636734736707,0.025448407311665103,0.038175796087756904,0.08620384684383717,0.17429493810563498,0.2734719928071237,0.4027887894515574,0.45470570975292757,0.5140215389391873,0.6294252432369575,0.39177922362732404,0.37243731443325556,0.2391560240798872,0.1283668740782264,0.16379999358854866,0.3460156637079576,0.3331921319751178,0.31678854567664005,0.34130663673082984,0.12680000066757202,0.12680000066757202,0.12680000066757202,
2022-06-30 00:30:00,0.0,0.0,0.0,0.0037130889195110166,0.026013059646119267,0.16392944941991405,0.25245097087947793,0.40115886967273134,0.3937754628961287,0.42259002493613773,0.5580166056585784,0.3655170503293762,0.36979257093708173,0.00922931285027614,0.019419108007687504,0.028610434256109374,0.082556861105795,0.09309019411311431,0.0927199974656105,0.0968266636133194,0.1703999936580658,0.1703999936580658,0.1703999936580658,
2022-06-30 01:00:00,0.004347475427810265,0.009826988123382467,0.010763585014252836,0.010544602561398308,0.008356449147923944,0.03131692720590293,0.06468993867717208,0.09237007897823904,0.09864820607853414,0.11855247785762983,0.14561860786540987,0.03944032769257077,0.03316309522083232,0.0008854961428410936,0.0010343948468138839,0.0016939129518425986,0.005223529116597538,0.005474509491000835,0.004045714032171028,0.0041066663960615795,0.0015999999595806003,0.0015999999595806003,0.0015999999595806003,
2022-06-30 01:30:00,0.003818267480591717,0.0040506389372780725,0.004182941521096051,0.005264669265299402,0.006675818628793089,0.028618683181094867,0.05233521435068561,0.0892584119581208,0.09161546853067237,0.10621323582430293,0.13976730636608758,0.11236120684269252,0.1141522798874805,0.007524274576425143,0.004361783366562845,0.00664869547902566,0.018541175817303798,0.020258822752272383,0.01655999970223222,0.01597333326935768,0.03199999779462814,0.03199999779462814,0.03199999779462814,
2022-06-30 02:00:00,0.0,0.0,0.00034188033423872077,0.003574868987792255,0.0035510202342340226,0.008853244523559628,0.021063718909061037,0.03319919313129972,0.038841658732218835,0.04996692832319337,0.06509652709830273,0.030865440165657836,0.02728186477604544,0.0024415266218431693,0.005857324628841582,0.005474782431417186,0.009984313510358334,0.011568627192401417,0.010605714124228272,0.009973333279291789,0.026799999177455902,0.026799999177455902,0.026799999177455902,
2022-06-30 02:30:00,0.019000468046768852,0.008489229389139125,0.0082424226989094,0.008066231780746438,0.00914007958751742,0.03491206135551992,0.05929619511734737,0.08560760181611722,0.08328698735128484,0.08901109111171739,0.11310102648597524,0.055823370332467884,0.05437539523286688,0.0006180152330789288,0.0012178343159419476,0.0020452172500486283,0.006117646571011375,0.006745097508160946,0.005165713958974395,0.0047999997157603495,0.01119999960064888,0.01119999960064888,0.01119999960064888,
2022-06-30 03:00:00,0.022190718547157623,0.009914603134667552,0.0101147640365152,0.011782412884113289,0.019406143191023444,0.021111919914996762,0.026792798331794567,0.03453332774270459,0.03663614765254,0.03974443743797311,0.0545615967233509,0.0630453658592551,0.046975183727355256,0.004928244162752571,0.0,2.0869564690181743e-05,7.843137056767647e-05,0.00010980391879474706,4.571428455944572e-05,0.0,0.0007999999797903001,0.0007999999797903001,0.0007999999797903001,
2022-06-30 03:30:00,0.044764684594195824,0.02000043762696756,0.018854066299704403,0.013191808422256987,0.009841092066050565,0.009093676586329362,0.008493105541585892,0.008645577097159993,0.007513238622293013,0.007496230138460111,0.01055081264667674,0.00998324701179667,0.010433933998401054,0.0007877862167132323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-06-30 04:00:00,0.08283792371335237,0.037011200713144767,0.034690168654371016,0.02254407559716538,0.015942789779557865,0.007796607254547208,0.006403016892924265,0.0015620047549506828,0.00011970330932278709,0.00010876803325239837,7.180749914825083e-05,8.789336020395824e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-06-30 04:30:00,0.11723101657369862,0.05237770926307988,0.049302609142863274,0.03190183969466284,0.02487612424052453,0.017786977701946725,0.01744943135826738,0.023162808828044116,0.02332443039713671,0.024882150500784565,0.033950143762481566,0.04665261382623702,0.05102311596220058,0.046289463968457,0.01092993586500632,0.01711478195477115,0.03672156742244375,0.03495686167084119,0.022891427523323463,0.019759998843073844,0.03999999910593033,0.03999999910593033,0.03999999910593033,
2022-06-30 05:00:00,0.15997662751570993,0.07147604388159676,0.06888533753748885,0.04957286876209414,0.05471603784909737,0.07480058398372037,0.08876291661743094,0.10484023675610755,0.10241748360113058,0.10525904722846963,0.12363160456002321,0.07339065935711128,0.07188589365544634,0.039520610143778896,0.022812739168950002,0.03286260837947181,0.08697254813331017,0.09765490042228323,0.08309714198112488,0.07485333283742268,0.22919997572898865,0.22919997572898865,0.22919997572898865,
2022-06-30 05:30:00,0.17739130103069803,0.07925675527469533,0.07752307546504128,0.058508899405413366,0.0732187734650714,0.0884692145455528,0.12550636641929466,0.1906790258251403,0.21075162764157077,0.2277658720115926,0.3000530874962438,0.3666470589528507,0.4086341354862637,0.42247753645798186,0.3284165494227011,0.40501563834917287,0.8552234955862457,0.9244313298487195,0.8442513721329824,0.8023466070493063,1.8171998262405396,1.8171998262405396,1.8171998262405396,
2022-06-30 06:00:00,0.17739128029864767,0.07925674601181135,0.0743247762792067,0.04745863240299971,0.03919999528894848,0.034553742871856856,0.0335230159165122,0.03856451713850659,0.035498324007540605,0.03404173241583558,0.04731000706980922,0.050836743933646934,0.05362078357787412,0.037262899664635876,0.012422929629520364,0.017441739181927204,0.04061176542046608,0.04807843260613142,0.03812571434038026,0.0290666659673055,0.18400001525878906,0.18400001525878906,0.18400001525878906,
2022-06-30 06:30:00,0.12364380255989406,0.055242881380222944,0.052418102227692664,0.036954196980765526,0.03911172356884166,0.03914288751044529,0.04306001408568792,0.0597967519313956,0.06060835161208957,0.06475061811612931,0.09157398075766866,0.11713440097630723,0.11375863543085205,0.052197859699496627,0.018300636422710646,0.028184347237844992,0.07130980396679805,0.0766274514516779,0.062308571487665165,0.05770666673779487,0.15839999914169312,0.15839999914169312,0.15839999914169312,
2022-06-30 07:00:00,0.10237210729847784,0.04573888915616113,0.04289781229180466,0.027619093934473884,0.02293259680831843,0.013083848619696836,0.014672708297505613,0.017215328543575343,0.019515620449612147,0.021449487946724823,0.02899018065806433,0.042185656711311886,0.044041568267734206,0.04615145097344489,0.023763056485680122,0.034606955311534446,0.09341176160994699,0.10361568257212639,0.08637713960238864,0.07973333050807316,0.21039998531341553,0.21039998531341553,0.21039998531341553,
2022-06-30 07:30:00,0.08288189639215884,0.037030847290077724,0.03466540757112969,0.02198845764783002,0.016977825365504438,0.013855946065661205,0.015255798353563495,0.022364629674983354,0.024377405319082578,0.026106824478678563,0.03649503113720958,0.05392336049580059,0.058611242010723305,0.040858625320589724,0.016428024511766517,0.025339129269528003,0.0675686245747641,0.07274509495233787,0.05255999575768198,0.047013328224420545,0.11959999799728394,0.11959999799728394,0.11959999799728394,
2022-06-30 08:00:00,0.07514147654823634,0.03515458992380347,0.04244587012033303,0.049607959039892076,0.09422157686797675,0.13606297755757263,0.1942590127980048,0.3910060128570964,0.49563915964776173,0.5251622857636555,0.7050561962768573,1.000431385924445,1.122349063751277,1.1516066795286104,0.7537324705285725,0.9623182453215121,1.9201725160374363,1.974956826836455,1.6982856546129497,1.662613256772359,2.3919999599456787,2.3919999599456787,2.3919999599456787,
2022-06-30 08:30:00,0.04674598963364311,0.020885665976517913,0.01952743797730177,0.01234716022660205,0.010394757104638433,0.010438435067776777,0.013012085748946606,0.02074432154386745,0.02167908037171781,0.02324724225819312,0.03206725433818936,0.04401679505129228,0.04846574398597617,0.028928854369437536,0.014382164930527328,0.0166208690391732,0.03372548964312848,0.039325489461714144,0.029702856551323622,0.021306666359305386,0.13439999520778656,0.13439999520778656,0.13439999520778656,
