date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2022-01-28 00:00:00,290.1619447406969,288.98215089995284,289.0682118733724,287.8345221137259,287.0531007242347,287.17592558201034,286.58600568277,286.14133346463757,285.67833756427376,284.97062509769825,284.6628562789706,283.6026612049013,283.2200467479472,283.0878478363677,283.018435144717,282.9716824262571,283.05095926920575,283.16749572753906
2022-01-28 01:00:00,288.85372362638776,287.783334561052,287.85553283691405,286.77455946629146,286.05109375553195,286.1500491473752,285.5994205313061,285.1966726181855,284.7481760660809,284.0780263825251,283.783488414194,282.7358570249061,282.35051051548544,282.2110193425959,282.13944052479746,282.11917466383716,282.1971995035807,282.30006408691406
2022-01-28 02:00:00,288.2225799560547,287.200630872003,287.278960164388,286.3374419453543,285.6862907755411,285.75774279702773,285.2491579190613,284.9015412086179,284.4815643310547,283.832506268447,283.54910807442684,282.50959398164525,282.10721005809546,281.9596592829778,281.8861152321283,281.9064741868239,281.98755391438806,282.0663299560547
2022-01-28 03:00:00,287.77248824270146,286.77439280542836,286.8587504069011,285.96698817390416,285.3118089750814,285.3758267208481,284.8825232301761,284.511853523802,284.05351251096147,283.44916953318295,283.1497311152178,282.0904454989696,281.67871180943075,281.51171298793975,281.4359245066263,281.5332633776543,281.63640340169275,281.7122497558594
2022-01-28 04:00:00,287.42473722759047,286.5400899952856,286.6454549153646,285.60226571049674,284.83204360454823,284.9468625458072,284.41187909815704,283.93877356132253,283.40769881683144,282.79098001240453,282.44078638394336,281.32834674504795,280.86581159319195,280.65901194752513,280.58281422246455,280.9394766000601,281.0513305664063,281.08941650390625
2022-01-28 05:00:00,287.13228326094776,286.24472477353856,286.3814463297526,285.2255326801701,284.3969485464413,284.52035743876434,283.9492844879122,283.43298975018223,282.8841072964831,282.2262514150491,281.86625056504437,280.72925085833685,280.30901694784365,280.14285651787173,280.0879232956588,280.28814579890326,280.3873545328776,280.43357849121094
2022-01-28 06:00:00,286.9580021908409,286.1318076298155,286.28049825032554,284.95461662084676,283.9966794385651,284.1701675775483,283.5318830024512,282.9076161048873,282.27508563606114,281.53399519009344,281.1442269965421,279.89676698699714,279.484871190908,279.318575879077,279.2593560716126,279.3622753436749,279.4544728597005,279.5098114013672
2022-01-28 07:00:00,285.29387865568464,284.3783521981075,284.53009541829425,283.40425881708643,282.608601503862,282.74497779871945,282.19001588812426,281.6978618024721,281.2029051281157,280.5188369357031,280.21456337986416,279.12932467723454,278.7878514503946,278.6661096319452,278.6058608915177,278.54881286621094,278.57452901204425,278.60350036621094
2022-01-28 08:00:00,285.08160641318875,284.0689391037514,284.23104960123703,283.10149724938066,282.3377832602879,282.4599402892174,281.9371269003162,281.45015562713274,280.920832897368,280.26701024066966,279.94996533034833,278.823692574088,278.4252785818917,278.2582046402084,278.1792380678142,278.2667842767177,278.327631632487,278.3582305908203
2022-01-28 09:00:00,284.8916947214227,283.7870281351024,283.96494547526044,282.7685297509576,281.9904049415243,282.1270392882408,281.61737129578154,281.0917772252676,280.5271073321907,279.89239102755886,279.5484771243082,278.3952207069698,277.96297308474175,277.768445848585,277.6856655752732,277.94034361227966,278.03249104817706,278.07415771484375
2022-01-28 10:00:00,284.71186105828536,283.4333961223734,283.5867899576823,282.38652365124176,281.62433681891406,281.7535040976628,281.2579531224689,280.7329355840886,280.159479756258,279.54445255561865,279.19459622687526,278.0430582842489,277.6141433404416,277.41008347731366,277.32580323014525,277.63093684269836,277.7228088378906,277.7862854003906
2022-01-28 11:00:00,285.01016797517474,283.7290012754243,283.8566660563151,282.63959470518824,281.8784045539234,281.9904414242379,281.46220426712256,280.9794386305063,280.4505701804648,279.80878502325425,279.49594865396443,278.38811085618386,278.02390005929124,277.8650868022359,277.78698702385094,277.82790003067413,277.86493428548175,277.94468688964844
2022-01-28 12:00:00,288.2676086425781,287.5684707115436,287.7218404134115,286.3645448202289,285.5454716523969,285.75032271738127,285.2285553467488,284.6745608597689,284.1375663913027,283.48492153253073,283.15744866444976,282.0231727419876,281.59205060686384,281.41938557658165,281.3430495934984,281.5570217034756,281.7044576009115,281.7812805175781
2022-01-28 13:00:00,290.92681001362047,290.44874846359784,290.56675313313804,289.3737077527473,288.42208488902304,288.6000894690257,287.92260729244134,287.36516041732864,286.79900892608026,285.94768601645694,285.56820178714554,284.2610634390763,283.736907523019,283.55632189770677,283.4673167035624,283.5801896315355,283.718510945638,283.7758026123047
2022-01-28 14:00:00,292.5464879086143,291.98284722689925,292.0988016764323,290.8976648234208,289.93098039425394,290.09738756486615,289.3830741573123,288.84546288511814,288.294325764974,287.39028594497967,287.00865220265064,285.6703781968966,285.1261231714366,284.95476291896586,284.86440141361913,284.9032850999099,285.0426330566406,285.1022033691406
2022-01-28 15:00:00,293.7446369371916,292.99547561119346,293.1138529459636,291.86724722895644,290.91356361596615,291.06938423697403,290.35035361848173,289.83205763737965,289.2979117257255,288.38805768904297,288.0142557219002,286.6840403639426,286.1446950484294,285.9838954685451,285.89508936595337,285.87745470878406,286.01274617513025,286.0807800292969
2022-01-28 16:00:00,294.67186536287005,293.70874149717133,293.8321492513021,292.504301197334,291.56288889167536,291.71678527214124,291.00754989350776,290.49325388388854,289.9602705974969,289.0745258167155,288.7045707500373,287.3906762310839,286.8564480528539,286.6906554748962,286.6019627857794,286.60588347606176,286.7408243815104,286.80950927734375
