date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2021-06-29 00:00:00,269.8063001130756,267.87962772764007,267.82735188802087,267.2192672551374,267.03781708777854,266.99393424515785,267.0931458612527,266.6224326852732,265.97265608391797,266.2146834407944,265.9562388932843,265.49897326371797,265.5177001953125,265.2736756651551,265.21313851011314,265.909902719351,266.0092366536458,266.4014892578125
2021-06-29 01:00:00,269.061747500771,267.34565566490437,267.25379536946616,266.8802179715049,266.78796123954106,266.6964297557441,266.8416551451544,266.4426936516595,265.83525031472556,266.15478686334336,265.92503463728934,265.59949323999604,265.6730120600486,265.43716910835747,265.38239676820723,266.0616341615335,266.13122049967444,266.5260772705078
2021-06-29 02:00:00,268.61025920667146,267.0558340138403,266.92072041829425,266.7883328686429,266.7508300135864,266.62930018078487,266.8138032386486,266.44796693479867,265.83961258453587,266.23199565316224,266.0024592863792,265.7295269102562,265.8305870211854,265.5780994975484,265.5244137816634,266.2893352019482,266.35301208496094,266.75437927246094
2021-06-29 03:00:00,268.2621299342105,266.9275457974138,266.74348958333337,266.9090808912938,266.89862042107256,266.75158842449383,266.9541448221018,266.60404295539985,265.9706313775511,266.40339258820995,266.15720895744954,265.8732990895669,265.9731146364796,265.6976685423951,265.64033742331293,266.493639823718,266.5693359375,266.982421875
2021-06-29 04:00:00,268.0506824694182,266.9163446886786,266.6736094156901,267.18582278003026,267.1834586336534,267.00782923489237,267.2037730167544,266.87192146890555,266.2061176533602,266.64559277322735,266.3726918128489,266.0232367327833,266.09768732810505,265.79912615155837,265.735608153548,266.65625665126703,266.75498962402344,267.17979431152344
2021-06-29 05:00:00,268.16102680407073,267.11496708310887,266.8098429361979,267.5464753028484,267.5190722877526,267.31865905830375,267.485202052254,267.1596984654685,266.4648831944888,266.87272005852645,266.57376897979765,266.13879096564347,266.17726627272,265.86646148041416,265.7964432605205,266.7261915940505,266.84665934244794,267.28057861328125
2021-06-29 06:00:00,268.26239816766036,267.31733166924835,266.97007446289064,267.9437675030779,267.90608468876866,267.6669797264416,267.80587256572704,267.4995566711634,266.78675740559896,267.1527665313878,266.8248987127083,266.31032152551364,266.30744591537785,265.98257617016765,265.90581694994967,266.8440841283554,266.98363240559894,267.4247131347656
2021-06-29 07:00:00,269.0281066894531,268.56795717436694,268.2141581217448,269.8698028683199,269.77749006841844,269.4643060707805,269.451498536767,269.28696717518454,268.65226564991235,268.70580240535236,268.3160901034245,267.47233958807516,267.2805740045041,266.9366307825475,266.8421883612323,267.73573890099163,267.89561971028644,268.2273254394531
2021-06-29 08:00:00,269.124362343236,268.51046289904366,268.16713663736977,269.46437838661996,269.33229189408877,269.0840928857586,269.12618380015357,268.8383236491999,268.1017856727653,268.2875029519584,267.89360384571967,267.07808016078684,266.9172339614556,266.5443309437145,266.4485003699554,267.5150295159756,267.7002258300781,268.0556945800781
2021-06-29 09:00:00,269.1667343942743,268.52164485536775,268.1711212158203,269.36025686301144,269.1752763269892,268.94843547121616,268.992902103176,268.6210181861403,267.80710687961715,268.04982635445515,267.6296023452775,266.8086246760812,266.6692507996851,266.2748079099855,266.1774661760389,267.3348744710287,267.53246561686194,267.9234161376953
2021-06-29 10:00:00,268.338403802169,267.60916506010915,267.24107564290364,268.3972351430455,268.35779467810323,268.1027587101081,268.2301414410648,267.94243073740483,267.214674906828,267.5389698704836,267.18727856147575,266.5829449270654,266.5124905956034,266.1590886682897,266.072620508861,267.1088127723107,267.2808380126953,267.6929473876953
2021-06-29 11:00:00,267.3467455412212,266.46429885338097,266.10972696940104,267.1679710061633,267.3215458342677,267.0318133565519,267.2291902619416,267.1095963828139,266.57061597344017,266.9084551970437,266.671575617057,266.33139153427965,266.3354929398517,266.06945822122213,266.00003463651507,266.72541456956134,266.84595743815106,267.2593688964844
2021-06-29 12:00:00,267.4067872699938,266.4773032352842,266.2078786214193,266.8056782525801,266.93928223578234,266.68771789688094,266.8406561762516,266.75488807954616,266.3286833886387,266.6038520799856,266.4300240833205,266.22778486116664,266.2730844303053,266.073593993287,266.01653687646785,266.4909139779898,266.57184346516925,266.98069763183594
2021-06-29 13:00:00,268.90348815917963,267.8269458639211,267.5432830810547,268.013186146777,268.023304412012,267.8191456746465,267.92488785581025,267.7120218335645,267.1833377552682,267.4259238842227,267.2038282473291,266.8834740105576,266.91052738111847,266.697317376837,266.63830650657235,267.16165122007715,267.2527720133464,267.6671600341797
2021-06-29 14:00:00,272.7205457185444,270.98483507879854,270.8026652018229,270.4953919644486,270.1647187662269,270.0958973527357,270.0124868955621,269.5473690802157,268.85115285860445,268.88944768331135,268.56558988051347,267.9047050896593,267.8142441107302,267.56739433662045,267.49507487478434,268.101792555589,268.23956298828125,268.62432861328125
2021-06-29 15:00:00,277.36005120528375,274.6974657782193,274.69163614908854,273.2121960829204,272.45933223851137,272.5866333625716,272.2631850606647,271.50424336181146,270.6511237527237,270.4087461908179,269.9808014660346,268.927531228854,268.68511875697544,268.4031993092356,268.31530780441193,269.01170701246997,269.1991068522135,269.5168151855469
2021-06-29 16:00:00,281.74719559518917,278.2455873686692,278.4311645507812,275.8928814008542,274.698236102424,275.0114488633867,274.4269502371915,273.3786690764777,272.35291266408916,271.8149642025132,271.25193467853177,269.76726122277927,269.3553334761639,269.00585382634944,268.8964151019699,269.7911580403646,270.03594970703125,270.28204345703125
