date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
2000-01-01,0.008988535062312,0.008988535062312,0.007979803820992,0.007558020664922,0.007163893316542,0.006893597460622,0.006552862283812,0.006592902652824,0.006394113793821,0.00637920822614,0.006228855607876,0.005900220683543,0.005863284452851,0.005672985033945,0.005690480040357,0.005656495690346,0.005656495690346,0.005656495690346,0.005656495690346
2000-01-02,0.008988535062312,0.008988535062312,0.007979803820992,0.007558020664922,0.007163893316542,0.006893597460622,0.006552862283812,0.006592902652824,0.006394113793821,0.00637920822614,0.006228855607876,0.005900220683543,0.005863284452851,0.005672985033945,0.005690480040357,0.005656495690346,0.005656495690346,0.005656495690346,0.005656495690346
2000-01-03,0.008284656477994,0.008284656477994,0.007234638298416,0.006787320461202,0.006428157906279,0.006180236886012,0.005880945500297,0.005918537399207,0.005748935661236,0.005736092844711,0.005606677180467,0.005316835937004,0.005296430103802,0.00513578472384,0.005146963256266,0.005114853876876,0.005114853876876,0.005114853876876,0.005114853876876
2000-01-04,0.007228890479861,0.007228890479861,0.006314319227762,0.005925808876054,0.005601617060867,0.005377574399561,0.005106958884474,0.005139278206406,0.004981922526865,0.004971247893052,0.004853138892911,0.004589734994853,0.004565976642989,0.004420221636463,0.004430086997672,0.004405008861795,0.004405008861795,0.004405008861795,0.004405008861795
2000-01-05,0.00692022497778,0.00692022497778,0.005904665790099,0.005457290805255,0.005135970618896,0.004909554906443,0.004651349125391,0.004648494297849,0.004520799886562,0.004505716014091,0.004387120792565,0.004141261903161,0.004077754137065,0.003879998194455,0.00391365012365,0.003866540733725,0.003866540733725,0.003866540733725,0.003866540733725
2000-01-06,0.006332806100162,0.006332806100162,0.005547476572121,0.005210577569669,0.004921636481705,0.004718149873952,0.004459185908975,0.004468377201271,0.004337419240249,0.004322585370272,0.004203832575741,0.003967645944377,0.003899546507903,0.003741420246908,0.003785178567341,0.003741819178686,0.003741819178686,0.003741819178686,0.003741819178686
2000-01-07,0.005724961394567,0.005724961394567,0.004991453010258,0.004675532901892,0.00438731520628,0.004184337465866,0.003937157900073,0.003926486652301,0.003797788207144,0.003783252432762,0.003663811242441,0.003432794295558,0.003340286902586,0.003138176708277,0.003185068324456,0.003141474575386,0.003141474575386,0.003141474575386,0.003141474575386
2000-01-08,0.005157337871711,0.005157337871711,0.004437163758447,0.004131347526757,0.003837345183993,0.003631941810395,0.003412989189286,0.003403936051958,0.003250218740379,0.003243718300685,0.003137330860637,0.002902311407133,0.002842219029439,0.002644007790839,0.0026377079339,0.00263911417278,0.00263911417278,0.00263911417278,0.00263911417278
2000-01-09,0.004646229628155,0.004646229628155,0.004038840788216,0.003770668661843,0.003576587815794,0.003432964293684,0.003225710322537,0.003233214430994,0.003156740618817,0.003141547950048,0.003048766981403,0.002885286536967,0.002814678446968,0.002748448286048,0.002815801999986,0.002765177014226,0.002765177014226,0.002765177014226,0.002765177014226
2000-01-10,0.005192725510202,0.005192725510202,0.004498171299678,0.00419717245289,0.003978931665103,0.003821509216763,0.003608347460589,0.003639196739936,0.003543539889453,0.003533998689871,0.003442857469781,0.003263755110303,0.003223577140592,0.003177224431482,0.003226002692827,0.003187330818037,0.003187330818037,0.003187330818037,0.003187330818037
2000-01-11,0.003370184598393,0.003370184598393,0.002582745280083,0.002213937665025,0.002058225527541,0.001934626705318,0.001801045988977,0.001782544905797,0.001756402049161,0.001746840319743,0.001685942654614,0.001584722744344,0.001513511869792,0.001459515496421,0.001521907451661,0.00147432932863,0.00147432932863,0.00147432932863,0.00147432932863
2000-01-12,0.004030111364524,0.004030111364524,0.003366744166826,0.003071740271407,0.002823517763126,0.002649507819489,0.002484673619638,0.002436276627907,0.002335158466333,0.002325161691794,0.00223604361897,0.002054927346356,0.001964263595106,0.001707966875422,0.001720674660987,0.00169794028443,0.00169794028443,0.00169794028443,0.00169794028443
2000-01-13,0.006178457380309,0.006178457380309,0.005307628754587,0.00492844813775,0.00460535793702,0.004376859833545,0.004118289809558,0.004100189796775,0.003951486765449,0.003937632365844,0.003813106462204,0.003556182491361,0.003471378694135,0.003248549726584,0.003271023122579,0.00324477313552,0.00324477313552,0.00324477313552,0.00324477313552
2000-01-14,0.00497629967944,0.00497629967944,0.00410981379474,0.003713207214799,0.003457557059692,0.003265725415106,0.003035073858482,0.002989022541618,0.002907320072382,0.00288565438481,0.002771905523337,0.002575718104324,0.002448616245447,0.002260514443364,0.002335506140298,0.002273865509778,0.002273865509778,0.002273865509778,0.002273865509778
2000-01-15,0.005667426093408,0.005667426093408,0.004698229799346,0.004267613015448,0.003929312136337,0.003688312207927,0.003444863004552,0.003400967360126,0.003262231188286,0.003250557434427,0.003125669669709,0.002876371162873,0.002757415931753,0.002476391726498,0.002510600505047,0.002475913002854,0.002475913002854,0.002475913002854,0.002475913002854
2000-01-16,0.005090303175262,0.005090303175262,0.004241920719104,0.003870435678206,0.003555018126478,0.003332153274084,0.003112793995339,0.00307430015967,0.002929114444943,0.00291975682228,0.00280723232318,0.002568496472285,0.00247688657796,0.002214624297847,0.002218181476564,0.002207868979895,0.002207868979895,0.002207868979895,0.002207868979895
2000-01-17,0.005684940515111,0.005684940515111,0.004894672253205,0.004542556299129,0.004284830864353,0.00409721396441,0.003851697970919,0.003838744212675,0.003739029017637,0.003719016551648,0.003605192954342,0.003394473416673,0.00330618296996,0.003157719046477,0.003218365643988,0.003163756278809,0.003163756278809,0.003163756278809,0.003163756278809
2000-01-18,0.006673017087834,0.006673017087834,0.005781029179945,0.005386195974812,0.00508751994549,0.004868567738149,0.004569687636103,0.004565939572662,0.004442623235412,0.004420252123068,0.004283702634973,0.004032808115967,0.003929929556687,0.003791005562426,0.003868033469189,0.003807095985394,0.003807095985394,0.003807095985394,0.003807095985394
2000-01-19,0.005246627812372,0.005246627812372,0.004381413443329,0.00397505195986,0.003766583974714,0.003601859953285,0.003361418618588,0.00333293155138,0.003292411800834,0.003265700218694,0.003155716953721,0.002989691622561,0.002862008874377,0.002774113853601,0.002894974883929,0.002801693641231,0.002801693641231,0.002801693641231,0.002801693641231
