date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2021-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12904418610544102,0.5801652351951139,0.5148470929520281,0.0,0.0,0.0,0.0,
2021-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-07-07,4.483769757407052,7.296013533845824,8.70459832485367,8.781794447482985,10.644393198184083,10.788623688124561,11.428245459070647,10.388727686862373,9.321861266321372,8.872961723764696,10.96933421540184,10.686637677517037,10.425920002277081,10.206936836242676,
2021-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-07-09,4.483769757407052,7.296013533845824,8.70459832485367,8.781794447482985,10.644393198184083,10.788623688124561,11.428245459070647,10.630052698773175,10.3561323098268,9.96355352995791,10.96933421540184,10.686637677517037,10.425920002277081,10.206936836242676,
2021-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-07-11,0.0,0.0,0.0,0.01395294800169294,0.1952735392664114,0.09629013232263715,0.6523478427440009,1.0606531348734767,0.0,0.0,1.604410707760162,0.0,0.0,0.0,
2021-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-07-16,5.472362927028111,9.60949752393287,6.674528096756846,7.390536599973908,4.422353591219378,3.6426200278843437,3.627690111259024,8.841063503984794,11.966972105547269,8.27039064846527,7.3105647754364504,10.99923526454093,12.90502395629883,13.75125503540039,
2021-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
