date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2000-01-01,0.007483995635994,0.007483995635994,0.00694856700554,0.006914198275882,0.006598416270075,0.006490788287728,0.006576135668156,0.006458419694937,0.0064178627008,0.006493995528823,0.006338899359644,0.006312745506875,0.006312745506875,0.006312745506875,0.006312745506875
2000-01-02,0.007483995635994,0.007483995635994,0.00694856700554,0.006914198275882,0.006598416270075,0.006490788287728,0.006576135668156,0.006458419694937,0.0064178627008,0.006493995528823,0.006338899359644,0.006312745506875,0.006312745506875,0.006312745506875,0.006312745506875
2000-01-03,0.007567353895865,0.007567353895865,0.006948496750556,0.006908772812175,0.006543786818639,0.006410084151675,0.006454494030384,0.006304165708775,0.006387275802808,0.006452770612668,0.006228988511094,0.006213603890501,0.006213603890501,0.006213603890501,0.006213603890501
2000-01-04,0.006358758895658,0.006358758895658,0.005809044601795,0.005773758886986,0.005449551565107,0.005333281907186,0.005378228582258,0.00521815495024,0.005232372157479,0.005265842211278,0.005165201186453,0.005156258877832,0.005156258877832,0.005156258877832,0.005156258877832
2000-01-05,0.0062440407346,0.0062440407346,0.005653755049155,0.005615865089616,0.005267729806691,0.005139517764818,0.005165877931921,0.004968464971007,0.004923611133563,0.004916540832104,0.004952021570017,0.004952790797688,0.004952790797688,0.004952790797688,0.004952790797688
2000-01-06,0.004846819269005,0.004846819269005,0.00443253356664,0.004405940903313,0.004161605874088,0.004079302843342,0.004133845809988,0.003993673238961,0.003906995090802,0.003915569318148,0.00394739622089,0.003940569295082,0.003940569295082,0.003940569295082,0.003940569295082
2000-01-07,0.004370224603917,0.004370224603917,0.003951367451477,0.003924481350475,0.003677450197823,0.0035934318217,0.003637061708353,0.003471572907299,0.00337364256211,0.003356891267079,0.003453109200704,0.003453974582953,0.003453974582953,0.003453974582953,0.003453974582953
2000-01-08,0.004452864202904,0.004452864202904,0.003954578499543,0.003922593944259,0.003628717879509,0.003523900404137,0.003545686179264,0.003323706904206,0.00320993451669,0.003153280859503,0.003349787300417,0.003362864226801,0.003362864226801,0.003362864226801,0.003362864226801
2000-01-09,0.002251426964904,0.002251426964904,0.002044569821451,0.002031291829135,0.001909292817578,0.00188012762218,0.001955347413817,0.001828379215531,0.001724923060948,0.001713510303186,0.001799984656827,0.001798926963602,0.001798926963602,0.001798926963602,0.001798926963602
2000-01-10,0.00328483080375,0.00328483080375,0.00294368795668,0.002921790273929,0.002720593015533,0.002658432795502,0.002716592187481,0.002537990934716,0.002400065199936,0.00236233082372,0.002533003902219,0.002538580825785,0.002538580825785,0.002538580825785,0.002538580825785
2000-01-11,0.002734329282248,0.002734329282248,0.002167472165352,0.002131086066633,0.001796768349578,0.001671154988847,0.001628382365225,0.001262152364842,0.000980520727126,0.000766829314064,0.001439617798986,0.001494329339039,0.001494329339039,0.001494329339039,0.001494329339039
2000-01-12,0.004356690289569,0.004356690289569,0.003838975986582,0.003805744325242,0.003500409773196,0.00338139420618,0.003355705407585,0.003141648121773,0.003039444164301,0.002961273593731,0.003203901790794,0.003224190251785,0.003224190251785,0.003224190251785,0.003224190251785
2000-01-13,0.005179773113923,0.005179773113923,0.00463005882006,0.004594773105251,0.004270565783372,0.004154888230627,0.004182405680309,0.003947104565116,0.003816960603217,0.003762273108199,0.00396573463625,0.003977273096098,0.003977273096098,0.003977273096098,0.003977273096098
2000-01-14,0.003442615488893,0.003442615488893,0.002915758338973,0.002881939805701,0.002571213038187,0.002460904950184,0.002460304877759,0.002148205375255,0.001977224876555,0.001840948846317,0.002253961630161,0.002290115473443,0.002290115473443,0.002290115473443,0.002290115473443
2000-01-15,0.005364662909415,0.005364662909415,0.004614948675901,0.004566825127128,0.004124662995753,0.003958215641002,0.003931329689019,0.003554620865237,0.003307885655659,0.003139662983206,0.003682643787425,0.003724663023604,0.003724663023604,0.003724663023604,0.003724663023604
2000-01-16,0.004672868875787,0.004672868875787,0.004090011765116,0.004052598639769,0.003708844538778,0.003581618938034,0.003581997746633,0.003310270648348,0.003156872879572,0.003061618985763,0.003374503565003,0.003397868946195,0.003397868946195,0.003397868946195,0.003397868946195
2000-01-17,0.003811256290646,0.003811256290646,0.003431827743771,0.003407472532991,0.003183695355646,0.003111091863263,0.003164267699255,0.002986888352159,0.002890025835768,0.002864589623641,0.00297731403351,0.002981256344356,0.002981256344356,0.002981256344356,0.002981256344356
2000-01-18,0.003810846013948,0.003810846013948,0.003400560288823,0.003374224380791,0.003132248435045,0.003060648625634,0.003139084626596,0.00289827575312,0.002701881136545,0.002639595972141,0.0029026729104,0.002913345990237,0.002913345990237,0.002913345990237,0.002913345990237
2000-01-19,0.003124193564872,0.003124193564872,0.002588765019235,0.002554396295022,0.002238614339237,0.002129999534574,0.002134136803734,0.001778786311814,0.001508568618192,0.001330443614885,0.001908712850799,0.001952943621291,0.001952943621291,0.001952943621291,0.001952943621291
2000-01-20,0.003641510949819,0.003641510949819,0.003198653780938,0.003170227138341,0.002909041394582,0.002814685245156,0.002825014693261,0.002606932263906,0.002490124206702,0.002416927607555,0.002654587820311,0.002672760892892,0.002672760892892,0.002672760892892,0.002672760892892
2000-01-21,0.003466898633633,0.003466898633633,0.003049755743372,0.00302297967947,0.002776959554467,0.002691882122427,0.002721614473558,0.002505002497794,0.002409379041978,0.002349398577887,0.00253911010077,0.002554398561188,0.002554398561188,0.002554398561188,0.002554398561188
2000-01-22,0.002918749218225,0.002918749218225,0.002546749199558,0.002522870819981,0.002303474797106,0.002232005764151,0.002271438587327,0.002046277286211,0.001884393738578,0.001804582553935,0.002087018411727,0.002104999177391,0.002104999177391,0.002104999177391,0.002104999177391
2000-01-23,0.002497676134226,0.002497676134226,0.002066818996848,0.002039162626543,0.001785054192069,0.001692067591696,0.001674437508827,0.001408743557109,0.001268652703033,0.001138509470669,0.001519599222145,0.001555176146212,0.001555176146212,0.001555176146212,0.001555176146212
2000-01-24,0.003079008311033,0.003079008311033,0.002724151176933,0.002701373185217,0.002492087593809,0.002423991881235,0.002461318932712,0.002263109453707,0.00214894973783,0.002091091664624,0.002289200637628,0.002302758330188,0.002302758330188,0.002302758330188,0.002302758330188
2000-01-25,0.003680278081447,0.003680278081447,0.003437420932044,0.003421832128535,0.003278601241352,0.003246067544272,0.003350259134701,0.003252637635863,0.003205102307675,0.003250278100798,0.003165085763053,0.003149028067128,0.003149028067128,0.003149028067128,0.003149028067128
2000-01-26,0.003526148269884,0.003526148269884,0.003465576852406,0.00346168882223,0.003425965361402,0.003442316053559,0.00361343996624,0.003637328092369,0.00371216395024,0.003870731675609,0.003439609837817,0.00339364829415,0.00339364829415,0.00339364829415,0.00339364829415
2000-01-27,0.004699099779828,0.004699099779828,0.004401385488953,0.004382275450012,0.004206691234708,0.004167142534004,0.004304649003616,0.004188860976857,0.004142420015341,0.004209099677003,0.004070542069922,0.00404784976854,0.00404784976854,0.00404784976854,0.00404784976854
2000-01-28,0.005372550775064,0.005372550775064,0.004809693590505,0.004773564244199,0.004441605584139,0.004317123067219,0.004308724946124,0.004095205187266,0.004008761655768,0.003954634060695,0.004127646838942,0.004141300683841,0.004141300683841,0.004141300683841,0.004141300683841
2000-01-29,0.005729647411499,0.005729647411499,0.005186790286098,0.005151944727373,0.004831781586712,0.004712459942599,0.004718189108782,0.004546838463611,0.004492928705531,0.004478397459025,0.004539647450796,0.004542147449683,0.004542147449683,0.004542147449683,0.004542147449683
2000-01-30,0.004801707924344,0.004801707924344,0.00435027930819,0.004321302471343,0.004055061508907,0.003959240733055,0.003979889641579,0.003827915704493,0.003762528162952,0.003751291194931,0.003813438598837,0.003814207826508,0.003814207826508,0.003814207826508,0.003814207826508
2000-01-31,0.003652810817584,0.003652810817584,0.003320810844057,0.003299500034946,0.003103695007711,0.003040574022682,0.003088928280649,0.00294844287067,0.002885428015816,0.002878227474866,0.002926753177934,0.002926560875494,0.002926560875494,0.002926560875494,0.002926560875494
