,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
2015-01-01,0,0,0,0,0,0,0,0.03105256384516266,0.1490715143644171,0.30561941518994346,0.4403974219149116,0.6573309685407601,0.7743796142352379,0.820286480779761,0.829799844629536,0.8100844676620871,0.7299478601819446,0.7041891666185006,0
2015-01-02,0,0,0,0,0,0,0,0.0,0.09492434159798772,0.2985315954042969,0.5050907983511675,0.7064252618102473,0.859786168012142,0.9335127657426909,0.911270647793733,0.8632903268593913,0.8700749318384413,0.8316080686116833,0
2015-01-03,0,0,0,0,0,0,0,0.0,0.06816403347727513,0.2948462026322253,0.3968365845687543,0.6041654716091706,0.7740456431398852,0.8925312385538017,0.9311663048594717,0.8798897895368095,0.7699184036530655,0.6955531647699896,0
2015-01-04,0,0,0,0,0,0,0,0.0,0.1431313429833206,0.30642148551704224,0.4738676508856089,0.6774078256190893,0.8305920058486358,0.9120689986746415,0.9350459108718767,0.8748851015117264,0.8966768652350992,0.9124794804218513,0
2015-01-05,0,0,0,0,0,0,0,0.0,0.14240842779637713,0.30249835057144275,0.43568850904688855,0.6158795965322019,0.7851274195018098,0.9089503038587051,0.9289719238475638,0.8760591382973368,0.9915143635526413,0.999224798952887,0
2015-01-06,0,0,0,0,0,0,0,0.0,0.10275380997001657,0.24634076613786887,0.41112762161484406,0.6152051064830526,0.7841444300138232,0.8926670436353048,0.9191961445833381,0.8669910414642192,0.8920554128142881,0.8167831846863455,0
2015-01-07,0,0,0,0,0,0,0,0.0,0.05171863567753659,0.23351327143508224,0.33972798922149555,0.5615152497505678,0.7516004199160293,0.8690739053534282,0.9197730794929252,0.8644858997510825,0.7342861937133621,0.46144289573334624,0
2015-01-08,0,0,0,0,0,0,0,0.0,0.05171863567753659,0.23351327143508224,0.34350707938161235,0.5630299343423756,0.7518643227441658,0.8690367286853403,0.9197730794929252,0.8644858997510825,0.7342861937133621,0.46144289573334624,0
2015-01-09,0,0,0,0,0,0,0,0.0,0.10280708656787974,0.2993014796339819,0.44303923943518614,0.6319327455118925,0.8171050437081436,0.9219491978201297,0.9363146273166717,0.8976252247952978,0.8946711520231314,0.8216941275555298,0
2015-01-10,0,0,0,0,0,0,0,0.0,0.03419684476445845,0.24668217239672074,0.3184571117717645,0.5214567313737754,0.7230014562790905,0.8706501514620306,0.9286198175614594,0.8941125516768476,0.6565913450903033,0.6472195069456991,0
2015-01-11,0,0,0,0,0,0,0,0.0,0.14430279301085072,0.26649493528648377,0.3888140484282984,0.6000623895572667,0.7961391051572065,0.8987296537458295,0.9241384950243732,0.8664424004592943,0.9005769860968184,0.7117854856027529,0
2015-01-12,0,0,0,0,0,0,0,0.0,0.02894713762491337,0.18908182373844765,0.25994749485673224,0.4485591415535268,0.6500684615681155,0.7939352827512802,0.9010842481176109,0.799643472168804,0.5241473106185058,0.37786242845589063,0
2015-01-13,0,0,0,0,0,0,0,0.0,0.09017478730655792,0.20194480657022174,0.34441734302124305,0.5463360594023667,0.7487947468026236,0.8788733785917944,0.8995474555165904,0.8348847849049769,0.8418119289604099,0.41491360641746444,0
2015-01-14,0,0,0,0,0,0,0,0.0,0.0697417710981432,0.22063839714433625,0.33120436315373314,0.5321052370592309,0.7588670757257777,0.900852211534204,0.922799908971788,0.8573044941673872,0.9168464556986667,0.9348142353366236,0
2015-01-15,0,0,0,0,0,0,0,0.0,0.05274928998675402,0.16090068347825043,0.26381536482947593,0.4889242707543161,0.7102747094559104,0.8587161483035948,0.8950705920496264,0.8322669936247028,0.8403443289337733,0.3848223006654568,0
2015-01-16,0,0,0,0,0,0,0,0.0,0.05926007514275794,0.19023467283982146,0.3239412316131339,0.5282842895991469,0.7600529742530671,0.8971434042608272,0.9208125199031099,0.8693356154535107,0.8620269366271603,0.8629377097540322,0
2015-01-17,0,0,0,0,0,0,0,0.0,0.009104616998574755,0.12653098561641823,0.21578019677699908,0.44212143957082733,0.6787075876944905,0.8396846438465259,0.9054706601754866,0.8051084065969001,0.7538822315464978,0.39012876910634375,0
2015-01-18,0,0,0,0,0,0,0,0.0,0.05801657467432785,0.16651780380998987,0.29857891881001547,0.515420034661199,0.7513210786165531,0.8909732443588845,0.9149081647359184,0.8335426583840335,0.7962267762383232,0.7218238260861467,0
2015-01-19,0,0,0,0,0,0,0,0.0,0.0029879604308693155,0.09482146811747857,0.21247461452458177,0.4236608786479307,0.660181865759418,0.8355277901198839,0.894834083589643,0.7591788793250491,0.7890820784516532,0.31957008469324755,0
2015-01-20,0,0,0,0,0,0,0,0.0,0.037736268414207505,0.17892529093658288,0.2699388345244669,0.48253385732282716,0.7148506310409356,0.8653406191228711,0.8918091630160594,0.8059624902993759,0.824585715622369,0.3356633645998526,0
2015-01-21,0,0,0,0,0,0,0,0.0,0.06463875635514751,0.19854527954055864,0.2848891826530405,0.4484415658905173,0.7012332577260609,0.8636976258970329,0.8974241737714876,0.8266867029465725,0.9292480865688657,0.9205326813009063,0
2015-01-22,0,0,0,0,0,0,0,0.0,0.01832309727591112,0.15888983830095704,0.2260787135608245,0.41910052243640405,0.6658466007866223,0.8387862641918944,0.8766540235634949,0.7964504192654848,0.7748608862452468,0.43834122726375585,0
2015-01-23,0,0,0,0,0,0,0,0.0,0.02632899599047355,0.18953485112692187,0.2593853595202419,0.43322268484813464,0.7057604505704976,0.8850569858362584,0.9089584292989652,0.8419393541663563,0.9538456997045179,0.9322633926131082,0
2015-01-24,0,0,0,0,0,0,0,0.0,0.01252985925455263,0.09610644017766787,0.18538705354473797,0.3693471419120434,0.6353943434963564,0.8214576424216162,0.8745825665593073,0.7658264266020478,0.7557860106135564,0.6124255044476289,0
2015-01-25,0,0,0,0,0,0,0,0.0,0.03346536755290945,0.11997163071371744,0.2282929687179501,0.4235883377501033,0.7032075762864223,0.8749516534124054,0.903732553524045,0.8322507853358072,0.8571731351156441,0.8656702993227576,0
2015-01-26,0,0,0,0,0,0,0,0.0,0.007082189234488149,0.09527515474821108,0.16800724368217096,0.3390086242360199,0.6086030463424974,0.808757469454856,0.8700507712205109,0.7207574069213509,0.5609669462202731,0.25942275872325227,0
2015-01-27,0,0,0,0,0,0,0,0.0,0.003588849658203858,0.08145589033058087,0.21731019635275883,0.39261767267302694,0.6653075123932817,0.8555509401099245,0.8809589737658816,0.7938486090390359,0.8400671589936004,0.6831759313999761,0
2015-01-28,0,0,0,0,0,0,0,0.0,0.008317735156823942,0.09793110111608005,0.17538749505510717,0.2983754583582367,0.5299153660028156,0.7476556288737185,0.8326898799114479,0.6348764507272019,0.5524531967025147,0.14739883723767638,0
2015-01-29,0,0,0,0,0,0,0,0.0,0.03479724340487631,0.12125369552139514,0.20161126024032036,0.3726189653082258,0.6290317340576972,0.829432743152674,0.8683004389695957,0.7478022035392018,0.7152443879312461,0.3804884894640055,0
2015-01-30,0,0,0,0,0,0,0,0.0,0.021054781765005994,0.12064071188972078,0.17826742343347152,0.35256867157522787,0.6349094718160497,0.8438353951224179,0.88292915276502,0.8173105272770661,0.966180040454538,0.8242317032522657,0
2015-01-31,0,0,0,0,0,0,0,0.0,0.004001589694936883,0.0773767797403038,0.1545913495615956,0.30682843909370455,0.5828997220457408,0.8010086167058212,0.8544196529770781,0.7578347475484812,0.6005744360341264,0.2799282079219738,0
2015-02-01,0,0,0,0,0,0,0,0.0,0.02899301816882774,0.07284687217447229,0.19582020804638184,0.3387993802440587,0.6480428925840611,0.8498531161972908,0.8919624601767088,0.8322256863519215,0.7650192325153974,0.7026883733626451,0
2015-02-02,0,0,0,0,0,0,0,0.0,0.0031277073596796988,0.0649318578634262,0.15504078118005882,0.2780066169831296,0.5616277951351918,0.7816168941157582,0.8521878133461808,0.7164276826114847,0.48888297538035846,0.17807799118932907,0
2015-02-03,0,0,0,0,0,0,0,0.0,0.004589694240821531,0.10780109420858408,0.18845009176411934,0.3273186324840078,0.6335577265016231,0.8492260424365551,0.8764158294326153,0.7876375123099002,0.739480531172436,0.7951802389523209,0
2015-02-04,0,0,0,0,0,0,0,0.0,0.001866151338149731,0.0482358964450436,0.14235881000708397,0.26881643124731935,0.5342782114393215,0.7642891599357025,0.8551765859328353,0.6757655674691264,0.4606087653600874,0.31451979015106035,0
2015-02-05,0,0,0,0,0,0,0,0.0,0.006646078508586544,0.07187716777475146,0.17283914438442197,0.30555425014378884,0.5971525182659646,0.8115035202156925,0.849769955448862,0.7284189204327982,0.7227453850762099,0.7463472700237236,0
2015-02-06,0,0,0,0,0,0,0,0.0,0.018462553641337785,0.07496901694262065,0.17465820296815543,0.2756098551835224,0.5559242094150197,0.7695244747366604,0.8109902798745926,0.703953047679113,0.6996328743518323,0.3918638394890765,0
2015-02-07,0,0,0,0,0,0,0,0.0,0.003849762898128639,0.06779786834956818,0.1566484907707526,0.2741936972272794,0.5720027731200772,0.7909499245110194,0.8254065934950081,0.7186870665784644,0.6953043938776404,0.11877737571995242,0
2015-02-08,0,0,0,0,0,0,0,0.0,0.010839869399487818,0.07401471993172777,0.14505522920214511,0.2698478894092408,0.5545874566089294,0.7731854218989224,0.8070825322129681,0.6908535858971941,0.6822954076947132,0.11877737571995242,0
2015-02-09,0,0,0,0,0,0,0,0.0,0.015216739298190857,0.08475941748693465,0.17551030002880305,0.30854119184985407,0.5438973509789223,0.7146457874047882,0.7023362866888535,0.6443886960104666,0.7680925007169986,0.6149851894079945,0
2015-02-10,0,0,0,0,0,0,0,0.0,0.00953332943214056,0.08265762624799865,0.15219863005727874,0.2983028861003666,0.5369910507376491,0.7069436518147717,0.7202322777537941,0.6472981086702557,0.7663612473090927,0.6149851894079945,0
2015-02-11,0,0,0,0,0,0,0,0.0,0.008649564406802339,0.06879475318630557,0.1352951145040412,0.25069623481632475,0.5398275517125661,0.7842634427776038,0.8657131536549593,0.8259366615650934,0.720628971163101,0.6394942887180955,0
2015-02-12,0,0,0,0,0,0,0,0.0,0.0042494892466862794,0.07727005691005663,0.16171796787351994,0.28396484156059854,0.5930352763702612,0.8286452425128397,0.8563329468282176,0.8237767439238833,0.7416526794905172,0.5058955154392403,0
2015-02-13,0,0,0,0,0,0,0,0.0,0.005518045658320424,0.05051069951774919,0.11708486637985457,0.22139831425114398,0.47916722530326705,0.7133950693940092,0.8036463484341904,0.5998965875508276,0.5623612657444862,0.2800513041512398,0
2015-02-14,0,0,0,0,0,0,0,0.0,0.005549617906100042,0.07220156180401285,0.13959800703573683,0.2581587032264357,0.5565581934949594,0.7950402269823119,0.8419835944205258,0.6897022185525895,0.6861713591741649,0.4380665160543697,0
2015-02-15,0,0,0,0,0,0,0,0.0,0.007288159866391447,0.10073535611831685,0.17200907350337885,0.28320383681179434,0.5731414696683393,0.8108530025865461,0.8550474541841232,0.7634451651340127,0.9455798936880876,0.9467728344390154,0
