,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
2016-01-01,0,0,0,0,0,0,0,0.08517092099918072,0.6335915955563091,0.747703600846892,0.7943765585082314,0.8986049819751423,0.9574343215320303,0.9838117353172826,0.9872302722341098,0.9518089792604755,0.9950741379567422,0.99465231534243,0
2016-01-02,0,0,0,0,0,0,0,0.06455440398812622,0.41593594589882316,0.6482356220049605,0.7479610177616929,0.8667921568311583,0.9260908300617513,0.9629188545699258,0.9615716112378944,0.9305720001791962,0.9106341691569523,0.9043439010840886,0
2016-01-03,0,0,0,0,0,0,0,0.06455440398812622,0.4247218900089022,0.6039680477945749,0.7404614246457887,0.8588120675972944,0.9260437656287153,0.9657218563626365,0.963853254678144,0.9350086858743624,0.9106341691569523,0.9043439010840886,0
2016-01-04,0,0,0,0,0,0,0,0.08001679174641708,0.5150161080739799,0.6655918591863845,0.7588090155073336,0.855121751429641,0.9289733731675335,0.9653533555224887,0.9656110817276481,0.9283054819547546,0.9090592901791216,0.9043439010840886,0
2016-01-05,0,0,0,0,0,0,0,0.05424614548259896,0.33424428056644306,0.56318274123225,0.6348641678473873,0.8041298083627354,0.8936745466328418,0.9181125587392265,0.9390790856046325,0.8716764178798707,0.9963164636835002,0.99465231534243,0
2016-01-06,0,0,0,0,0,0,0,0.05424614548259896,0.3229423088610779,0.4940666221771035,0.665163020433952,0.8296556962124277,0.9247262181994128,0.9637253403822343,0.964538834946228,0.9241944886630408,0.9092273918010938,0.8657941618994428,0
2016-01-07,0,0,0,0,0,0,0,0.17571835715401807,0.3874589026565792,0.5425475524179516,0.6686926671394261,0.8371876944198586,0.9230956368555131,0.9455672482431771,0.9422323044567468,0.8583401163537381,0.9087059965746187,0.8657941618994428,0
2016-01-08,0,0,0,0,0,0,0,0.17571835715401807,0.38977410100581056,0.5731428415213744,0.658934930286101,0.8222225077565701,0.8918867765032714,0.9108805396565881,0.9357811208895392,0.8497859777250866,0.9087059965746187,0.8657941618994428,0
2016-01-09,0,0,0,0,0,0,0,0.23857432654974522,0.5229882410566097,0.6326994091597067,0.737680274682174,0.8527960528808586,0.9390485927069343,0.9775870597491543,0.9787898307750409,0.9587175150272161,0.9814223522750049,0.9663030493114897,0
2016-01-10,0,0,0,0,0,0,0,0.21952845580250888,0.5115749268041065,0.6543797876674496,0.7388440831364832,0.8745064665542943,0.9456146396452151,0.9786389500499079,0.9787898307750409,0.9587175150272161,0.9814223522750049,0.9663030493114897,0
2016-01-11,0,0,0,0,0,0,0,0.14737064626381813,0.3437828889843024,0.5048148991831848,0.6671476878059776,0.8156721858126806,0.8961227272322995,0.9425975718084632,0.9599965825260005,0.931362881958665,0.9355335251236352,0.8983231547415662,0
2016-01-12,0,0,0,0,0,0,0,0.1406458707472364,0.29014073530902473,0.45119164661536215,0.5949880511432963,0.7544855906058229,0.8641044575054724,0.9335361765074092,0.9689713587445729,0.9087202358294602,0.8806898406673849,0.6944203579788544,0
2016-01-13,0,0,0,0,0,0,0,0.1406458707472364,0.29014073530902473,0.45119164661536215,0.5944119679799893,0.7832208093107175,0.8748025516323089,0.9380838848547453,0.9710296762112635,0.9338279153798795,0.8806898406673849,0.6944203579788544,0
2016-01-14,0,0,0,0,0,0,0,0.046514951603453536,0.42247233274158075,0.5509982516033479,0.7043986806748118,0.8568403594736215,0.9203523879653148,0.9638983711846164,0.9721703637776372,0.9567765727242235,0.9718073520440879,0.894435737504193,0
2016-01-15,0,0,0,0,0,0,0,0.10522450078121914,0.1793929237566622,0.44340860842103874,0.5115860145819758,0.7250734196230156,0.8226159441806115,0.8736436192588534,0.9446211222707672,0.919001248830832,0.7846730414676077,0.6449626009180139,0
2016-01-16,0,0,0,0,0,0,0,0.18624771089019992,0.4444719234063234,0.5149576325348785,0.6409406395963527,0.8254075271893155,0.9073932698373873,0.9460202432521319,0.9606905348806619,0.922727246131173,0.9352929274011844,0.7473049679788406,0
2016-01-17,0,0,0,0,0,0,0,0.03878375772430809,0.3259593712524984,0.574458624776215,0.6321526345243669,0.7998630839367085,0.90780371699316,0.9703772219630584,0.9728310888796851,0.9501247451125348,0.9980970287976175,0.9974687238019121,0
2016-01-18,0,0,0,0,0,0,0,0.03878375772430809,0.26124476365155574,0.4320058618757306,0.5725140181544729,0.7642618778736394,0.8652708181665257,0.9266787114328398,0.9532577170815281,0.9197147900366441,0.9187671892716176,0.7902898803228231,0
2016-01-19,0,0,0,0,0,0,0,0.025898434592399038,0.25583380155654306,0.503846620276482,0.6413609266940653,0.8276793291027702,0.9165320508755969,0.9675712876181002,0.9800335551816537,0.969787252103818,0.9750836438660972,0.9627501084588742,0
2016-01-20,0,0,0,0,0,0,0,0.1406458707472364,0.14129039324447432,0.38743749322507876,0.5102710493143772,0.7245917741745185,0.8409974507014799,0.9158899626679324,0.9508768404659542,0.9068836120742279,0.8400908086567614,0.6056,0
2016-01-21,0,0,0,0,0,0,0,0.0,0.3593322880241463,0.49273196447072365,0.62387196505045,0.8173671022729735,0.909896467189971,0.9588608203319132,0.9676350405241477,0.9290581899572575,0.9522131277732849,0.9340029729959884,0
2016-01-22,0,0,0,0,0,0,0,0.0,0.15229727336056334,0.33753993722791575,0.43665404729188567,0.6711431665408001,0.8031722027190602,0.8990285113305494,0.9329198285498553,0.8835145788353816,0.7677676273248386,0.5493081500192029,0
2016-01-23,0,0,0,0,0,0,0,0.04909201622983535,0.24673928567727366,0.35783502056853866,0.4875873737816229,0.7049097697966115,0.8118439655475128,0.8912638559035152,0.9105331073460147,0.8689613626023381,0.7766310343633503,0.8013345831876495,0
2016-01-24,0,0,0,0,0,0,0,0.5257109965821638,0.3128541756302781,0.4368013136784308,0.555448307200563,0.7456963693337398,0.8466008048274681,0.9179046723841408,0.9162696710768752,0.8787188226052585,0.8744805651947396,0.8013345831876495,0
2016-01-25,0,0,0,0,0,0,0,0.47661898035232847,0.160778600555428,0.29995399606712303,0.45764200815698514,0.6702587192723912,0.7810741271273064,0.8755154537628307,0.9264394461568912,0.8963505429185604,0.7672426676655617,0.5493081500192029,0
2016-01-26,0,0,0,0,0,0,0,0.5257109965821638,0.2573598006213058,0.3562952884028504,0.5041490322080483,0.7058965703368033,0.8143825622214902,0.8875644611176193,0.9070351452842483,0.8906978894813989,0.8933062495792051,0.8013345831876495,0
2016-01-27,0,0,0,0,0,0,0,0.04909201622983535,0.20475481792284198,0.34595187962152746,0.49321872602000527,0.732339049062354,0.8545143559627235,0.9120715346490325,0.94674696822298,0.9284188256894096,0.9687554664646547,0.915839554838372,0
2016-01-28,0,0,0,0,0,0,0,0.27663733750634656,0.09162117740354357,0.26332866097556035,0.3743495693341293,0.6226983422187444,0.7320988668217994,0.8653286274409038,0.9245763170678947,0.840766246992222,0.7844707959592088,0.53856754237745,0
2016-01-29,0,0,0,0,0,0,0,0.32572935373618184,0.26226365571595334,0.40257149529531394,0.535766271128279,0.7410658181035419,0.8737436001911343,0.9446873304879166,0.9477483730802934,0.8950479200819613,0.9682305068053778,0.915839554838372,0
2016-01-30,0,0,0,0,0,0,0,0.04909201622983535,0.22334218552963478,0.3885547720294864,0.5240974773005174,0.7422121909930929,0.8738277468377096,0.9533315422524944,0.9638359044808348,0.9435314337274617,0.9682305068053778,0.915839554838372,0
2016-01-31,0,0,0,0,0,0,0,0.0,0.06637269534171283,0.23159160054163253,0.3552392032058261,0.5830697812180948,0.7183880963097675,0.8690641874349486,0.9336989024462978,0.8632749394940006,0.7844707959592088,0.53856754237745,0
2016-02-01,0,0,0,0,0,0,0,0.03105256384516266,0.19938805230233841,0.34414066873413385,0.47832473489967525,0.7053644359287905,0.8341043871316969,0.913484918114776,0.9016627587082685,0.9039551090081956,0.9009299596241712,0.8211274582806939,0
2016-02-02,0,0,0,0,0,0,0,0.0,0.1838758820423439,0.33643420255738543,0.3771532020371971,0.5628738063443166,0.6952906648244062,0.7841038009669932,0.7317630528801332,0.7573540815098956,0.9508745352742977,0.9323000000000001,0
2016-02-03,0,0,0,0,0,0,0,0.025898434592399038,0.12092024752898668,0.2760521669228793,0.38226005040234157,0.6338982762228059,0.8028826185664362,0.8928389350148499,0.9314632133755468,0.8728115029773813,0.875089812432796,0.8240265822411983,0
