,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
2022-01-01,0.0,0.0,0.0,0.0009191894214629394,0.006713460111690039,0.003340611154702901,0.0012717153826796413,0.0024064257813170074,0.0029424296301780034,0.004753770885097966,0.012452754080802979,0.035827857197532224,0.1181415477404782,0.2735741469663973,0.2858043222493129,0.2365322912116908,0.26797988271364914,0.35845695721123233,0.5322281650845223
2022-01-02,0.0,0.0,0.0,0.0,0.005907341055020976,0.00237963562906116,0.0007314975986426913,0.0006134400250540049,0.0003268868076118665,0.0004773945252030729,0.0038453566263860323,0.025213766444236754,0.09437304090637809,0.23359618618461991,0.2343666870010061,0.16753347635844826,0.18585477165263972,0.35797078910884267,0.37593774841931943
2022-01-03,0.0,0.0,0.0,0.0,0.0064302746930921095,0.0033460062329257923,0.0011455297114184588,0.0015874009416807933,0.0009107738000285647,0.0014771122125423622,0.007877728342791828,0.0317427485535255,0.10893613284210057,0.24630010068193736,0.2427642156802258,0.18944100115629287,0.21108773441034442,0.32029218693058187,0.5562367994898417
2022-01-04,0.0,0.0,0.0,0.0,0.004486343499538457,0.0020741898115207006,0.0004973429435540562,0.0003083756469357241,0.00038155262972560067,0.0010947777547889025,0.0045916249425607125,0.026079238898471573,0.09979383771781321,0.24034408879751135,0.25774334602833454,0.1830133840043388,0.23246164662075647,0.5219507491815943,0.5198761140036465
2022-01-05,0.0,0.0,0.0,0.00013773204169638409,0.005776061890588235,0.002135635563822659,0.0008708075538044454,0.001728125974499267,0.0018107867108644554,0.002526540305657695,0.007290400925804649,0.03194829234856832,0.11492890901124356,0.2775103792556198,0.2914477455709043,0.24809773162264726,0.3195453470208491,0.5021604974867068,0.6422495757463299
2022-01-06,0.0,0.0,0.0,0.0,0.003823595294836176,0.0018550162247658966,0.0007311291699375155,0.0005733690152924551,0.0012701718903113653,0.0020918570973732955,0.0058033539398814,0.028755253424194573,0.09716652813304474,0.23180693543734798,0.2560688211033214,0.19194507966045893,0.24181257827613017,0.5012768076824059,0.5111504845243507
2022-01-07,0.0,0.0,0.0,0.0,0.006548154653550209,0.002936202526609174,0.0013298924575710206,0.0007729099286065758,0.0005129519793478838,0.0006667916042341408,0.004990049667140383,0.024325889333638676,0.10113451530337372,0.25181165412391476,0.2545394436246366,0.18002499291971075,0.219488698410048,0.39292929488744893,0.44050640789170753
2022-01-08,0.0,0.0,0.00014850088829743822,0.003918195895642035,0.009169758529991922,0.0069652335744583,0.007569327177453862,0.008652885391507043,0.01287702600750228,0.016511018478200367,0.02082384548316745,0.043420880934093284,0.11754105716982756,0.24665232930482178,0.26479951705658133,0.22974824091287604,0.2699179294661539,0.34142960702169906,0.3894448105954015
2022-01-09,0.0,0.0,0.0,0.0,0.009090571484945485,0.0048012486773685685,0.0026338818950358803,0.0015455145514225994,0.001394747024098419,0.001343836124886773,0.004552156157295137,0.022846367241649734,0.09248485933364398,0.23284128266922016,0.2331852638337649,0.15448176936477043,0.19617438992397052,0.3970777099474473,0.46703888390737536
2022-01-10,0.0,0.0,0.0,0.002763127139144748,0.008687767096569935,0.0072394493313464245,0.005051239744957648,0.004792535750432571,0.007207246410583671,0.00713506209648403,0.014028646985053198,0.03544335555693511,0.11529710574739357,0.25935341373480286,0.2712248516045351,0.2260774508895579,0.2300796490923714,0.3078098974591752,0.24426463525482997
2022-01-11,0.0,0.0,0.0,0.0,0.006236952205307944,0.0026659605277342883,0.0010141719216634312,0.0004239770251515692,0.00024634486460021777,0.0004922583394788445,0.003694825203615932,0.02004102732840225,0.0795882916296919,0.20280527646006039,0.20633818128195985,0.13049001620641784,0.15868236443754316,0.36718349314359255,0.33477233320191485
2022-01-12,0.0,0.0,0.0,0.00015521580118701655,0.008468074296478001,0.0034989221817517996,0.001228774422468794,0.0015319619172958169,0.0014227285815548,0.0027146792690683555,0.00785110751678684,0.02800019304107892,0.10588038138047766,0.2470640513923926,0.2572152404444441,0.20453464743601407,0.23897536367359182,0.4057561829370749,0.5387578187224509
