date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2000-01-01,2.16434713564695E-05,1.76234714127569E-05,1.49238854502945E-05,1.67268047514421E-05,1.41272816628948E-05,1.32422921857015E-05,1.20692692791969E-05,1.11345841934415E-05,1.09980767350272E-05,9.55597143104114E-06,9.55597143104114E-06,1.12684715389833E-05,1.12684715389833E-05,1.12684715389833E-05,1.12684715389833E-05
2000-01-02,2.16434713564695E-05,1.76234714127569E-05,1.49238854502945E-05,1.67268047514421E-05,1.41272816628948E-05,1.32422921857015E-05,1.20692692791969E-05,1.11345841934415E-05,1.09980767350272E-05,9.55597143104114E-06,9.55597143104114E-06,1.12684715389833E-05,1.12684715389833E-05,1.12684715389833E-05,1.12684715389833E-05
2000-01-03,1.73969854415645E-05,1.45661518644147E-05,1.26934022325409E-05,1.39507013601034E-05,1.22272560954386E-05,1.16498741257459E-05,1.10079556975355E-05,1.02459733241662E-05,1.02219848997388E-05,9.77198502027932E-06,9.77198502027932E-06,1.00219848064853E-05,1.00219848064853E-05,1.00219848064853E-05,1.00219848064853E-05
2000-01-04,2.0245631262128E-05,1.73389645614937E-05,1.53411726184884E-05,1.66618474455536E-05,1.49192757407329E-05,1.43982254881202E-05,1.38381842797168E-05,1.31674519495701E-05,1.32194615400018E-05,1.35206310574176E-05,1.35206310574176E-05,1.27456312242202E-05,1.27456312242202E-05,1.27456312242202E-05,1.27456312242202E-05
2000-01-05,2.0585352537239E-05,1.76470191680285E-05,1.55972951498277E-05,1.69421092491E-05,1.51959699311387E-05,1.46471449148911E-05,1.4055764689744E-05,1.33223466990824E-05,1.3342370033251E-05,1.3347852572565E-05,1.3347852572565E-05,1.29478524684146E-05,1.29478524684146E-05,1.29478524684146E-05,1.29478524684146E-05
2000-01-06,2.11129232319252E-05,1.80079231102563E-05,1.58344198404255E-05,1.72581933525677E-05,1.53770796091484E-05,1.47639842916958E-05,1.40509548427812E-05,1.32730385610037E-05,1.32450867031446E-05,1.28629231141986E-05,1.28629231141986E-05,1.3037922968806E-05,1.3037922968806E-05,1.3037922968806E-05,1.3037922968806E-05
2000-01-07,2.15441048858622E-05,1.85816049672383E-05,1.64863820695122E-05,1.78561545205078E-05,1.594493332783E-05,1.5344989451285E-05,1.4511325748925E-05,1.39348564657653E-05,1.38704207902012E-05,1.33316048192E-05,1.33316048192E-05,1.39691050833335E-05,1.39691050833335E-05,1.39691050833335E-05,1.39691050833335E-05
2000-01-08,2.27730261315173E-05,2.03446928793483E-05,1.86075007659484E-05,1.97372154047257E-05,1.82179810785756E-05,1.77568116364004E-05,1.7153943797714E-05,1.66596592081805E-05,1.66412279938715E-05,1.65480260108097E-05,1.65480260108097E-05,1.65480263234485E-05,1.65480263234485E-05,1.65480263234485E-05,1.65480263234485E-05
2000-01-09,2.19769062823616E-05,1.98027396625851E-05,1.81656006575618E-05,1.92038207723992E-05,1.7922011812099E-05,1.74882271527992E-05,1.69736484432287E-05,1.63951145085903E-05,1.63447426789968E-05,1.59019064369659E-05,1.59019064369659E-05,1.62644063976813E-05,1.62644063976813E-05,1.62644063976813E-05,1.62644063976813E-05
2000-01-10,2.2114678291274E-05,1.95780116340435E-05,1.76627674682588E-05,1.88763900080634E-05,1.73653559727534E-05,1.68558338976533E-05,1.62328962465311E-05,1.5579273568352E-05,1.55139471642117E-05,1.49521778212147E-05,1.49521778212147E-05,1.54646783272483E-05,1.54646783272483E-05,1.54646783272483E-05,1.54646783272483E-05
