date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2000-01-01,87393.9375,83797.6729166667,81832.9087193969,83275.7109375,80765.2680899379,79733.4890413104,78269.3999387051,77047.7472848176,76455.8816548531,73259.798828125,73259.798828125,78002.611328125,78002.611328125,78002.611328125,78002.611328125
2000-01-02,87393.9375,83797.6729166667,81832.9087193969,83275.7109375,80765.2680899379,79733.4890413104,78269.3999387051,77047.7472848176,76455.8816548531,73259.798828125,73259.798828125,78002.611328125,78002.611328125,78002.611328125,78002.611328125
2000-01-03,87385.546875,83767.6145833333,81791.3932436803,83242.7375598255,80717.7145731363,79679.937532245,78208.0765250997,76978.505035224,76383.8273747931,73170.9853515625,73170.9853515625,77937.2724609375,77937.2724609375,77937.2724609375,77937.2724609375
2000-01-04,87387.1171875,83760.2759765625,81779.0914983081,83234.0345843891,80703.1094044145,79662.7744324882,78187.6347915974,76954.6396427926,76358.6561335886,73137.41796875,73137.41796875,77915.1533203125,77915.1533203125,77915.1533203125,77915.1533203125
2000-01-05,87370.765625,83754.7227864583,81778.8841373905,83229.6904912725,80705.8144707737,79667.9255094708,78195.5670503657,76966.0301944093,76370.3181588887,73150.916015625,73150.916015625,77926.6123046875,77926.6123046875,77926.6123046875,77926.6123046875
2000-01-06,87494.2880859375,83870.0176432292,81889.7541861564,83343.8454831785,80814.1223409262,79774.034465286,78298.4316873753,77066.4833532785,76469.6370356478,73245.0146484375,73245.0146484375,78029.0390625,78029.0390625,78029.0390625,78029.0390625
2000-01-07,87498.4033203125,83862.4041666667,81875.6794884554,83334.4942286036,80796.87228798,79753.619486107,78273.7031042221,77037.5159749819,76439.0162846647,73206.4921875,73206.4921875,78002.453125,78002.453125,78002.453125,78002.453125
2000-01-08,87541.8818359375,83900.6965494792,81911.4219372014,83372.2248821087,80830.7490410862,79786.1198730469,78304.1218209774,77066.6931956738,76467.5792567777,73232.0185546875,73232.0185546875,78032.880859375,78032.880859375,78032.880859375,78032.880859375
2000-01-09,87485.0625,83858.7914713542,81877.172005623,83332.1837785051,80800.8629871047,79760.5371784714,78284.3139128989,77052.7872222724,76456.1236936051,73233.1640625,73233.1640625,78015.3642578125,78015.3642578125,78015.3642578125,78015.3642578125
2000-01-10,87399.2919921875,83782.162890625,81806.9670954419,83257.7960655969,80733.3180887613,79696.3573712043,78225.7250924618,76997.1493237446,76403.6607189052,73199.2314453125,73199.2314453125,77954.0673828125,77954.0673828125,77954.0673828125,77954.0673828125
2000-01-11,87297.0205078125,83679.8425130208,81704.523698746,83155.3840002112,80632.2777084902,79595.9051582768,78127.6600108045,76898.1415733381,76306.3869515728,73107.482421875,73107.482421875,77850.744140625,77850.744140625,77850.744140625,77850.744140625
